Timestamp,Category,Flag,Scope,Sector,DriverNumber,LapNumber,Message,Status
2020-07-12 14:25:48,Other,,,,,63,CAR 6 (LAT) TIME 1:08.898 DELETED - TRACK LIMITS AT TURN 9,
2020-07-12 14:27:20,Flag,BLUE,Driver,,6,64,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:27:20,
2020-07-12 14:28:33,Flag,BLUE,Driver,,63,65,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:28:33,
2020-07-12 14:28:35,Flag,BLUE,Driver,,6,65,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:28:34,
2020-07-12 14:28:37,Flag,BLUE,Driver,,10,65,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:28:36,
2020-07-12 14:28:49,Flag,BLUE,Driver,,6,65,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:28:49,
2020-07-12 14:29:44,Flag,BLUE,Driver,,63,66,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:29:44,
2020-07-12 14:29:46,Flag,BLUE,Driver,,6,66,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:29:45,
2020-07-12 14:29:59,Flag,BLUE,Driver,,6,66,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:29:58,
2020-07-12 14:30:44,Other,,,,,67,CAR 33 (VER) TIME 1:08.956 DELETED - TRACK LIMITS AT TURN 10,
2020-07-12 14:31:32,Other,,,,,68,CAR 33 (VER) TIME 1:10.794 DELETED - TRACK LIMITS AT TURN 10,
2020-07-12 14:32:58,Flag,BLUE,Driver,,8,69,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 16:32:57,
2020-07-12 14:32:58,Flag,BLUE,Driver,,20,69,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:32:57,
2020-07-12 14:33:18,Flag,BLUE,Driver,,99,69,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:33:17,
2020-07-12 14:33:21,Flag,BLUE,Driver,,63,69,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:33:20,
2020-07-12 14:33:23,Flag,BLUE,Driver,,20,69,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:33:22,
2020-07-12 14:33:25,Flag,BLUE,Driver,,99,69,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:33:24,
2020-07-12 14:33:26,Other,,,,,70,CAR 23 (ALB) TIME 1:07.109 DELETED - TRACK LIMITS AT TURN 10,
2020-07-12 14:33:32,Flag,BLUE,Driver,,20,70,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:33:31,
2020-07-12 14:33:59,Flag,BLUE,Driver,,26,70,WAVED BLUE FLAG FOR CAR 26 (KVY) TIMED AT 16:33:58,
2020-07-12 14:34:15,Other,,,,,70,CAR 23 (ALB) TIME 1:08.175 DELETED - TRACK LIMITS AT TURN 10,
2020-07-12 14:34:40,Flag,BLUE,Driver,,7,71,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:34:39,
2020-07-12 14:35:14,Flag,BLUE,Driver,,7,71,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:35:13,
2020-07-12 14:35:41,Flag,CHEQUERED,Track,,,71,CHEQUERED FLAG,
2020-07-12 14:36:13,Flag,BLUE,Driver,,99,71,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:36:13,
2020-07-12 14:36:18,Flag,BLUE,Driver,,10,71,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:36:18,
2020-07-12 14:37:15,Other,,,,,71,TURN 3 INCIDENT INVOLVING CARS 18 (STR) AND 3 (RIC) NOTED,
2020-07-12 14:41:29,Other,,,,,71,TURN 3 INCIDENT INVOLVING CARS 18 (STR) AND 3 (RIC) UNDER INVESTIGATION,
