Timestamp,Category,Flag,Scope,Sector,DriverNumber,LapNumber,Message,Status
2020-11-15 10:52:34,Flag,YELLOW,Sector,3.0,,21,YELLOW IN TRACK SECTOR 3,
2020-11-15 10:52:36,Flag,DOUBLE YELLOW,Sector,3.0,,21,DOUBLE YELLOW IN TRACK SECTOR 3,
2020-11-15 10:52:41,Flag,YELLOW,Sector,3.0,,21,YELLOW IN TRACK SECTOR 3,
2020-11-15 10:52:44,Flag,CLEAR,Sector,3.0,,21,CLEAR IN TRACK SECTOR 3,
2020-11-15 10:55:43,Other,,,,,23,CAR 33 (VER) TIME 1:44.400 DELETED - TRACK LIMITS AT TURN 14,
2020-11-15 10:55:53,Flag,BLUE,Driver,,6,23,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 13:55:52,
2020-11-15 10:57:00,Other,,,,,24,CAR 33 (VER) TIME 1:43.546 DELETED - TRACK LIMITS AT TURN 14,
2020-11-15 10:57:55,Flag,BLUE,Driver,,6,24,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 13:57:54,
2020-11-15 10:59:24,Other,,,,,25,CAR 63 (RUS) TIME 1:47.054 DELETED - TRACK LIMITS AT TURN 14,
2020-11-15 11:01:25,Other,,,,,26,CAR 63 (RUS) TIME 1:47.223 DELETED - TRACK LIMITS AT TURN 14,
2020-11-15 11:02:50,Flag,BLUE,Driver,,6,27,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 14:02:49,
2020-11-15 11:02:57,Other,,,,,27,CROSSING THE WHITE LINE INCIDENT INVOLVING CAR 33 (VER) WILL BE INVESTIGATED AFTER THE RACE,
2020-11-15 11:03:25,Flag,BLUE,Driver,,6,28,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 14:03:25,
2020-11-15 11:04:10,Flag,BLUE,Driver,,8,28,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 14:04:09,
2020-11-15 11:05:12,Flag,BLUE,Driver,,8,29,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 14:05:12,
2020-11-15 11:05:28,Flag,BLUE,Driver,,8,29,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 14:05:28,
2020-11-15 11:05:47,Flag,BLUE,Driver,,8,29,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 14:05:46,
2020-11-15 11:07:06,Drs,,,,,30,DRS ENABLED,ENABLED
2020-11-15 11:07:17,Other,,,,,30,CAR 8 (GRO) TIME 1:54.260 DELETED - TRACK LIMITS AT TURN 1,
2020-11-15 11:10:27,Flag,BLUE,Driver,,7,32,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 14:10:27,
2020-11-15 11:10:33,Flag,BLUE,Driver,,7,32,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 14:10:33,
2020-11-15 11:14:11,Flag,DOUBLE YELLOW,Sector,5.0,,34,DOUBLE YELLOW IN TRACK SECTOR 5,
2020-11-15 11:14:17,Flag,CLEAR,Sector,5.0,,34,CLEAR IN TRACK SECTOR 5,
2020-11-15 11:17:17,Flag,BLUE,Driver,,6,36,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 14:17:16,
