Timestamp,Category,Flag,Scope,Sector,DriverNumber,LapNumber,Message,Status
2020-10-11 13:09:07,Other,,,,,37,CAR 27 (HUL) TIME 1:32.130 DELETED - TRACK LIMITS AT TURN 4,
2020-10-11 13:10:10,Other,,,,,37,CAR 11 (PER) TIME 1:31.270 DELETED - TRACK LIMITS AT TURN 4,
2020-10-11 13:11:48,Flag,BLUE,Driver,,4,39,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 15:11:48,
2020-10-11 13:12:10,Other,,,,,39,CAR 7 (RAI) TIME 1:32.994 DELETED - TRACK LIMITS AT TURN 4,
2020-10-11 13:17:23,Flag,BLUE,Driver,,4,42,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 15:17:22,
2020-10-11 13:20:55,Flag,YELLOW,Sector,8.0,,45,YELLOW IN TRACK SECTOR 8,
2020-10-11 13:21:09,Flag,YELLOW,Sector,9.0,,45,YELLOW IN TRACK SECTOR 9,
2020-10-11 13:21:48,SafetyCar,,,,,45,SAFETY CAR DEPLOYED,DEPLOYED
2020-10-11 13:27:00,Other,,,,,47,"LAPPED CARS MAY NOW OVERTAKE- 16, 10,27,7,8,99,20,6,5,26",
2020-10-11 13:28:48,Flag,CLEAR,Sector,8.0,,48,CLEAR IN TRACK SECTOR 8,
2020-10-11 13:28:53,Flag,CLEAR,Sector,9.0,,48,CLEAR IN TRACK SECTOR 9,
2020-10-11 13:30:25,SafetyCar,,,,,49,SAFETY CAR IN THIS LAP,IN THIS LAP
2020-10-11 13:32:34,Flag,CLEAR,Track,,,49,TRACK CLEAR,
2020-10-11 13:35:53,Drs,,,,,52,DRS ENABLED,ENABLED
2020-10-11 13:37:26,Other,,,,,53,CAR 3 (RIC) TIME 1:31.905 DELETED - TRACK LIMITS AT TURN 4,
2020-10-11 13:37:39,Other,,,,,53,CAR 10 (GAS) TIME 1:30.522 DELETED - TRACK LIMITS AT TURN 4,
2020-10-11 13:39:10,Other,,,,,54,CAR 99 (GIO) TIME 1:32.017 DELETED - TRACK LIMITS AT TURN 4,
2020-10-11 13:40:58,Other,,,,,55,CAR 20 (MAG) MISSED TURN 14,
2020-10-11 13:41:33,Other,,,,,55,CAR 20 (MAG) TIME 1:32.053 DELETED - TRACK LIMITS AT TURN 14,
2020-10-11 13:41:36,Other,,,,,55,CAR 20 (MAG) TIME 1:32.053 DELETED - TRACK LIMITS AT TURN 14,
2020-10-11 13:43:16,Other,,,,,57,CAR 5 (VET) TIME 1:32.093 DELETED - TRACK LIMITS AT TURN 4,
2020-10-11 13:43:21,Other,,,,,57,CAR 5 (VET) TIME 1:32.093 DELETED - TRACK LIMITS AT TURN 4,
2020-10-11 13:44:08,Other,,,,,57,TURN 1 INCIDENT INVOLVING CARS 5 (VET) AND 20 (MAG) NOTED - NO INVESTIGATION NECESSARY,
2020-10-11 13:45:54,Other,,,,,58,CAR 6 (LAT) TIME 1:34.099 DELETED - TRACK LIMITS AT TURN 4,
2020-10-11 13:49:03,Flag,CHEQUERED,Track,,,60,CHEQUERED FLAG,
2020-10-11 13:49:52,Other,,,,,60,CAR 5 (VET) TIME 1:31.883 DELETED - TRACK LIMITS AT TURN 4,
