Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap,Year,RoundNumber
2018-04-29 13:10:36,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 17:10:35,,BLUE,Driver,,10,30,2018,4
2018-04-29 13:13:32,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 17:13:31,,BLUE,Driver,,2,31,2018,4
2018-04-29 13:14:49,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 17:14:48,,BLUE,Driver,,2,32,2018,4
2018-04-29 13:14:59,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 17:14:59,,BLUE,Driver,,2,32,2018,4
2018-04-29 13:16:48,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 17:16:47,,BLUE,Driver,,9,33,2018,4
2018-04-29 13:17:05,Flag,WAVED BLUE FLAG FOR CAR 28 (HAR) TIMED AT 17:17:04,,BLUE,Driver,,28,33,2018,4
2018-04-29 13:17:42,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 17:17:41,,BLUE,Driver,,10,34,2018,4
2018-04-29 13:18:25,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 17:18:24,,BLUE,Driver,,20,34,2018,4
2018-04-29 13:18:59,Flag,WAVED BLUE FLAG FOR CAR 28 (HAR) TIMED AT 17:18:58,,BLUE,Driver,,28,34,2018,4
2018-04-29 13:21:49,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 17:21:48,,BLUE,Driver,,10,36,2018,4
2018-04-29 13:24:18,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 17:24:17,,BLUE,Driver,,10,37,2018,4
2018-04-29 13:24:30,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 17:24:29,,BLUE,Driver,,9,37,2018,4
2018-04-29 13:24:56,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 17:24:55,,BLUE,Driver,,9,38,2018,4
2018-04-29 13:25:57,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 17:25:56,,BLUE,Driver,,20,38,2018,4
2018-04-29 13:27:04,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 17:27:04,,BLUE,Driver,,2,39,2018,4
2018-04-29 13:29:06,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 17:29:06,,BLUE,Driver,,9,40,2018,4
2018-04-29 13:29:08,Other,"INCIDENT INVOLVING CARS 11 (PER), 18 (STR) AND 20 (MAG) WILL BE INVESTIGATED AFTER THE RACE - USE OF DRS WHEN NOT PERMITTED",,,,,,40,2018,4
2018-04-29 13:29:09,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,40,2018,4
2018-04-29 13:29:10,Drs,DRS DISABLED,DISABLED,,,,,40,2018,4
2018-04-29 13:29:14,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,40,2018,4
2018-04-29 13:29:16,Flag,DOUBLE YELLOW IN TRACK SECTOR 20,,DOUBLE YELLOW,Sector,20.0,,40,2018,4
2018-04-29 13:29:26,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 17:29:25,,BLUE,Driver,,20,40,2018,4
2018-04-29 13:29:50,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,40,2018,4
2018-04-29 13:30:16,SafetyCar,SAFETY CAR THROUGH THE PIT LANE,THROUGH THE PIT LANE,,,,,41,2018,4
2018-04-29 13:32:57,Other,SAFETY CAR WILL USE START/FINISH STRAIGHT,,,,,,41,2018,4
2018-04-29 13:34:58,Other,"LAPPED CARS MAY NOW OVERTAKE - 2,9,10,20,28",,,,,,42,2018,4
2018-04-29 13:36:53,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,,43,2018,4
2018-04-29 13:36:55,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,43,2018,4
2018-04-29 13:39:13,Other,MEDICAL CAR DEPLOYED,,,,,,44,2018,4
2018-04-29 13:40:27,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,44,2018,4
2018-04-29 13:43:25,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,45,2018,4
2018-04-29 13:46:47,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,46,2018,4
2018-04-29 13:46:52,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,46,2018,4
2018-04-29 13:48:54,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,47,2018,4
2018-04-29 13:50:03,Flag,TRACK CLEAR,,CLEAR,Track,,,47,2018,4
2018-04-29 13:52:30,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,49,2018,4
2018-04-29 13:52:34,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,49,2018,4
2018-04-29 13:52:44,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,49,2018,4
2018-04-29 13:53:03,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,49,2018,4
2018-04-29 13:53:07,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,49,2018,4
2018-04-29 13:53:09,CarEvent,CAR 77 (BOT) STOPPED AT TURN 3,,,,,77,49,2018,4
2018-04-29 13:53:44,Drs,DRS ENABLED,ENABLED,,,,,49,2018,4
2018-04-29 13:53:45,Drs,DRS DISABLED,DISABLED,,,,,49,2018,4
2018-04-29 13:53:50,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,49,2018,4
2018-04-29 13:53:59,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,50,2018,4
2018-04-29 13:54:00,Drs,DRS ENABLED,ENABLED,,,,,50,2018,4
2018-04-29 13:54:17,Other,TURN 1 INCIDENT INVOLVING CARS 3 (RIC) AND 33 (VER) WILL BE INVESTIGATED AFTER THE RACE,,,,,,50,2018,4
2018-04-29 13:56:49,Other,TURN 20 INCIDENT INVOLVING CARS 10 (GAS) AND 20 (MAG) WILL BE INVESTIGATED AFTER THE RACE,,,,,,51,2018,4
2018-04-29 13:57:24,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,51,2018,4
2018-05-13 13:07:05,Drs,DRS DISABLED,DISABLED,,,,,1,2018,5
2018-05-13 13:13:11,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1,2018,5
2018-05-13 13:13:46,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,1,2018,5
2018-05-13 13:13:49,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,1,2018,5
2018-05-13 13:13:52,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,1,2018,5
2018-05-13 13:24:10,Other,TURN 3 INCIDENT INVOLVING CAR 8 (GRO) WILL BE INVESTIGATED AFTER THE RACE,,,,,,5,2018,5
2018-05-13 13:24:51,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,6,2018,5
2018-05-13 13:24:55,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,6,2018,5
2018-05-13 13:26:08,Flag,TRACK CLEAR,,CLEAR,Track,,,6,2018,5
2018-05-13 13:28:40,Drs,DRS ENABLED,ENABLED,,,,,8,2018,5
2018-05-13 13:29:41,Other,TURN 2 INCIDENT INVOLVING CAR 2 (VAN) UNDER INVESTIGATION - FAILING TO STAY TO THE LEFT OF THE BOLLARD AT TURN 2,,,,,,9,2018,5
2018-05-13 13:30:46,Other,5 SECOND TIME PENALTY FOR CAR 2 (VAN) - FAILING TO STAY TO THE LEFT OF THE BOLLARD AT TURN 2 ON LAP 1,,,,,,10,2018,5
2018-05-13 13:50:04,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:50:04,,BLUE,Driver,,18,24,2018,5
2018-05-13 13:54:57,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 15:54:56,,BLUE,Driver,,35,27,2018,5
2018-05-13 13:55:31,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 15:55:31,,BLUE,Driver,,35,28,2018,5
2018-05-13 13:57:32,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 15:57:32,,BLUE,Driver,,35,29,2018,5
2018-05-13 13:59:33,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 15:59:32,,BLUE,Driver,,35,31,2018,5
2018-05-13 14:00:07,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:00:06,,BLUE,Driver,,35,31,2018,5
2018-05-13 14:00:25,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:00:25,,BLUE,Driver,,11,31,2018,5
2018-05-13 14:03:15,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:03:14,,BLUE,Driver,,18,33,2018,5
2018-05-13 14:05:09,Flag,WAVED BLUE FLAG FOR CAR 28 (HAR) TIMED AT 16:05:09,,BLUE,Driver,,28,35,2018,5
2018-05-13 14:07:08,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:07:08,,BLUE,Driver,,35,36,2018,5
2018-05-13 14:07:50,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:07:50,,BLUE,Driver,,14,37,2018,5
2018-05-13 14:08:11,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:08:10,,BLUE,Driver,,18,37,2018,5
2018-05-13 14:08:40,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 16:08:39,,BLUE,Driver,,16,37,2018,5
2018-05-13 14:08:53,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:08:52,,BLUE,Driver,,18,38,2018,5
2018-05-13 14:09:06,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 16:09:05,,BLUE,Driver,,2,38,2018,5
2018-05-13 14:09:35,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:09:35,,BLUE,Driver,,31,38,2018,5
2018-05-13 14:10:02,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:10:02,,BLUE,Driver,,55,38,2018,5
2018-05-13 14:10:22,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 16:10:21,,BLUE,Driver,,9,39,2018,5
2018-05-13 14:11:52,Flag,WAVED BLUE FLAG FOR CAR 28 (HAR) TIMED AT 16:11:51,,BLUE,Driver,,28,40,2018,5
2018-05-13 14:11:58,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:11:58,,BLUE,Driver,,11,40,2018,5
2018-05-13 14:12:38,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,40,2018,5
2018-05-13 14:12:39,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,40,2018,5
2018-05-13 14:12:41,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:12:41,,BLUE,Driver,,11,40,2018,5
2018-05-13 14:12:57,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,41,2018,5
2018-05-13 14:12:57,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:12:57,,BLUE,Driver,,18,41,2018,5
2018-05-13 14:13:07,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,41,2018,5
2018-05-13 14:13:09,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,41,2018,5
2018-05-13 14:13:13,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,41,2018,5
2018-05-13 14:16:27,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,42,2018,5
2018-05-13 14:16:30,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,42,2018,5
2018-05-13 14:16:33,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,42,2018,5
2018-05-13 14:16:47,Flag,TRACK CLEAR,,CLEAR,Track,,,43,2018,5
2018-05-13 14:16:47,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:16:47,,BLUE,Driver,,18,43,2018,5
2018-05-13 14:16:48,Drs,DRS ENABLED,ENABLED,,,,,43,2018,5
2018-05-13 14:16:52,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,43,2018,5
2018-05-13 14:16:52,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,43,2018,5
2018-05-13 14:16:53,Drs,DRS DISABLED,DISABLED,,,,,43,2018,5
2018-05-13 14:16:54,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,43,2018,5
2018-05-13 14:17:00,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,43,2018,5
2018-05-13 14:17:00,Drs,DRS ENABLED,ENABLED,,,,,43,2018,5
2018-05-13 14:17:20,CarEvent,CAR 35 (SIR) OFF TRACK AND CONTINUED AT TURN 9,,,,,35,43,2018,5
2018-05-13 14:17:46,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 16:17:45,,BLUE,Driver,,16,43,2018,5
2018-05-13 14:18:18,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:18:18,,BLUE,Driver,,35,44,2018,5
2018-05-13 14:18:36,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:18:35,,BLUE,Driver,,14,44,2018,5
2018-05-13 14:20:53,Flag,WAVED BLUE FLAG FOR CAR 28 (HAR) TIMED AT 16:20:52,,BLUE,Driver,,28,46,2018,5
2018-05-13 14:22:51,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 16:22:50,,BLUE,Driver,,2,47,2018,5
2018-05-13 14:23:46,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 16:23:45,,BLUE,Driver,,16,48,2018,5
2018-05-13 14:24:13,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:24:13,,BLUE,Driver,,35,48,2018,5
2018-05-13 14:24:23,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:24:23,,BLUE,Driver,,55,48,2018,5
2018-05-13 14:24:28,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 16:24:27,,BLUE,Driver,,16,48,2018,5
2018-05-13 14:25:14,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 16:25:14,,BLUE,Driver,,9,49,2018,5
2018-05-13 14:26:15,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:26:14,,BLUE,Driver,,14,50,2018,5
2018-05-13 14:26:20,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:26:20,,BLUE,Driver,,18,50,2018,5
2018-05-13 14:26:58,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:26:58,,BLUE,Driver,,14,50,2018,5
2018-05-13 14:28:21,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:28:21,,BLUE,Driver,,35,51,2018,5
2018-05-13 14:29:08,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:29:07,,BLUE,Driver,,35,52,2018,5
2018-05-13 14:30:17,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:30:17,,BLUE,Driver,,35,53,2018,5
2018-05-13 14:30:25,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:30:25,,BLUE,Driver,,20,53,2018,5
2018-05-13 14:32:05,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:32:04,,BLUE,Driver,,55,54,2018,5
2018-05-13 14:32:32,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:32:31,,BLUE,Driver,,11,54,2018,5
2018-05-13 14:33:19,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 16:33:18,,BLUE,Driver,,16,55,2018,5
2018-05-13 14:35:06,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:35:06,,BLUE,Driver,,35,56,2018,5
2018-05-13 14:40:22,Flag,WAVED BLUE FLAG FOR CAR 28 (HAR) TIMED AT 16:40:21,,BLUE,Driver,,28,60,2018,5
2018-05-13 14:40:48,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:40:47,,BLUE,Driver,,14,61,2018,5
2018-05-13 14:40:52,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 16:40:51,,BLUE,Driver,,9,61,2018,5
2018-05-13 14:41:01,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:41:00,,BLUE,Driver,,35,61,2018,5
2018-05-13 14:42:35,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:42:34,,BLUE,Driver,,35,62,2018,5
2018-05-13 14:43:58,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:43:57,,BLUE,Driver,,18,63,2018,5
2018-05-13 14:45:19,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:45:18,,BLUE,Driver,,55,64,2018,5
2018-05-13 14:45:46,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 16:45:45,,BLUE,Driver,,9,64,2018,5
2018-05-13 14:45:56,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:45:55,,BLUE,Driver,,35,64,2018,5
2018-05-13 14:46:27,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 16:46:26,,BLUE,Driver,,16,65,2018,5
2018-05-13 14:47:11,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 16:47:10,,BLUE,Driver,,9,65,2018,5
2018-05-13 14:48:24,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:48:24,,BLUE,Driver,,11,66,2018,5
2018-05-13 14:48:41,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,66,2018,5
2018-05-27 13:07:07,Drs,DRS DISABLED,DISABLED,,,,,1,2018,6
2018-05-27 13:10:10,Other,INCIDENT INVOLVING CAR 35 (SIR) NOTED - WHEELS NOT FITTED AT THE 3 MINUTE SIGNAL,,,,,,1,2018,6
2018-05-27 13:12:47,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1,2018,6
2018-05-27 13:13:26,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,1,2018,6
2018-05-27 13:14:24,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,2,2018,6
2018-05-27 13:15:48,Drs,DRS ENABLED,ENABLED,,,,,3,2018,6
2018-05-27 13:18:56,Other,INCIDENT INVOLVING CAR 35 (SIR) UNDER INVESTIGATION - WHEELS NOT FITTED AT THE 3 MINUTE SIGNAL,,,,,,5,2018,6
2018-05-27 13:20:33,Other,10 SECOND STOP/GO PENALTY FOR CAR 35 (SIR) - WHEELS NOT FITTED AT THE 3 MINUTE SIGNAL,,,,,,6,2018,6
2018-05-27 13:25:38,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:25:38,,BLUE,Driver,,18,10,2018,6
2018-05-27 13:26:21,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:26:21,,BLUE,Driver,,18,11,2018,6
2018-05-27 13:27:09,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:27:08,,BLUE,Driver,,18,12,2018,6
2018-05-27 13:27:18,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:27:18,,BLUE,Driver,,18,12,2018,6
2018-05-27 13:27:32,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:27:31,,BLUE,Driver,,18,12,2018,6
2018-05-27 13:27:47,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:27:47,,BLUE,Driver,,18,12,2018,6
2018-05-27 13:28:57,Other,INCIDENT INVOLVING CAR 35 (SIR) UNDER INVESTIGATION - WORKING ON THE CAR WHILE SERVING A 10 SECONDS STOP/GO PENALTY,,,,,,13,2018,6
2018-05-27 13:29:44,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,14,2018,6
2018-05-27 13:29:52,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,14,2018,6
2018-05-27 13:32:16,Other,INCIDENT INVOLVING CAR 35 (SIR) - NO FURTHER ACTION,,,,,,16,2018,6
2018-05-27 13:32:46,Other,INCIDENT INVOLVING CAR 28 (HAR) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,,,,,,16,2018,6
2018-05-27 13:32:57,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 15:32:57,,BLUE,Driver,,35,16,2018,6
2018-05-27 13:34:36,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:34:35,,BLUE,Driver,,18,17,2018,6
2018-05-27 13:37:06,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:37:05,,BLUE,Driver,,18,19,2018,6
2018-05-27 13:43:02,Other,5 SECOND TIME PENALTY FOR CAR 28 (HAR) - SPEEDING IN THE PIT LANE,,,,,,24,2018,6
2018-05-27 13:43:26,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:43:25,,BLUE,Driver,,18,24,2018,6
2018-05-27 13:44:31,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:44:30,,BLUE,Driver,,18,25,2018,6
2018-05-27 13:44:48,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:44:48,,BLUE,Driver,,18,25,2018,6
2018-05-27 13:50:37,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 15:50:37,,BLUE,Driver,,35,29,2018,6
2018-05-27 13:50:47,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:50:47,,BLUE,Driver,,18,29,2018,6
2018-05-27 13:51:44,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:51:44,,BLUE,Driver,,18,30,2018,6
2018-05-27 13:59:38,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:59:38,,BLUE,Driver,,18,36,2018,6
2018-05-27 14:10:59,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:10:59,,BLUE,Driver,,18,45,2018,6
2018-05-27 14:19:51,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:19:51,,BLUE,Driver,,35,51,2018,6
2018-05-27 14:22:03,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,53,2018,6
2018-05-27 14:22:04,Drs,DRS DISABLED,DISABLED,,,,,53,2018,6
2018-05-27 14:22:13,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,53,2018,6
2018-05-27 14:22:18,Flag,YELLOW IN TRACK SECTOR 19,,YELLOW,Sector,19.0,,53,2018,6
2018-05-27 14:22:41,CarEvent,CAR 14 (ALO) STOPPED AT TURN 1,,,,,14,54,2018,6
2018-05-27 14:23:04,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,54,2018,6
2018-05-27 14:23:09,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,54,2018,6
2018-05-27 14:23:09,Drs,DRS ENABLED,ENABLED,,,,,54,2018,6
2018-05-27 14:32:42,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:32:42,,BLUE,Driver,,18,61,2018,6
2018-05-27 14:33:18,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:33:18,,BLUE,Driver,,18,62,2018,6
2018-05-27 14:42:16,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 16:42:16,,BLUE,Driver,,8,69,2018,6
2018-05-27 14:43:24,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 16:43:23,,BLUE,Driver,,8,69,2018,6
2018-05-27 14:46:35,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,72,2018,6
2018-05-27 14:46:46,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,72,2018,6
2018-05-27 14:47:05,Flag,WAVED BLUE FLAG FOR CAR 28 (HAR) TIMED AT 16:47:05,,BLUE,Driver,,28,72,2018,6
2018-05-27 14:47:09,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,72,2018,6
2018-05-27 14:47:12,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,72,2018,6
2018-05-27 14:47:19,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,72,2018,6
2018-05-27 14:47:44,CarEvent,CAR 16 (LEC) STOPPED AT TURN 11,,,,,16,73,2018,6
2018-05-27 14:49:16,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,74,2018,6
2018-05-27 14:49:23,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,74,2018,6
2018-05-27 14:49:35,Flag,TRACK CLEAR,,CLEAR,Track,,,74,2018,6
2018-05-27 14:49:35,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 16:49:34,,BLUE,Driver,,2,74,2018,6
2018-05-27 14:49:36,Drs,DRS ENABLED,ENABLED,,,,,74,2018,6
2018-05-27 14:51:11,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:51:11,,BLUE,Driver,,35,75,2018,6
2018-05-27 14:55:40,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,78,2018,6
2018-06-10 18:07:09,Drs,DRS DISABLED,DISABLED,,,,,1,2018,7
2018-06-10 18:12:57,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1,2018,7
2018-06-10 18:13:29,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,1,2018,7
2018-06-10 18:13:30,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,1,2018,7
2018-06-10 18:13:40,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,1,2018,7
2018-06-10 18:13:42,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,1,2018,7
2018-06-10 18:19:55,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,4,2018,7
2018-06-10 18:20:00,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,4,2018,7
2018-06-10 18:20:28,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,4,2018,7
2018-06-10 18:20:35,Flag,TRACK CLEAR,,CLEAR,Track,,,4,2018,7
2018-06-10 18:22:01,Other,TURN 6 INCIDENT INVOLVING CARS 18 (STR) AND 28 (HAR) UNDER INVESTIGATION,,,,,,5,2018,7
