Year,RoundNumber,EventName,DriverNumber,Abbreviation,FullName,LapNumber,PitInTime,PitStopDuration,Compound,TyreLife,NextCompound
2018,10,British Grand Prix,10,GAS,GAS,32.0,0 days 00:58:50.142000,,MEDIUM,12.0,
2018,10,British Grand Prix,11,PER,PER,13.0,0 days 00:28:17.527000,,SOFT,12.0,
2018,10,British Grand Prix,11,PER,PER,32.0,0 days 00:58:53.378000,,MEDIUM,19.0,
2018,10,British Grand Prix,14,ALO,ALO,13.0,0 days 00:28:10.220000,,SOFT,12.0,
2018,10,British Grand Prix,14,ALO,ALO,32.0,0 days 00:58:43.094000,,MEDIUM,19.0,
2018,10,British Grand Prix,16,LEC,LEC,18.0,0 days 00:35:58.814000,,SOFT,22.0,
2018,10,British Grand Prix,18,STR,STR,30.0,0 days 00:55:51.613000,,MEDIUM,29.0,
2018,10,British Grand Prix,2,VAN,VAN,21.0,0 days 00:41:03.182000,,SOFT,20.0,
2018,10,British Grand Prix,2,VAN,VAN,33.0,0 days 01:01:14.793000,,MEDIUM,12.0,
2018,10,British Grand Prix,20,MAG,MAG,25.0,0 days 00:47:08.915000,,SOFT,27.0,
2018,10,British Grand Prix,27,HUL,HUL,20.0,0 days 00:39:07.298000,,MEDIUM,19.0,
2018,10,British Grand Prix,28,HAR,HAR,1.0,0 days 00:10:06.276000,,nan,,
2018,10,British Grand Prix,3,RIC,RIC,18.0,0 days 00:35:31.907000,,SOFT,20.0,
2018,10,British Grand Prix,3,RIC,RIC,30.0,0 days 00:54:29.820000,,MEDIUM,12.0,
2018,10,British Grand Prix,31,OCO,OCO,19.0,0 days 00:37:35.542000,,SOFT,21.0,
2018,10,British Grand Prix,33,VER,VER,17.0,0 days 00:33:53.758000,,SOFT,19.0,
2018,10,British Grand Prix,33,VER,VER,33.0,0 days 00:59:35.802000,,MEDIUM,16.0,
2018,10,British Grand Prix,35,SIR,SIR,21.0,0 days 00:41:19.590000,,SOFT,20.0,
2018,10,British Grand Prix,44,HAM,HAM,25.0,0 days 00:46:37.656000,,SOFT,28.0,
2018,10,British Grand Prix,5,VET,VET,20.0,0 days 00:38:25.342000,,SOFT,21.0,
2018,10,British Grand Prix,5,VET,VET,33.0,0 days 00:59:15.521000,,MEDIUM,13.0,
2018,10,British Grand Prix,55,SAI,SAI,17.0,0 days 00:34:29.244000,,MEDIUM,16.0,
2018,10,British Grand Prix,55,SAI,SAI,32.0,0 days 00:58:46.922000,,HARD,15.0,
2018,10,British Grand Prix,7,RAI,RAI,13.0,0 days 00:27:40.212000,,SOFT,15.0,
2018,10,British Grand Prix,7,RAI,RAI,33.0,0 days 00:59:39.427000,,MEDIUM,20.0,
2018,10,British Grand Prix,77,BOT,BOT,21.0,0 days 00:40:03.335000,,SOFT,23.0,
2018,10,British Grand Prix,8,GRO,GRO,26.0,0 days 00:48:52.939000,,SOFT,28.0,
2018,10,British Grand Prix,9,ERI,ERI,24.0,0 days 00:45:45.470000,,SOFT,23.0,
2018,11,German Grand Prix,10,GAS,GAS,43.0,0 days 01:05:05.973000,,SOFT,42.0,
2018,11,German Grand Prix,10,GAS,GAS,46.0,0 days 01:10:12.527000,,WET,3.0,
2018,11,German Grand Prix,11,PER,PER,22.0,0 days 00:36:28.227000,,ULTRASOFT,24.0,
2018,11,German Grand Prix,14,ALO,ALO,31.0,0 days 00:48:44.630000,,SOFT,30.0,
2018,11,German Grand Prix,14,ALO,ALO,43.0,0 days 01:05:00.105000,,MEDIUM,12.0,
2018,11,German Grand Prix,14,ALO,ALO,47.0,0 days 01:11:10.783000,,INTERMEDIATE,4.0,
2018,11,German Grand Prix,14,ALO,ALO,65.0,0 days 01:38:47.210000,,SOFT,21.0,
2018,11,German Grand Prix,16,LEC,LEC,20.0,0 days 00:33:58.279000,,ULTRASOFT,22.0,
2018,11,German Grand Prix,16,LEC,LEC,43.0,0 days 01:04:44.628000,,SOFT,23.0,
2018,11,German Grand Prix,16,LEC,LEC,46.0,0 days 01:09:30.228000,,INTERMEDIATE,3.0,
2018,11,German Grand Prix,18,STR,STR,27.0,0 days 00:43:40.183000,,SOFT,26.0,
2018,11,German Grand Prix,18,STR,STR,50.0,0 days 01:15:07.583000,,MEDIUM,23.0,
2018,11,German Grand Prix,18,STR,STR,53.0,0 days 01:21:10.956000,,INTERMEDIATE,3.0,
2018,11,German Grand Prix,2,VAN,VAN,29.0,0 days 00:46:23.369000,,SOFT,28.0,
2018,11,German Grand Prix,2,VAN,VAN,52.0,0 days 01:19:43.325000,,MEDIUM,23.0,
2018,11,German Grand Prix,20,MAG,MAG,20.0,0 days 00:33:44.419000,,ULTRASOFT,23.0,
2018,11,German Grand Prix,20,MAG,MAG,51.0,0 days 01:16:07.556000,,MEDIUM,31.0,
2018,11,German Grand Prix,20,MAG,MAG,55.0,0 days 01:23:53.124000,,INTERMEDIATE,4.0,
2018,11,German Grand Prix,27,HUL,HUL,18.0,0 days 00:31:07.750000,,ULTRASOFT,20.0,
2018,11,German Grand Prix,27,HUL,HUL,51.0,0 days 01:15:49.697000,,MEDIUM,33.0,
2018,11,German Grand Prix,27,HUL,HUL,55.0,0 days 01:23:09.637000,,INTERMEDIATE,4.0,
2018,11,German Grand Prix,28,HAR,HAR,28.0,0 days 00:44:59.065000,,SOFT,27.0,
2018,11,German Grand Prix,28,HAR,HAR,52.0,0 days 01:18:54.240000,,MEDIUM,24.0,
2018,11,German Grand Prix,31,OCO,OCO,25.0,0 days 00:40:48.937000,,ULTRASOFT,24.0,
2018,11,German Grand Prix,33,VER,VER,29.0,0 days 00:45:09.567000,,ULTRASOFT,31.0,
2018,11,German Grand Prix,33,VER,VER,46.0,0 days 01:07:32.485000,,SOFT,17.0,
2018,11,German Grand Prix,33,VER,VER,48.0,0 days 01:10:40.046000,,INTERMEDIATE,2.0,
2018,11,German Grand Prix,35,SIR,SIR,28.0,0 days 00:44:58.361000,,SOFT,27.0,
2018,11,German Grand Prix,35,SIR,SIR,51.0,0 days 01:16:53.607000,,MEDIUM,23.0,
2018,11,German Grand Prix,44,HAM,HAM,42.0,0 days 01:02:11.106000,,SOFT,41.0,
2018,11,German Grand Prix,5,VET,VET,25.0,0 days 00:39:41.790000,,ULTRASOFT,26.0,
2018,11,German Grand Prix,55,SAI,SAI,20.0,0 days 00:33:54.466000,,ULTRASOFT,22.0,
2018,11,German Grand Prix,55,SAI,SAI,50.0,0 days 01:14:35.846000,,MEDIUM,30.0,
2018,11,German Grand Prix,55,SAI,SAI,56.0,0 days 01:25:17.474000,,INTERMEDIATE,6.0,
2018,11,German Grand Prix,7,RAI,RAI,14.0,0 days 00:25:23.004000,,ULTRASOFT,16.0,
2018,11,German Grand Prix,7,RAI,RAI,53.0,0 days 01:18:12.816000,,SOFT,39.0,
2018,11,German Grand Prix,77,BOT,BOT,28.0,0 days 00:43:44.731000,,ULTRASOFT,30.0,
2018,11,German Grand Prix,77,BOT,BOT,52.0,0 days 01:15:59.180000,,SOFT,24.0,
2018,11,German Grand Prix,8,GRO,GRO,21.0,0 days 00:35:12.330000,,ULTRASOFT,24.0,
2018,11,German Grand Prix,8,GRO,GRO,51.0,0 days 01:16:06.431000,,MEDIUM,30.0,
2018,11,German Grand Prix,8,GRO,GRO,55.0,0 days 01:23:50.968000,,INTERMEDIATE,4.0,
2018,11,German Grand Prix,9,ERI,ERI,38.0,0 days 00:58:10.407000,,SOFT,37.0,
2018,12,Hungarian Grand Prix,10,GAS,GAS,32.0,0 days 00:52:19.802000,,ULTRASOFT,31.0,
2018,12,Hungarian Grand Prix,11,PER,PER,22.0,0 days 00:38:53.080000,,ULTRASOFT,21.0,
2018,12,Hungarian Grand Prix,14,ALO,ALO,39.0,0 days 01:02:27.365000,,SOFT,38.0,
2018,12,Hungarian Grand Prix,18,STR,STR,47.0,0 days 01:14:54.279000,,MEDIUM,46.0,
2018,12,Hungarian Grand Prix,2,VAN,VAN,40.0,0 days 01:03:54.577000,,SOFT,39.0,
2018,12,Hungarian Grand Prix,20,MAG,MAG,31.0,0 days 00:51:05.904000,,ULTRASOFT,30.0,
2018,12,Hungarian Grand Prix,27,HUL,HUL,23.0,0 days 00:40:04.395000,,SOFT,22.0,
2018,12,Hungarian Grand Prix,27,HUL,HUL,50.0,0 days 01:18:45.285000,,MEDIUM,27.0,
2018,12,Hungarian Grand Prix,28,HAR,HAR,24.0,0 days 00:41:27.039000,,ULTRASOFT,23.0,
2018,12,Hungarian Grand Prix,3,RIC,RIC,44.0,0 days 01:08:45.762000,,SOFT,43.0,
2018,12,Hungarian Grand Prix,31,OCO,OCO,39.0,0 days 01:02:53.480000,,SOFT,38.0,
2018,12,Hungarian Grand Prix,35,SIR,SIR,31.0,0 days 00:51:50.561000,,SOFT,30.0,
2018,12,Hungarian Grand Prix,44,HAM,HAM,25.0,0 days 00:41:53.648000,,ULTRASOFT,23.0,
2018,12,Hungarian Grand Prix,5,VET,VET,39.0,0 days 01:01:22.489000,,SOFT,38.0,
2018,12,Hungarian Grand Prix,55,SAI,SAI,25.0,0 days 00:42:47.855000,,SOFT,24.0,
2018,12,Hungarian Grand Prix,7,RAI,RAI,14.0,0 days 00:26:53.273000,,ULTRASOFT,13.0,
2018,12,Hungarian Grand Prix,7,RAI,RAI,38.0,0 days 01:00:22.470000,,SOFT,24.0,
2018,12,Hungarian Grand Prix,77,BOT,BOT,15.0,0 days 00:28:13.824000,,ULTRASOFT,14.0,
2018,12,Hungarian Grand Prix,8,GRO,GRO,29.0,0 days 00:48:26.537000,,ULTRASOFT,28.0,
2018,12,Hungarian Grand Prix,9,ERI,ERI,6.0,0 days 00:16:06.275000,,ULTRASOFT,5.0,
2018,13,Belgian Grand Prix,5,VET,VET,1.0,0 days 00:21:00.165000,,SUPERSOFT,4.0,
2018,13,Belgian Grand Prix,5,VET,VET,22.0,0 days 01:02:33.922000,,SUPERSOFT,25.0,
2018,13,Belgian Grand Prix,44,HAM,HAM,1.0,0 days 00:21:01.945000,,SUPERSOFT,4.0,
2018,13,Belgian Grand Prix,44,HAM,HAM,21.0,0 days 01:00:48.913000,,SUPERSOFT,24.0,
2018,13,Belgian Grand Prix,33,VER,VER,1.0,0 days 00:21:05.134000,,nan,,
2018,13,Belgian Grand Prix,33,VER,VER,26.0,0 days 01:10:08.725000,,SUPERSOFT,29.0,
2018,13,Belgian Grand Prix,77,BOT,BOT,1.0,0 days 00:21:20.298000,,SOFT,4.0,
2018,13,Belgian Grand Prix,77,BOT,BOT,2.0,0 days 00:24:21.912000,,SOFT,5.0,
2018,13,Belgian Grand Prix,77,BOT,BOT,29.0,0 days 01:16:03.877000,,SUPERSOFT,27.0,
2018,13,Belgian Grand Prix,11,PER,PER,1.0,0 days 00:21:02.944000,,SUPERSOFT,4.0,
2018,13,Belgian Grand Prix,11,PER,PER,25.0,0 days 01:08:39.450000,,SUPERSOFT,28.0,
2018,13,Belgian Grand Prix,31,OCO,OCO,1.0,0 days 00:21:03.850000,,SUPERSOFT,4.0,
2018,13,Belgian Grand Prix,31,OCO,OCO,24.0,0 days 01:06:55.302000,,SUPERSOFT,27.0,
2018,13,Belgian Grand Prix,8,GRO,GRO,1.0,0 days 00:21:06.226000,,SUPERSOFT,4.0,
2018,13,Belgian Grand Prix,8,GRO,GRO,23.0,0 days 01:05:11.855000,,SUPERSOFT,26.0,
2018,13,Belgian Grand Prix,20,MAG,MAG,1.0,0 days 00:21:07.835000,,SUPERSOFT,4.0,
2018,13,Belgian Grand Prix,20,MAG,MAG,26.0,0 days 01:10:50.306000,,SUPERSOFT,29.0,
2018,13,Belgian Grand Prix,10,GAS,GAS,1.0,0 days 00:21:09.867000,,SUPERSOFT,1.0,
2018,13,Belgian Grand Prix,10,GAS,GAS,25.0,0 days 01:09:03.670000,,SUPERSOFT,25.0,
2018,13,Belgian Grand Prix,9,ERI,ERI,1.0,0 days 00:21:11.617000,,SOFT,1.0,
2018,13,Belgian Grand Prix,9,ERI,ERI,26.0,0 days 01:10:55.994000,,SOFT,26.0,
2018,13,Belgian Grand Prix,55,SAI,SAI,1.0,0 days 00:21:18.602000,,MEDIUM,1.0,
2018,13,Belgian Grand Prix,55,SAI,SAI,22.0,0 days 01:03:45.427000,,MEDIUM,22.0,
2018,13,Belgian Grand Prix,35,SIR,SIR,1.0,0 days 00:21:12.992000,,SOFT,1.0,
2018,13,Belgian Grand Prix,35,SIR,SIR,24.0,0 days 01:07:23.399000,,SOFT,24.0,
2018,13,Belgian Grand Prix,18,STR,STR,1.0,0 days 00:21:14.008000,,SOFT,1.0,
2018,13,Belgian Grand Prix,18,STR,STR,23.0,0 days 01:05:34.405000,,SOFT,23.0,
2018,13,Belgian Grand Prix,28,HAR,HAR,1.0,0 days 00:21:17.227000,,SOFT,1.0,
2018,13,Belgian Grand Prix,28,HAR,HAR,31.0,0 days 01:20:30.195000,,SOFT,31.0,
2018,13,Belgian Grand Prix,2,VAN,VAN,1.0,0 days 00:21:21.913000,,SOFT,1.0,
2018,13,Belgian Grand Prix,2,VAN,VAN,2.0,0 days 00:24:22.819000,,SOFT,2.0,
2018,13,Belgian Grand Prix,2,VAN,VAN,28.0,0 days 01:15:09.827000,,MEDIUM,26.0,
2018,13,Belgian Grand Prix,3,RIC,RIC,1.0,0 days 00:21:15.463000,,SUPERSOFT,4.0,
2018,13,Belgian Grand Prix,3,RIC,RIC,28.0,0 days 01:18:06.433000,,SOFT,27.0,
2018,13,Belgian Grand Prix,7,RAI,RAI,1.0,0 days 00:21:58.335000,,SUPERSOFT,4.0,
2018,13,Belgian Grand Prix,7,RAI,RAI,7.0,0 days 00:35:51.921000,,MEDIUM,6.0,
2018,13,Belgian Grand Prix,7,RAI,RAI,8.0,0 days 00:38:23.994000,,MEDIUM,7.0,
2018,15,Singapore Grand Prix,44,HAM,HAM,15.0,0 days 00:48:42.582000,,HYPERSOFT,16.0,
2018,15,Singapore Grand Prix,33,VER,VER,17.0,0 days 00:52:19.913000,,HYPERSOFT,19.0,
2018,15,Singapore Grand Prix,5,VET,VET,14.0,0 days 00:47:01.806000,,HYPERSOFT,16.0,
2018,15,Singapore Grand Prix,77,BOT,BOT,16.0,0 days 00:50:39.629000,,HYPERSOFT,18.0,
2018,15,Singapore Grand Prix,7,RAI,RAI,22.0,0 days 01:01:20.955000,,HYPERSOFT,24.0,
2018,15,Singapore Grand Prix,3,RIC,RIC,27.0,0 days 01:10:14.847000,,HYPERSOFT,29.0,
2018,15,Singapore Grand Prix,14,ALO,ALO,38.0,0 days 01:30:29.838000,,ULTRASOFT,37.0,
2018,15,Singapore Grand Prix,55,SAI,SAI,37.0,0 days 01:28:46.910000,,ULTRASOFT,36.0,
2018,15,Singapore Grand Prix,16,LEC,LEC,38.0,0 days 01:30:50.762000,,ULTRASOFT,37.0,
2018,15,Singapore Grand Prix,27,HUL,HUL,15.0,0 days 00:49:23.819000,,HYPERSOFT,17.0,
2018,15,Singapore Grand Prix,9,ERI,ERI,44.0,0 days 01:41:55.561000,,ULTRASOFT,43.0,
2018,15,Singapore Grand Prix,2,VAN,VAN,43.0,0 days 01:40:11.617000,,ULTRASOFT,42.0,
2018,15,Singapore Grand Prix,10,GAS,GAS,26.0,0 days 01:09:29.152000,,HYPERSOFT,25.0,
2018,15,Singapore Grand Prix,18,STR,STR,40.0,0 days 01:35:02.986000,,SOFT,39.0,
2018,15,Singapore Grand Prix,8,GRO,GRO,16.0,0 days 00:51:12.991000,,HYPERSOFT,18.0,
2018,15,Singapore Grand Prix,11,PER,PER,17.0,0 days 00:52:52.102000,,HYPERSOFT,19.0,
2018,15,Singapore Grand Prix,11,PER,PER,33.0,0 days 01:22:29.783000,,ULTRASOFT,16.0,
2018,15,Singapore Grand Prix,11,PER,PER,39.0,0 days 01:33:41.637000,,SOFT,6.0,
2018,15,Singapore Grand Prix,28,HAR,HAR,14.0,0 days 00:47:40.467000,,HYPERSOFT,13.0,
2018,15,Singapore Grand Prix,28,HAR,HAR,36.0,0 days 01:27:59.842000,,ULTRASOFT,22.0,
2018,15,Singapore Grand Prix,20,MAG,MAG,26.0,0 days 01:09:31.108000,,ULTRASOFT,25.0,
2018,15,Singapore Grand Prix,20,MAG,MAG,36.0,0 days 01:28:02.123000,,SOFT,10.0,
2018,15,Singapore Grand Prix,20,MAG,MAG,48.0,0 days 01:49:52.875000,,HYPERSOFT,12.0,
2018,15,Singapore Grand Prix,35,SIR,SIR,3.0,0 days 00:26:50.692000,,ULTRASOFT,2.0,
2018,15,Singapore Grand Prix,35,SIR,SIR,45.0,0 days 01:44:51.902000,,SOFT,42.0,
2018,16,Russian Grand Prix,44,HAM,HAM,14.0,0 days 00:41:51.684000,,ULTRASOFT,16.0,
2018,16,Russian Grand Prix,77,BOT,BOT,12.0,0 days 00:38:30.919000,,ULTRASOFT,13.0,
2018,16,Russian Grand Prix,5,VET,VET,13.0,0 days 00:40:13.724000,,ULTRASOFT,15.0,
2018,16,Russian Grand Prix,7,RAI,RAI,18.0,0 days 00:48:40.762000,,ULTRASOFT,20.0,
2018,16,Russian Grand Prix,33,VER,VER,43.0,0 days 01:29:48.470000,,SOFT,42.0,
2018,16,Russian Grand Prix,3,RIC,RIC,39.0,0 days 01:23:49.549000,,SOFT,38.0,
2018,16,Russian Grand Prix,16,LEC,LEC,10.0,0 days 00:35:36.178000,,HYPERSOFT,12.0,
2018,16,Russian Grand Prix,20,MAG,MAG,9.0,0 days 00:33:59.662000,,HYPERSOFT,11.0,
2018,16,Russian Grand Prix,31,OCO,OCO,10.0,0 days 00:35:41.061000,,HYPERSOFT,12.0,
2018,16,Russian Grand Prix,11,PER,PER,12.0,0 days 00:39:05.359000,,HYPERSOFT,14.0,
2018,16,Russian Grand Prix,8,GRO,GRO,8.0,0 days 00:32:27.344000,,HYPERSOFT,10.0,
2018,16,Russian Grand Prix,27,HUL,HUL,35.0,0 days 01:17:48.044000,,SOFT,34.0,
2018,16,Russian Grand Prix,9,ERI,ERI,11.0,0 days 00:37:34.727000,,HYPERSOFT,13.0,
2018,16,Russian Grand Prix,9,ERI,ERI,37.0,0 days 01:21:37.197000,,SOFT,26.0,
2018,16,Russian Grand Prix,14,ALO,ALO,5.0,0 days 00:27:23.461000,,ULTRASOFT,4.0,
2018,16,Russian Grand Prix,18,STR,STR,7.0,0 days 00:30:55.241000,,ULTRASOFT,6.0,
2018,16,Russian Grand Prix,2,VAN,VAN,11.0,0 days 00:37:56.291000,,ULTRASOFT,10.0,
2018,16,Russian Grand Prix,55,SAI,SAI,32.0,0 days 01:13:29.267000,,SOFT,31.0,
2018,16,Russian Grand Prix,35,SIR,SIR,10.0,0 days 00:36:18.659000,,ULTRASOFT,9.0,
2018,16,Russian Grand Prix,10,GAS,GAS,4.0,0 days 00:26:06.782000,,SOFT,3.0,
2018,16,Russian Grand Prix,28,HAR,HAR,3.0,0 days 00:23:55.359000,,HYPERSOFT,2.0,
2018,16,Russian Grand Prix,28,HAR,HAR,4.0,0 days 00:26:47.457000,,SOFT,1.0,
2018,17,Japanese Grand Prix,10,GAS,GAS,29.0,0 days 01:08:38.101000,,SUPERSOFT,31.0,
2018,17,Japanese Grand Prix,11,PER,PER,24.0,0 days 01:00:30.953000,,SUPERSOFT,26.0,
2018,17,Japanese Grand Prix,14,ALO,ALO,26.0,0 days 01:03:58.043000,,SOFT,25.0,
2018,17,Japanese Grand Prix,16,LEC,LEC,4.0,0 days 00:25:45.330000,,SOFT,3.0,
2018,17,Japanese Grand Prix,16,LEC,LEC,35.0,0 days 01:18:40.288000,,MEDIUM,31.0,
2018,17,Japanese Grand Prix,18,STR,STR,14.0,0 days 00:44:31.055000,,SOFT,13.0,
2018,17,Japanese Grand Prix,18,STR,STR,39.0,0 days 01:25:25.799000,,MEDIUM,25.0,
2018,17,Japanese Grand Prix,2,VAN,VAN,23.0,0 days 00:59:14.805000,,SOFT,22.0,
2018,17,Japanese Grand Prix,20,MAG,MAG,2.0,0 days 00:22:48.575000,,SOFT,1.0,
2018,17,Japanese Grand Prix,20,MAG,MAG,8.0,0 days 00:35:25.450000,,MEDIUM,6.0,
2018,17,Japanese Grand Prix,27,HUL,HUL,30.0,0 days 01:10:34.556000,,MEDIUM,29.0,
2018,17,Japanese Grand Prix,27,HUL,HUL,37.0,0 days 01:22:16.976000,,SOFT,7.0,
2018,17,Japanese Grand Prix,28,HAR,HAR,28.0,0 days 01:07:09.173000,,SUPERSOFT,30.0,
2018,17,Japanese Grand Prix,3,RIC,RIC,23.0,0 days 00:58:24.505000,,SOFT,22.0,
2018,17,Japanese Grand Prix,31,OCO,OCO,26.0,0 days 01:03:45.952000,,SUPERSOFT,28.0,
2018,17,Japanese Grand Prix,33,VER,VER,21.0,0 days 00:55:08.521000,,SUPERSOFT,23.0,
2018,17,Japanese Grand Prix,35,SIR,SIR,4.0,0 days 00:25:52.320000,,SOFT,3.0,
2018,17,Japanese Grand Prix,35,SIR,SIR,38.0,0 days 01:23:44.143000,,MEDIUM,34.0,
2018,17,Japanese Grand Prix,44,HAM,HAM,24.0,0 days 00:59:41.542000,,SOFT,25.0,
2018,17,Japanese Grand Prix,5,VET,VET,26.0,0 days 01:03:49.428000,,SUPERSOFT,28.0,
2018,17,Japanese Grand Prix,55,SAI,SAI,32.0,0 days 01:13:31.041000,,SOFT,31.0,
2018,17,Japanese Grand Prix,7,RAI,RAI,17.0,0 days 00:48:53.668000,,SUPERSOFT,19.0,
2018,17,Japanese Grand Prix,77,BOT,BOT,23.0,0 days 00:58:12.786000,,SOFT,25.0,
2018,17,Japanese Grand Prix,8,GRO,GRO,29.0,0 days 01:08:29.820000,,SOFT,31.0,
2018,17,Japanese Grand Prix,9,ERI,ERI,5.0,0 days 00:28:11.927000,,SOFT,4.0,
2018,18,United States Grand Prix,10,GAS,GAS,10.0,0 days 00:51:20.085000,,SUPERSOFT,10.0,
2018,18,United States Grand Prix,10,GAS,GAS,36.0,0 days 01:36:34.782000,,SOFT,26.0,
2018,18,United States Grand Prix,11,PER,PER,25.0,0 days 01:17:19.099000,,ULTRASOFT,28.0,
2018,18,United States Grand Prix,14,ALO,ALO,1.0,0 days 00:35:50.996000,,SUPERSOFT,1.0,
2018,18,United States Grand Prix,16,LEC,LEC,1.0,0 days 00:35:34.839000,,ULTRASOFT,4.0,
2018,18,United States Grand Prix,16,LEC,LEC,31.0,0 days 01:28:29.993000,,SOFT,29.0,
2018,18,United States Grand Prix,18,STR,STR,1.0,0 days 00:35:35.048000,,SUPERSOFT,1.0,
2018,18,United States Grand Prix,18,STR,STR,5.0,0 days 00:43:03.170000,,SOFT,3.0,
2018,18,United States Grand Prix,18,STR,STR,38.0,0 days 01:40:53.115000,,None,37.0,
2018,18,United States Grand Prix,2,VAN,VAN,10.0,0 days 00:51:16.443000,,SUPERSOFT,10.0,
2018,18,United States Grand Prix,2,VAN,VAN,40.0,0 days 01:43:09.282000,,SOFT,30.0,
2018,18,United States Grand Prix,20,MAG,MAG,30.0,0 days 01:25:48.969000,,SUPERSOFT,30.0,
2018,18,United States Grand Prix,27,HUL,HUL,23.0,0 days 01:13:40.501000,,ULTRASOFT,26.0,
2018,18,United States Grand Prix,28,HAR,HAR,27.0,0 days 01:20:53.980000,,SUPERSOFT,27.0,
2018,18,United States Grand Prix,31,OCO,OCO,22.0,0 days 01:12:08.088000,,ULTRASOFT,25.0,
2018,18,United States Grand Prix,33,VER,VER,22.0,0 days 01:11:29.085000,,SOFT,22.0,
2018,18,United States Grand Prix,35,SIR,SIR,10.0,0 days 00:51:12.153000,,SUPERSOFT,10.0,
2018,18,United States Grand Prix,35,SIR,SIR,29.0,0 days 01:24:26.787000,,SOFT,19.0,
2018,18,United States Grand Prix,44,HAM,HAM,11.0,0 days 00:52:39.210000,,SUPERSOFT,16.0,
2018,18,United States Grand Prix,44,HAM,HAM,37.0,0 days 01:36:27.938000,,SOFT,26.0,
2018,18,United States Grand Prix,5,VET,VET,26.0,0 days 01:18:25.367000,,SUPERSOFT,29.0,
2018,18,United States Grand Prix,55,SAI,SAI,24.0,0 days 01:15:25.712000,,SUPERSOFT,24.0,
2018,18,United States Grand Prix,7,RAI,RAI,21.0,0 days 01:09:44.669000,,ULTRASOFT,24.0,
2018,18,United States Grand Prix,77,BOT,BOT,23.0,0 days 01:13:07.436000,,SUPERSOFT,26.0,
2018,18,United States Grand Prix,8,GRO,GRO,1.0,0 days 00:35:46.996000,,ULTRASOFT,4.0,
2018,18,United States Grand Prix,8,GRO,GRO,2.0,0 days 00:38:16.336000,,ULTRASOFT,5.0,
2018,18,United States Grand Prix,9,ERI,ERI,30.0,0 days 01:26:07.967000,,SOFT,30.0,
2018,19,Mexican Grand Prix,10,GAS,GAS,5.0,0 days 00:40:36.342000,,HYPERSOFT,5.0,
2018,19,Mexican Grand Prix,10,GAS,GAS,26.0,0 days 01:10:29.831000,,SUPERSOFT,21.0,
2018,19,Mexican Grand Prix,11,PER,PER,30.0,0 days 01:16:04.810000,,SUPERSOFT,30.0,
2018,19,Mexican Grand Prix,11,PER,PER,38.0,0 days 01:28:25.337000,,ULTRASOFT,11.0,
2018,19,Mexican Grand Prix,16,LEC,LEC,13.0,0 days 00:51:40.766000,,HYPERSOFT,16.0,
2018,19,Mexican Grand Prix,18,STR,STR,10.0,0 days 00:47:34.173000,,ULTRASOFT,10.0,
2018,19,Mexican Grand Prix,18,STR,STR,23.0,0 days 01:06:14.693000,,ULTRASOFT,13.0,
2018,19,Mexican Grand Prix,2,VAN,VAN,12.0,0 days 00:50:25.539000,,ULTRASOFT,12.0,
2018,19,Mexican Grand Prix,20,MAG,MAG,43.0,0 days 01:35:15.196000,,SUPERSOFT,43.0,
2018,19,Mexican Grand Prix,27,HUL,HUL,12.0,0 days 00:50:10.492000,,HYPERSOFT,15.0,
2018,19,Mexican Grand Prix,28,HAR,HAR,1.0,0 days 00:34:35.407000,,SUPERSOFT,1.0,
2018,19,Mexican Grand Prix,28,HAR,HAR,24.0,0 days 01:07:36.193000,,ULTRASOFT,23.0,
2018,19,Mexican Grand Prix,3,RIC,RIC,12.0,0 days 00:49:45.414000,,ULTRASOFT,15.0,
2018,19,Mexican Grand Prix,31,OCO,OCO,1.0,0 days 00:34:32.721000,,SUPERSOFT,1.0,
2018,19,Mexican Grand Prix,31,OCO,OCO,30.0,0 days 01:16:33.750000,,SUPERSOFT,34.0,
2018,19,Mexican Grand Prix,33,VER,VER,13.0,0 days 00:51:00.378000,,ULTRASOFT,16.0,
2018,19,Mexican Grand Prix,33,VER,VER,48.0,0 days 01:39:35.795000,,SUPERSOFT,35.0,
2018,19,Mexican Grand Prix,35,SIR,SIR,11.0,0 days 00:49:05.495000,,ULTRASOFT,11.0,
2018,19,Mexican Grand Prix,44,HAM,HAM,11.0,0 days 00:48:21.599000,,ULTRASOFT,14.0,
2018,19,Mexican Grand Prix,44,HAM,HAM,47.0,0 days 01:38:42.873000,,SUPERSOFT,36.0,
2018,19,Mexican Grand Prix,5,VET,VET,17.0,0 days 00:56:38.311000,,ULTRASOFT,20.0,
2018,19,Mexican Grand Prix,5,VET,VET,47.0,0 days 01:38:25.338000,,SUPERSOFT,30.0,
2018,19,Mexican Grand Prix,55,SAI,SAI,11.0,0 days 00:48:40.835000,,HYPERSOFT,14.0,
2018,19,Mexican Grand Prix,7,RAI,RAI,17.0,0 days 00:56:57.626000,,ULTRASOFT,21.0,
2018,19,Mexican Grand Prix,77,BOT,BOT,11.0,0 days 00:48:31.226000,,ULTRASOFT,16.0,
2018,19,Mexican Grand Prix,77,BOT,BOT,48.0,0 days 01:40:17.625000,,SUPERSOFT,37.0,
2018,19,Mexican Grand Prix,77,BOT,BOT,62.0,0 days 02:00:33.440000,,ULTRASOFT,19.0,
