Year,RoundNumber,EventName,DriverNumber,Abbreviation,FullName,LapNumber,PitInTime,PitStopDuration,Compound,TyreLife,NextCompound
2018,9,Austrian Grand Prix,18,STR,Lance Stroll,15.0,0 days 00:25:04.150000,,ULTRASOFT,14.0,
2018,9,Austrian Grand Prix,3,RIC,Daniel Ricciardo,15.0,0 days 00:24:32.397000,,SUPERSOFT,17.0,
2018,9,Austrian Grand Prix,31,OCO,Esteban Ocon,15.0,0 days 00:24:54.929000,,SUPERSOFT,14.0,
2018,9,Austrian Grand Prix,33,VER,Max Verstappen,15.0,0 days 00:24:26.710000,,SUPERSOFT,17.0,
2018,9,Austrian Grand Prix,5,VET,Sebastian Vettel,15.0,0 days 00:24:34.757000,,ULTRASOFT,17.0,
2018,9,Austrian Grand Prix,55,SAI,Carlos Sainz Jnr,15.0,0 days 00:24:57.322000,,ULTRASOFT,17.0,
2018,9,Austrian Grand Prix,7,RAI,Kimi Raikkonen,15.0,0 days 00:24:30.850000,,ULTRASOFT,17.0,
2018,9,Austrian Grand Prix,8,GRO,Romain Grosjean,15.0,0 days 00:24:46.204000,,ULTRASOFT,17.0,
2018,9,Austrian Grand Prix,35,SIR,Sergey Sirotkin,24.0,0 days 00:35:54.545000,,SUPERSOFT,23.0,
2018,9,Austrian Grand Prix,44,HAM,Lewis Hamilton,25.0,0 days 00:36:08.952000,,SUPERSOFT,26.0,
2018,9,Austrian Grand Prix,11,PER,Sergio Perez,27.0,0 days 00:39:05.451000,,SUPERSOFT,26.0,
2018,9,Austrian Grand Prix,20,MAG,Kevin Magnussen,28.0,0 days 00:40:11.128000,,ULTRASOFT,30.0,
2018,9,Austrian Grand Prix,55,SAI,Carlos Sainz Jnr,34.0,0 days 00:47:34.552000,,SOFT,19.0,
2018,9,Austrian Grand Prix,3,RIC,Daniel Ricciardo,38.0,0 days 00:51:21.508000,,SOFT,23.0,
2018,9,Austrian Grand Prix,2,VAN,Stoffel Vandoorne,40.0,0 days 00:55:56.374000,,SOFT,39.0,
2018,9,Austrian Grand Prix,9,ERI,Marcus Ericsson,45.0,0 days 01:00:19.160000,,SOFT,44.0,
2018,9,Austrian Grand Prix,44,HAM,Lewis Hamilton,52.0,0 days 01:07:21.068000,,SOFT,27.0,
2018,9,Austrian Grand Prix,35,SIR,Sergey Sirotkin,60.0,0 days 01:18:26.120000,,SOFT,36.0,
2018,9,Austrian Grand Prix,18,STR,Lance Stroll,65.0,0 days 01:24:07.474000,,SOFT,50.0,
2018,9,Austrian Grand Prix,2,VAN,Stoffel Vandoorne,65.0,0 days 01:25:29.153000,,SOFT,25.0,
2018,10,British Grand Prix,28,STE,Will Stevens,1.0,0 days 00:10:06.276000,,nan,,
2018,10,British Grand Prix,11,PER,Sergio Perez,13.0,0 days 00:28:17.527000,,SOFT,12.0,
2018,10,British Grand Prix,14,ALO,Fernando Alonso,13.0,0 days 00:28:10.220000,,SOFT,12.0,
2018,10,British Grand Prix,7,RAI,Kimi Raikkonen,13.0,0 days 00:27:40.212000,,SOFT,15.0,
2018,10,British Grand Prix,33,VER,Max Verstappen,17.0,0 days 00:33:53.758000,,SOFT,19.0,
2018,10,British Grand Prix,55,SAI,Carlos Sainz Jnr,17.0,0 days 00:34:29.244000,,MEDIUM,16.0,
2018,10,British Grand Prix,16,LEC,Charles Leclerc,18.0,0 days 00:35:58.814000,,SOFT,22.0,
2018,10,British Grand Prix,3,RIC,Daniel Ricciardo,18.0,0 days 00:35:31.907000,,SOFT,20.0,
2018,10,British Grand Prix,31,OCO,Esteban Ocon,19.0,0 days 00:37:35.542000,,SOFT,21.0,
2018,10,British Grand Prix,10,KOB,Kamui Kobayashi,20.0,0 days 00:39:19.691000,,SOFT,19.0,
2018,10,British Grand Prix,27,HUL,Nico Hulkenberg,20.0,0 days 00:39:07.298000,,MEDIUM,19.0,
2018,10,British Grand Prix,5,VET,Sebastian Vettel,20.0,0 days 00:38:25.342000,,SOFT,21.0,
2018,10,British Grand Prix,2,VAN,Stoffel Vandoorne,21.0,0 days 00:41:03.182000,,SOFT,20.0,
2018,10,British Grand Prix,35,SIR,Sergey Sirotkin,21.0,0 days 00:41:19.590000,,SOFT,20.0,
2018,10,British Grand Prix,77,BOT,Valtteri Bottas,21.0,0 days 00:40:03.335000,,SOFT,23.0,
2018,10,British Grand Prix,9,ERI,Marcus Ericsson,24.0,0 days 00:45:45.470000,,SOFT,23.0,
2018,10,British Grand Prix,20,MAG,Kevin Magnussen,25.0,0 days 00:47:08.915000,,SOFT,27.0,
2018,10,British Grand Prix,44,HAM,Lewis Hamilton,25.0,0 days 00:46:37.656000,,SOFT,28.0,
2018,10,British Grand Prix,8,GRO,Romain Grosjean,26.0,0 days 00:48:52.939000,,SOFT,28.0,
2018,10,British Grand Prix,18,STR,Lance Stroll,30.0,0 days 00:55:51.613000,,MEDIUM,29.0,
2018,10,British Grand Prix,3,RIC,Daniel Ricciardo,30.0,0 days 00:54:29.820000,,MEDIUM,12.0,
2018,10,British Grand Prix,10,KOB,Kamui Kobayashi,32.0,0 days 00:58:50.142000,,MEDIUM,12.0,
2018,10,British Grand Prix,11,PER,Sergio Perez,32.0,0 days 00:58:53.378000,,MEDIUM,19.0,
2018,10,British Grand Prix,14,ALO,Fernando Alonso,32.0,0 days 00:58:43.094000,,MEDIUM,19.0,
2018,10,British Grand Prix,55,SAI,Carlos Sainz Jnr,32.0,0 days 00:58:46.922000,,HARD,15.0,
2018,10,British Grand Prix,2,VAN,Stoffel Vandoorne,33.0,0 days 01:01:14.793000,,MEDIUM,12.0,
2018,10,British Grand Prix,33,VER,Max Verstappen,33.0,0 days 00:59:35.802000,,MEDIUM,16.0,
2018,10,British Grand Prix,5,VET,Sebastian Vettel,33.0,0 days 00:59:15.521000,,MEDIUM,13.0,
2018,10,British Grand Prix,7,RAI,Kimi Raikkonen,33.0,0 days 00:59:39.427000,,MEDIUM,20.0,
2018,11,German Grand Prix,7,RAI,Kimi Raikkonen,14.0,0 days 00:25:23.004000,,ULTRASOFT,16.0,
2018,11,German Grand Prix,27,HUL,Nico Hulkenberg,18.0,0 days 00:31:07.750000,,ULTRASOFT,20.0,
2018,11,German Grand Prix,16,LEC,Charles Leclerc,20.0,0 days 00:33:58.279000,,ULTRASOFT,22.0,
2018,11,German Grand Prix,20,MAG,Kevin Magnussen,20.0,0 days 00:33:44.419000,,ULTRASOFT,23.0,
2018,11,German Grand Prix,55,SAI,Carlos Sainz Jnr,20.0,0 days 00:33:54.466000,,ULTRASOFT,22.0,
2018,11,German Grand Prix,8,GRO,Romain Grosjean,21.0,0 days 00:35:12.330000,,ULTRASOFT,24.0,
2018,11,German Grand Prix,11,PER,Sergio Perez,22.0,0 days 00:36:28.227000,,ULTRASOFT,24.0,
2018,11,German Grand Prix,31,OCO,Esteban Ocon,25.0,0 days 00:40:48.937000,,ULTRASOFT,24.0,
2018,11,German Grand Prix,5,VET,Sebastian Vettel,25.0,0 days 00:39:41.790000,,ULTRASOFT,26.0,
2018,11,German Grand Prix,18,STR,Lance Stroll,27.0,0 days 00:43:40.183000,,SOFT,26.0,
2018,11,German Grand Prix,28,STE,Will Stevens,28.0,0 days 00:44:59.065000,,SOFT,27.0,
2018,11,German Grand Prix,35,SIR,Sergey Sirotkin,28.0,0 days 00:44:58.361000,,SOFT,27.0,
2018,11,German Grand Prix,77,BOT,Valtteri Bottas,28.0,0 days 00:43:44.731000,,ULTRASOFT,30.0,
2018,11,German Grand Prix,2,VAN,Stoffel Vandoorne,29.0,0 days 00:46:23.369000,,SOFT,28.0,
2018,11,German Grand Prix,33,VER,Max Verstappen,29.0,0 days 00:45:09.567000,,ULTRASOFT,31.0,
2018,11,German Grand Prix,14,ALO,Fernando Alonso,31.0,0 days 00:48:44.630000,,SOFT,30.0,
2018,11,German Grand Prix,9,ERI,Marcus Ericsson,38.0,0 days 00:58:10.407000,,SOFT,37.0,
2018,11,German Grand Prix,44,HAM,Lewis Hamilton,42.0,0 days 01:02:11.106000,,SOFT,41.0,
2018,11,German Grand Prix,10,KOB,Kamui Kobayashi,43.0,0 days 01:05:05.973000,,SOFT,42.0,
2018,11,German Grand Prix,14,ALO,Fernando Alonso,43.0,0 days 01:05:00.105000,,MEDIUM,12.0,
2018,11,German Grand Prix,16,LEC,Charles Leclerc,43.0,0 days 01:04:44.628000,,SOFT,23.0,
2018,11,German Grand Prix,10,KOB,Kamui Kobayashi,46.0,0 days 01:10:12.527000,,WET,3.0,
2018,11,German Grand Prix,16,LEC,Charles Leclerc,46.0,0 days 01:09:30.228000,,INTERMEDIATE,3.0,
2018,11,German Grand Prix,33,VER,Max Verstappen,46.0,0 days 01:07:32.485000,,SOFT,17.0,
2018,11,German Grand Prix,14,ALO,Fernando Alonso,47.0,0 days 01:11:10.783000,,INTERMEDIATE,4.0,
2018,11,German Grand Prix,33,VER,Max Verstappen,48.0,0 days 01:10:40.046000,,INTERMEDIATE,2.0,
2018,11,German Grand Prix,18,STR,Lance Stroll,50.0,0 days 01:15:07.583000,,MEDIUM,23.0,
2018,11,German Grand Prix,55,SAI,Carlos Sainz Jnr,50.0,0 days 01:14:35.846000,,MEDIUM,30.0,
2018,11,German Grand Prix,20,MAG,Kevin Magnussen,51.0,0 days 01:16:07.556000,,MEDIUM,31.0,
2018,11,German Grand Prix,27,HUL,Nico Hulkenberg,51.0,0 days 01:15:49.697000,,MEDIUM,33.0,
2018,11,German Grand Prix,35,SIR,Sergey Sirotkin,51.0,0 days 01:16:53.607000,,MEDIUM,23.0,
2018,11,German Grand Prix,8,GRO,Romain Grosjean,51.0,0 days 01:16:06.431000,,MEDIUM,30.0,
2018,11,German Grand Prix,2,VAN,Stoffel Vandoorne,52.0,0 days 01:19:43.325000,,MEDIUM,23.0,
2018,11,German Grand Prix,28,STE,Will Stevens,52.0,0 days 01:18:54.240000,,MEDIUM,24.0,
2018,11,German Grand Prix,77,BOT,Valtteri Bottas,52.0,0 days 01:15:59.180000,,SOFT,24.0,
2018,11,German Grand Prix,18,STR,Lance Stroll,53.0,0 days 01:21:10.956000,,INTERMEDIATE,3.0,
2018,11,German Grand Prix,7,RAI,Kimi Raikkonen,53.0,0 days 01:18:12.816000,,SOFT,39.0,
2018,11,German Grand Prix,20,MAG,Kevin Magnussen,55.0,0 days 01:23:53.124000,,INTERMEDIATE,4.0,
2018,11,German Grand Prix,27,HUL,Nico Hulkenberg,55.0,0 days 01:23:09.637000,,INTERMEDIATE,4.0,
2018,11,German Grand Prix,8,GRO,Romain Grosjean,55.0,0 days 01:23:50.968000,,INTERMEDIATE,4.0,
2018,11,German Grand Prix,55,SAI,Carlos Sainz Jnr,56.0,0 days 01:25:17.474000,,INTERMEDIATE,6.0,
2018,11,German Grand Prix,14,ALO,Fernando Alonso,65.0,0 days 01:38:47.210000,,SOFT,21.0,
2018,12,Hungarian Grand Prix,9,ERI,Marcus Ericsson,6.0,0 days 00:16:06.275000,,ULTRASOFT,5.0,
2018,12,Hungarian Grand Prix,7,RAI,Kimi Raikkonen,14.0,0 days 00:26:53.273000,,ULTRASOFT,13.0,
2018,12,Hungarian Grand Prix,77,BOT,Valtteri Bottas,15.0,0 days 00:28:13.824000,,ULTRASOFT,14.0,
2018,12,Hungarian Grand Prix,11,PER,Sergio Perez,22.0,0 days 00:38:53.080000,,ULTRASOFT,21.0,
2018,12,Hungarian Grand Prix,27,HUL,Nico Hulkenberg,23.0,0 days 00:40:04.395000,,SOFT,22.0,
2018,12,Hungarian Grand Prix,28,STE,Will Stevens,24.0,0 days 00:41:27.039000,,ULTRASOFT,23.0,
2018,12,Hungarian Grand Prix,44,HAM,Lewis Hamilton,25.0,0 days 00:41:53.648000,,ULTRASOFT,23.0,
2018,12,Hungarian Grand Prix,55,SAI,Carlos Sainz Jnr,25.0,0 days 00:42:47.855000,,SOFT,24.0,
2018,12,Hungarian Grand Prix,8,GRO,Romain Grosjean,29.0,0 days 00:48:26.537000,,ULTRASOFT,28.0,
2018,12,Hungarian Grand Prix,20,MAG,Kevin Magnussen,31.0,0 days 00:51:05.904000,,ULTRASOFT,30.0,
2018,12,Hungarian Grand Prix,35,SIR,Sergey Sirotkin,31.0,0 days 00:51:50.561000,,SOFT,30.0,
2018,12,Hungarian Grand Prix,10,KOB,Kamui Kobayashi,32.0,0 days 00:52:19.802000,,ULTRASOFT,31.0,
2018,12,Hungarian Grand Prix,7,RAI,Kimi Raikkonen,38.0,0 days 01:00:22.470000,,SOFT,24.0,
2018,12,Hungarian Grand Prix,14,ALO,Fernando Alonso,39.0,0 days 01:02:27.365000,,SOFT,38.0,
2018,12,Hungarian Grand Prix,31,OCO,Esteban Ocon,39.0,0 days 01:02:53.480000,,SOFT,38.0,
2018,12,Hungarian Grand Prix,5,VET,Sebastian Vettel,39.0,0 days 01:01:22.489000,,SOFT,38.0,
2018,12,Hungarian Grand Prix,2,VAN,Stoffel Vandoorne,40.0,0 days 01:03:54.577000,,SOFT,39.0,
2018,12,Hungarian Grand Prix,3,RIC,Daniel Ricciardo,44.0,0 days 01:08:45.762000,,SOFT,43.0,
2018,12,Hungarian Grand Prix,18,STR,Lance Stroll,47.0,0 days 01:14:54.279000,,MEDIUM,46.0,
2018,12,Hungarian Grand Prix,27,HUL,Nico Hulkenberg,50.0,0 days 01:18:45.285000,,MEDIUM,27.0,
2018,13,Belgian Grand Prix,10,KOB,Kamui Kobayashi,1.0,0 days 00:21:09.867000,,SUPERSOFT,1.0,
2018,13,Belgian Grand Prix,11,PER,Sergio Perez,1.0,0 days 00:21:02.944000,,SUPERSOFT,4.0,
2018,13,Belgian Grand Prix,18,STR,Lance Stroll,1.0,0 days 00:21:14.008000,,SOFT,1.0,
2018,13,Belgian Grand Prix,2,VAN,Stoffel Vandoorne,1.0,0 days 00:21:21.913000,,SOFT,1.0,
2018,13,Belgian Grand Prix,20,MAG,Kevin Magnussen,1.0,0 days 00:21:07.835000,,SUPERSOFT,4.0,
2018,13,Belgian Grand Prix,28,STE,Will Stevens,1.0,0 days 00:21:17.227000,,SOFT,1.0,
2018,13,Belgian Grand Prix,3,RIC,Daniel Ricciardo,1.0,0 days 00:21:15.463000,,SUPERSOFT,4.0,
2018,13,Belgian Grand Prix,31,OCO,Esteban Ocon,1.0,0 days 00:21:03.850000,,SUPERSOFT,4.0,
2018,13,Belgian Grand Prix,33,VER,Max Verstappen,1.0,0 days 00:21:05.134000,,nan,,
2018,13,Belgian Grand Prix,35,SIR,Sergey Sirotkin,1.0,0 days 00:21:12.992000,,SOFT,1.0,
2018,13,Belgian Grand Prix,44,HAM,Lewis Hamilton,1.0,0 days 00:21:01.945000,,SUPERSOFT,4.0,
2018,13,Belgian Grand Prix,5,VET,Sebastian Vettel,1.0,0 days 00:21:00.165000,,SUPERSOFT,4.0,
2018,13,Belgian Grand Prix,55,SAI,Carlos Sainz Jnr,1.0,0 days 00:21:18.602000,,MEDIUM,1.0,
2018,13,Belgian Grand Prix,7,RAI,Kimi Raikkonen,1.0,0 days 00:21:58.335000,,SUPERSOFT,4.0,
2018,13,Belgian Grand Prix,77,BOT,Valtteri Bottas,1.0,0 days 00:21:20.298000,,SOFT,4.0,
2018,13,Belgian Grand Prix,8,GRO,Romain Grosjean,1.0,0 days 00:21:06.226000,,SUPERSOFT,4.0,
2018,13,Belgian Grand Prix,9,ERI,Marcus Ericsson,1.0,0 days 00:21:11.617000,,SOFT,1.0,
2018,13,Belgian Grand Prix,2,VAN,Stoffel Vandoorne,2.0,0 days 00:24:22.819000,,SOFT,2.0,
2018,13,Belgian Grand Prix,77,BOT,Valtteri Bottas,2.0,0 days 00:24:21.912000,,SOFT,5.0,
2018,13,Belgian Grand Prix,7,RAI,Kimi Raikkonen,7.0,0 days 00:35:51.921000,,MEDIUM,6.0,
2018,13,Belgian Grand Prix,7,RAI,Kimi Raikkonen,8.0,0 days 00:38:23.994000,,MEDIUM,7.0,
2018,13,Belgian Grand Prix,44,HAM,Lewis Hamilton,21.0,0 days 01:00:48.913000,,SUPERSOFT,24.0,
2018,13,Belgian Grand Prix,5,VET,Sebastian Vettel,22.0,0 days 01:02:33.922000,,SUPERSOFT,25.0,
2018,13,Belgian Grand Prix,55,SAI,Carlos Sainz Jnr,22.0,0 days 01:03:45.427000,,MEDIUM,22.0,
2018,13,Belgian Grand Prix,18,STR,Lance Stroll,23.0,0 days 01:05:34.405000,,SOFT,23.0,
2018,13,Belgian Grand Prix,8,GRO,Romain Grosjean,23.0,0 days 01:05:11.855000,,SUPERSOFT,26.0,
2018,13,Belgian Grand Prix,31,OCO,Esteban Ocon,24.0,0 days 01:06:55.302000,,SUPERSOFT,27.0,
2018,13,Belgian Grand Prix,35,SIR,Sergey Sirotkin,24.0,0 days 01:07:23.399000,,SOFT,24.0,
2018,13,Belgian Grand Prix,10,KOB,Kamui Kobayashi,25.0,0 days 01:09:03.670000,,SUPERSOFT,25.0,
2018,13,Belgian Grand Prix,11,PER,Sergio Perez,25.0,0 days 01:08:39.450000,,SUPERSOFT,28.0,
2018,13,Belgian Grand Prix,20,MAG,Kevin Magnussen,26.0,0 days 01:10:50.306000,,SUPERSOFT,29.0,
2018,13,Belgian Grand Prix,33,VER,Max Verstappen,26.0,0 days 01:10:08.725000,,SUPERSOFT,29.0,
2018,13,Belgian Grand Prix,9,ERI,Marcus Ericsson,26.0,0 days 01:10:55.994000,,SOFT,26.0,
2018,13,Belgian Grand Prix,2,VAN,Stoffel Vandoorne,28.0,0 days 01:15:09.827000,,MEDIUM,26.0,
2018,13,Belgian Grand Prix,3,RIC,Daniel Ricciardo,28.0,0 days 01:18:06.433000,,SOFT,27.0,
2018,13,Belgian Grand Prix,77,BOT,Valtteri Bottas,29.0,0 days 01:16:03.877000,,SUPERSOFT,27.0,
2018,13,Belgian Grand Prix,28,STE,Will Stevens,31.0,0 days 01:20:30.195000,,SOFT,31.0,
2018,14,Italian Grand Prix,27,HUL,Nico Hulkenberg,1.0,2018-09-02 15:15:34,25.234,A5,1.0,A4
2018,14,Italian Grand Prix,3,RIC,Daniel Ricciardo,1.0,2018-09-02 15:15:35,24.805,A4,1.0,A5
2018,14,Italian Grand Prix,5,VET,Sebastian Vettel,1.0,2018-09-02 15:15:36,32.219,A5,3.0,A4
2018,14,Italian Grand Prix,9,ERI,Marcus Ericsson,1.0,2018-09-02 15:15:50,29.992,A4,1.0,A5
2018,14,Italian Grand Prix,20,MAG,Kevin Magnussen,4.0,2018-09-02 15:21:22,38.563,A4,4.0,A3
2018,14,Italian Grand Prix,7,RAI,Kimi Raikkonen,20.0,2018-09-02 15:43:45,23.862,A5,22.0,A4
2018,14,Italian Grand Prix,8,GRO,Romain Grosjean,23.0,2018-09-02 15:48:27,24.779,A5,25.0,A4
2018,14,Italian Grand Prix,2,VAN,Stoffel Vandoorne,24.0,2018-09-02 15:50:24,24.094,A5,24.0,A4
2018,14,Italian Grand Prix,33,VER,Max Verstappen,26.0,2018-09-02 15:52:26,24.003,A5,28.0,A4
2018,14,Italian Grand Prix,44,HAM,Lewis Hamilton,28.0,2018-09-02 15:55:00,23.728,A5,30.0,A4
2018,14,Italian Grand Prix,5,VET,Sebastian Vettel,29.0,2018-09-02 15:56:58,24.301,A4,28.0,A5
2018,14,Italian Grand Prix,10,KOB,Kamui Kobayashi,34.0,2018-09-02 16:04:44,27.792,A5,36.0,A4
2018,14,Italian Grand Prix,16,LEC,Charles Leclerc,34.0,2018-09-02 16:04:46,24.084,A4,34.0,A5
2018,14,Italian Grand Prix,18,STR,Lance Stroll,35.0,2018-09-02 16:05:54,26.44,A5,37.0,A4
2018,14,Italian Grand Prix,77,BOT,Valtteri Bottas,36.0,2018-09-02 16:06:30,23.763,A5,38.0,A4
2018,14,Italian Grand Prix,35,SIR,Sergey Sirotkin,37.0,2018-09-02 16:08:49,25.245,A5,37.0,A4
2018,14,Italian Grand Prix,31,OCO,Esteban Ocon,38.0,2018-09-02 16:09:51,24.826999999999998,A5,40.0,A4
2018,14,Italian Grand Prix,11,PER,Sergio Perez,39.0,2018-09-02 16:11:20,25.655,A5,39.0,A4
2018,14,Italian Grand Prix,55,SAI,Carlos Sainz Jnr,39.0,2018-09-02 16:11:32,25.774,A5,41.0,A4
2018,14,Italian Grand Prix,27,HUL,Nico Hulkenberg,41.0,2018-09-02 16:14:52,24.456,A4,40.0,A5
2018,14,Italian Grand Prix,9,ERI,Marcus Ericsson,42.0,2018-09-02 16:16:25,25.575,A5,41.0,A5
2018,15,Singapore Grand Prix,35,SIR,Sergey Sirotkin,3.0,0 days 00:26:50.692000,,ULTRASOFT,2.0,
2018,15,Singapore Grand Prix,28,STE,Will Stevens,14.0,0 days 00:47:40.467000,,HYPERSOFT,13.0,
2018,15,Singapore Grand Prix,5,VET,Sebastian Vettel,14.0,0 days 00:47:01.806000,,HYPERSOFT,16.0,
2018,15,Singapore Grand Prix,27,HUL,Nico Hulkenberg,15.0,0 days 00:49:23.819000,,HYPERSOFT,17.0,
2018,15,Singapore Grand Prix,44,HAM,Lewis Hamilton,15.0,0 days 00:48:42.582000,,HYPERSOFT,16.0,
2018,15,Singapore Grand Prix,77,BOT,Valtteri Bottas,16.0,0 days 00:50:39.629000,,HYPERSOFT,18.0,
2018,15,Singapore Grand Prix,8,GRO,Romain Grosjean,16.0,0 days 00:51:12.991000,,HYPERSOFT,18.0,
2018,15,Singapore Grand Prix,11,PER,Sergio Perez,17.0,0 days 00:52:52.102000,,HYPERSOFT,19.0,
2018,15,Singapore Grand Prix,33,VER,Max Verstappen,17.0,0 days 00:52:19.913000,,HYPERSOFT,19.0,
2018,15,Singapore Grand Prix,7,RAI,Kimi Raikkonen,22.0,0 days 01:01:20.955000,,HYPERSOFT,24.0,
2018,15,Singapore Grand Prix,10,KOB,Kamui Kobayashi,26.0,0 days 01:09:29.152000,,HYPERSOFT,25.0,
2018,15,Singapore Grand Prix,20,MAG,Kevin Magnussen,26.0,0 days 01:09:31.108000,,ULTRASOFT,25.0,
2018,15,Singapore Grand Prix,3,RIC,Daniel Ricciardo,27.0,0 days 01:10:14.847000,,HYPERSOFT,29.0,
2018,15,Singapore Grand Prix,11,PER,Sergio Perez,33.0,0 days 01:22:29.783000,,ULTRASOFT,16.0,
2018,15,Singapore Grand Prix,20,MAG,Kevin Magnussen,36.0,0 days 01:28:02.123000,,SOFT,10.0,
2018,15,Singapore Grand Prix,28,STE,Will Stevens,36.0,0 days 01:27:59.842000,,ULTRASOFT,22.0,
2018,15,Singapore Grand Prix,55,SAI,Carlos Sainz Jnr,37.0,0 days 01:28:46.910000,,ULTRASOFT,36.0,
2018,15,Singapore Grand Prix,14,ALO,Fernando Alonso,38.0,0 days 01:30:29.838000,,ULTRASOFT,37.0,
2018,15,Singapore Grand Prix,16,LEC,Charles Leclerc,38.0,0 days 01:30:50.762000,,ULTRASOFT,37.0,
2018,15,Singapore Grand Prix,11,PER,Sergio Perez,39.0,0 days 01:33:41.637000,,SOFT,6.0,
2018,15,Singapore Grand Prix,18,STR,Lance Stroll,40.0,0 days 01:35:02.986000,,SOFT,39.0,
2018,15,Singapore Grand Prix,2,VAN,Stoffel Vandoorne,43.0,0 days 01:40:11.617000,,ULTRASOFT,42.0,
2018,15,Singapore Grand Prix,9,ERI,Marcus Ericsson,44.0,0 days 01:41:55.561000,,ULTRASOFT,43.0,
2018,15,Singapore Grand Prix,35,SIR,Sergey Sirotkin,45.0,0 days 01:44:51.902000,,SOFT,42.0,
2018,15,Singapore Grand Prix,20,MAG,Kevin Magnussen,48.0,0 days 01:49:52.875000,,HYPERSOFT,12.0,
2018,16,Russian Grand Prix,28,STE,Will Stevens,3.0,0 days 00:23:55.359000,,HYPERSOFT,2.0,
2018,16,Russian Grand Prix,10,KOB,Kamui Kobayashi,4.0,0 days 00:26:06.782000,,SOFT,3.0,
2018,16,Russian Grand Prix,28,STE,Will Stevens,4.0,0 days 00:26:47.457000,,SOFT,1.0,
2018,16,Russian Grand Prix,14,ALO,Fernando Alonso,5.0,0 days 00:27:23.461000,,ULTRASOFT,4.0,
2018,16,Russian Grand Prix,18,STR,Lance Stroll,7.0,0 days 00:30:55.241000,,ULTRASOFT,6.0,
2018,16,Russian Grand Prix,8,GRO,Romain Grosjean,8.0,0 days 00:32:27.344000,,HYPERSOFT,10.0,
2018,16,Russian Grand Prix,20,MAG,Kevin Magnussen,9.0,0 days 00:33:59.662000,,HYPERSOFT,11.0,
2018,16,Russian Grand Prix,16,LEC,Charles Leclerc,10.0,0 days 00:35:36.178000,,HYPERSOFT,12.0,
2018,16,Russian Grand Prix,31,OCO,Esteban Ocon,10.0,0 days 00:35:41.061000,,HYPERSOFT,12.0,
2018,16,Russian Grand Prix,35,SIR,Sergey Sirotkin,10.0,0 days 00:36:18.659000,,ULTRASOFT,9.0,
2018,16,Russian Grand Prix,2,VAN,Stoffel Vandoorne,11.0,0 days 00:37:56.291000,,ULTRASOFT,10.0,
2018,16,Russian Grand Prix,9,ERI,Marcus Ericsson,11.0,0 days 00:37:34.727000,,HYPERSOFT,13.0,
2018,16,Russian Grand Prix,11,PER,Sergio Perez,12.0,0 days 00:39:05.359000,,HYPERSOFT,14.0,
2018,16,Russian Grand Prix,77,BOT,Valtteri Bottas,12.0,0 days 00:38:30.919000,,ULTRASOFT,13.0,
2018,16,Russian Grand Prix,5,VET,Sebastian Vettel,13.0,0 days 00:40:13.724000,,ULTRASOFT,15.0,
2018,16,Russian Grand Prix,44,HAM,Lewis Hamilton,14.0,0 days 00:41:51.684000,,ULTRASOFT,16.0,
2018,16,Russian Grand Prix,7,RAI,Kimi Raikkonen,18.0,0 days 00:48:40.762000,,ULTRASOFT,20.0,
2018,16,Russian Grand Prix,55,SAI,Carlos Sainz Jnr,32.0,0 days 01:13:29.267000,,SOFT,31.0,
2018,16,Russian Grand Prix,27,HUL,Nico Hulkenberg,35.0,0 days 01:17:48.044000,,SOFT,34.0,
2018,16,Russian Grand Prix,9,ERI,Marcus Ericsson,37.0,0 days 01:21:37.197000,,SOFT,26.0,
2018,16,Russian Grand Prix,3,RIC,Daniel Ricciardo,39.0,0 days 01:23:49.549000,,SOFT,38.0,
2018,16,Russian Grand Prix,33,VER,Max Verstappen,43.0,0 days 01:29:48.470000,,SOFT,42.0,
2018,17,Japanese Grand Prix,20,MAG,Kevin Magnussen,2.0,0 days 00:22:48.575000,,SOFT,1.0,
2018,17,Japanese Grand Prix,16,LEC,Charles Leclerc,4.0,0 days 00:25:45.330000,,SOFT,3.0,
2018,17,Japanese Grand Prix,35,SIR,Sergey Sirotkin,4.0,0 days 00:25:52.320000,,SOFT,3.0,
2018,17,Japanese Grand Prix,9,ERI,Marcus Ericsson,5.0,0 days 00:28:11.927000,,SOFT,4.0,
2018,17,Japanese Grand Prix,20,MAG,Kevin Magnussen,8.0,0 days 00:35:25.450000,,MEDIUM,6.0,
2018,17,Japanese Grand Prix,18,STR,Lance Stroll,14.0,0 days 00:44:31.055000,,SOFT,13.0,
2018,17,Japanese Grand Prix,7,RAI,Kimi Raikkonen,17.0,0 days 00:48:53.668000,,SUPERSOFT,19.0,
2018,17,Japanese Grand Prix,33,VER,Max Verstappen,21.0,0 days 00:55:08.521000,,SUPERSOFT,23.0,
2018,17,Japanese Grand Prix,2,VAN,Stoffel Vandoorne,23.0,0 days 00:59:14.805000,,SOFT,22.0,
2018,17,Japanese Grand Prix,3,RIC,Daniel Ricciardo,23.0,0 days 00:58:24.505000,,SOFT,22.0,
2018,17,Japanese Grand Prix,77,BOT,Valtteri Bottas,23.0,0 days 00:58:12.786000,,SOFT,25.0,
2018,17,Japanese Grand Prix,11,PER,Sergio Perez,24.0,0 days 01:00:30.953000,,SUPERSOFT,26.0,
