Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Year,RoundNumber
0 days 01:28:14.593000,LEC,16,0 days 00:01:21.600000,24.0,1.0,,,0 days 00:00:25.792000,0 days 00:00:28.496000,0 days 00:00:27.312000,0 days 01:27:18.853000,0 days 01:27:47.349000,0 days 01:28:14.661000,215.0,252.0,277.0,285.0,False,MEDIUM,24.0,True,2024,7
0 days 01:29:40.616000,LEC,16,0 days 00:01:26.023000,25.0,1.0,,0 days 01:29:36.294000,0 days 00:00:25.762000,0 days 00:00:28.527000,0 days 00:00:31.734000,0 days 01:28:40.423000,0 days 01:29:08.950000,0 days 01:29:40.684000,215.0,251.0,,284.0,False,MEDIUM,25.0,True,2024,7
0 days 01:31:25.622000,LEC,16,0 days 00:01:45.006000,26.0,2.0,0 days 01:30:06.526000,,0 days 00:00:49.059000,0 days 00:00:28.385000,0 days 00:00:27.562000,0 days 01:30:29.743000,0 days 01:30:58.128000,0 days 01:31:25.690000,216.0,253.0,285.0,287.0,False,HARD,1.0,True,2024,7
0 days 01:32:45.557000,LEC,16,0 days 00:01:19.935000,27.0,2.0,,,0 days 00:00:25.221000,0 days 00:00:27.790000,0 days 00:00:26.924000,0 days 01:31:50.911000,0 days 01:32:18.701000,0 days 01:32:45.625000,215.0,254.0,279.0,283.0,True,HARD,2.0,True,2024,7
0 days 01:34:06.485000,LEC,16,0 days 00:01:20.928000,28.0,2.0,,,0 days 00:00:25.853000,0 days 00:00:28.140000,0 days 00:00:26.935000,0 days 01:33:11.478000,0 days 01:33:39.618000,0 days 01:34:06.553000,215.0,252.0,278.0,293.0,False,HARD,3.0,True,2024,7
0 days 01:35:26.987000,LEC,16,0 days 00:01:20.502000,29.0,2.0,,,0 days 00:00:25.598000,0 days 00:00:28.041000,0 days 00:00:26.863000,0 days 01:34:32.151000,0 days 01:35:00.192000,0 days 01:35:27.055000,216.0,252.0,278.0,285.0,False,HARD,4.0,True,2024,7
0 days 01:36:47.413000,LEC,16,0 days 00:01:20.426000,30.0,2.0,,,0 days 00:00:25.590000,0 days 00:00:27.989000,0 days 00:00:26.847000,0 days 01:35:52.645000,0 days 01:36:20.634000,0 days 01:36:47.481000,218.0,253.0,278.0,295.0,False,HARD,5.0,True,2024,7
0 days 01:38:08.357000,LEC,16,0 days 00:01:20.944000,31.0,2.0,,,0 days 00:00:25.705000,0 days 00:00:28.160000,0 days 00:00:27.079000,0 days 01:37:13.186000,0 days 01:37:41.346000,0 days 01:38:08.425000,216.0,250.0,277.0,283.0,False,HARD,6.0,True,2024,7
0 days 01:39:29.002000,LEC,16,0 days 00:01:20.645000,32.0,2.0,,,0 days 00:00:25.649000,0 days 00:00:28.069000,0 days 00:00:26.927000,0 days 01:38:34.074000,0 days 01:39:02.143000,0 days 01:39:29.070000,213.0,252.0,278.0,285.0,False,HARD,7.0,True,2024,7
0 days 01:40:49.591000,LEC,16,0 days 00:01:20.589000,33.0,2.0,,,0 days 00:00:25.646000,0 days 00:00:27.998000,0 days 00:00:26.945000,0 days 01:39:54.716000,0 days 01:40:22.714000,0 days 01:40:49.659000,214.0,253.0,279.0,286.0,False,HARD,8.0,True,2024,7
0 days 01:42:10.317000,LEC,16,0 days 00:01:20.726000,34.0,2.0,,,0 days 00:00:25.619000,0 days 00:00:28.181000,0 days 00:00:26.926000,0 days 01:41:15.278000,0 days 01:41:43.459000,0 days 01:42:10.385000,214.0,254.0,279.0,287.0,False,HARD,9.0,True,2024,7
0 days 01:43:31.129000,LEC,16,0 days 00:01:20.812000,35.0,2.0,,,0 days 00:00:25.666000,0 days 00:00:28.158000,0 days 00:00:26.988000,0 days 01:42:36.051000,0 days 01:43:04.209000,0 days 01:43:31.197000,213.0,253.0,278.0,286.0,False,HARD,10.0,True,2024,7
0 days 01:44:51.691000,LEC,16,0 days 00:01:20.562000,36.0,2.0,,,0 days 00:00:25.563000,0 days 00:00:28.078000,0 days 00:00:26.921000,0 days 01:43:56.760000,0 days 01:44:24.838000,0 days 01:44:51.759000,218.0,254.0,281.0,287.0,False,HARD,11.0,True,2024,7
0 days 01:46:12.051000,LEC,16,0 days 00:01:20.360000,37.0,2.0,,,0 days 00:00:25.378000,0 days 00:00:28.072000,0 days 00:00:26.910000,0 days 01:45:17.137000,0 days 01:45:45.209000,0 days 01:46:12.119000,217.0,255.0,281.0,286.0,False,HARD,12.0,True,2024,7
0 days 01:47:32.245000,LEC,16,0 days 00:01:20.194000,38.0,2.0,,,0 days 00:00:25.351000,0 days 00:00:27.968000,0 days 00:00:26.875000,0 days 01:46:37.470000,0 days 01:47:05.438000,0 days 01:47:32.313000,218.0,255.0,281.0,288.0,False,HARD,13.0,True,2024,7
0 days 01:48:52.752000,LEC,16,0 days 00:01:20.507000,39.0,2.0,,,0 days 00:00:25.483000,0 days 00:00:28.060000,0 days 00:00:26.964000,0 days 01:47:57.796000,0 days 01:48:25.856000,0 days 01:48:52.820000,218.0,255.0,281.0,287.0,False,HARD,14.0,True,2024,7
0 days 01:50:13.334000,LEC,16,0 days 00:01:20.582000,40.0,2.0,,,0 days 00:00:25.464000,0 days 00:00:28.026000,0 days 00:00:27.092000,0 days 01:49:18.284000,0 days 01:49:46.310000,0 days 01:50:13.402000,216.0,255.0,280.0,288.0,False,HARD,15.0,True,2024,7
0 days 01:51:34.262000,LEC,16,0 days 00:01:20.928000,41.0,2.0,,,0 days 00:00:25.484000,0 days 00:00:28.179000,0 days 00:00:27.265000,0 days 01:50:38.886000,0 days 01:51:07.065000,0 days 01:51:34.330000,216.0,254.0,282.0,289.0,False,HARD,16.0,True,2024,7
0 days 01:52:54.502000,LEC,16,0 days 00:01:20.240000,42.0,2.0,,,0 days 00:00:25.149000,0 days 00:00:28.133000,0 days 00:00:26.958000,0 days 01:51:59.479000,0 days 01:52:27.612000,0 days 01:52:54.570000,219.0,258.0,282.0,297.0,False,HARD,17.0,True,2024,7
0 days 01:54:15.444000,LEC,16,0 days 00:01:20.942000,43.0,2.0,,,0 days 00:00:25.404000,0 days 00:00:28.344000,0 days 00:00:27.194000,0 days 01:53:19.974000,0 days 01:53:48.318000,0 days 01:54:15.512000,214.0,256.0,283.0,297.0,False,HARD,18.0,True,2024,7
0 days 01:55:36.146000,LEC,16,0 days 00:01:20.702000,44.0,2.0,,,0 days 00:00:25.218000,0 days 00:00:28.361000,0 days 00:00:27.123000,0 days 01:54:40.730000,0 days 01:55:09.091000,0 days 01:55:36.214000,215.0,253.0,282.0,286.0,False,HARD,19.0,True,2024,7
0 days 01:56:56.577000,LEC,16,0 days 00:01:20.431000,45.0,2.0,,,0 days 00:00:25.276000,0 days 00:00:28.216000,0 days 00:00:26.939000,0 days 01:56:01.490000,0 days 01:56:29.706000,0 days 01:56:56.645000,210.0,257.0,282.0,298.0,False,HARD,20.0,True,2024,7
0 days 01:58:17.173000,LEC,16,0 days 00:01:20.596000,46.0,2.0,,,0 days 00:00:25.252000,0 days 00:00:28.319000,0 days 00:00:27.025000,0 days 01:57:21.897000,0 days 01:57:50.216000,0 days 01:58:17.241000,213.0,254.0,282.0,296.0,False,HARD,21.0,True,2024,7
0 days 01:59:38.486000,LEC,16,0 days 00:01:21.313000,47.0,2.0,,,0 days 00:00:25.256000,0 days 00:00:28.344000,0 days 00:00:27.713000,0 days 01:58:42.497000,0 days 01:59:10.841000,0 days 01:59:38.554000,215.0,255.0,281.0,286.0,False,HARD,22.0,True,2024,7
0 days 02:00:59.999000,LEC,16,0 days 00:01:21.513000,48.0,2.0,,,0 days 00:00:25.890000,0 days 00:00:28.543000,0 days 00:00:27.080000,0 days 02:00:04.444000,0 days 02:00:32.987000,0 days 02:01:00.067000,206.0,254.0,280.0,286.0,False,HARD,23.0,True,2024,7
0 days 02:02:20.797000,LEC,16,0 days 00:01:20.798000,49.0,2.0,,,0 days 00:00:25.538000,0 days 00:00:28.178000,0 days 00:00:27.082000,0 days 02:01:25.605000,0 days 02:01:53.783000,0 days 02:02:20.865000,214.0,253.0,280.0,286.0,False,HARD,24.0,True,2024,7
0 days 02:03:41.211000,LEC,16,0 days 00:01:20.414000,50.0,2.0,,,0 days 00:00:25.529000,0 days 00:00:28.005000,0 days 00:00:26.880000,0 days 02:02:46.394000,0 days 02:03:14.399000,0 days 02:03:41.279000,217.0,255.0,280.0,286.0,False,HARD,25.0,True,2024,7
0 days 02:05:01.575000,LEC,16,0 days 00:01:20.364000,51.0,2.0,,,0 days 00:00:25.492000,0 days 00:00:27.991000,0 days 00:00:26.881000,0 days 02:04:06.771000,0 days 02:04:34.762000,0 days 02:05:01.643000,217.0,255.0,281.0,286.0,False,HARD,26.0,True,2024,7
0 days 02:06:21.933000,LEC,16,0 days 00:01:20.358000,52.0,2.0,,,0 days 00:00:25.427000,0 days 00:00:28.048000,0 days 00:00:26.883000,0 days 02:05:27.070000,0 days 02:05:55.118000,0 days 02:06:22.001000,218.0,255.0,281.0,288.0,False,HARD,27.0,True,2024,7
0 days 02:07:42.822000,LEC,16,0 days 00:01:20.889000,53.0,2.0,,,0 days 00:00:25.526000,0 days 00:00:28.400000,0 days 00:00:26.963000,0 days 02:06:47.527000,0 days 02:07:15.927000,0 days 02:07:42.890000,216.0,254.0,282.0,294.0,False,HARD,28.0,True,2024,7
0 days 02:09:03.220000,LEC,16,0 days 00:01:20.398000,54.0,2.0,,,0 days 00:00:25.112000,0 days 00:00:28.194000,0 days 00:00:27.092000,0 days 02:08:08.002000,0 days 02:08:36.196000,0 days 02:09:03.288000,218.0,257.0,280.0,286.0,False,HARD,29.0,True,2024,7
0 days 02:10:23.856000,LEC,16,0 days 00:01:20.636000,55.0,2.0,,,0 days 00:00:25.635000,0 days 00:00:28.092000,0 days 00:00:26.909000,0 days 02:09:28.923000,0 days 02:09:57.015000,0 days 02:10:23.924000,217.0,255.0,282.0,286.0,False,HARD,30.0,True,2024,7
0 days 02:11:44.271000,LEC,16,0 days 00:01:20.415000,56.0,2.0,,,0 days 00:00:25.393000,0 days 00:00:28.095000,0 days 00:00:26.927000,0 days 02:10:49.317000,0 days 02:11:17.412000,0 days 02:11:44.339000,218.0,259.0,283.0,288.0,False,HARD,31.0,True,2024,7
0 days 02:13:05.023000,LEC,16,0 days 00:01:20.752000,57.0,2.0,,,0 days 00:00:25.591000,0 days 00:00:28.196000,0 days 00:00:26.965000,0 days 02:12:09.930000,0 days 02:12:38.126000,0 days 02:13:05.091000,217.0,255.0,280.0,286.0,False,HARD,32.0,True,2024,7
0 days 02:14:25.576000,LEC,16,0 days 00:01:20.553000,58.0,2.0,,,0 days 00:00:25.584000,0 days 00:00:28.164000,0 days 00:00:26.805000,0 days 02:13:30.675000,0 days 02:13:58.839000,0 days 02:14:25.644000,215.0,254.0,279.0,285.0,False,HARD,33.0,True,2024,7
0 days 02:15:46.082000,LEC,16,0 days 00:01:20.506000,59.0,2.0,,,0 days 00:00:25.505000,0 days 00:00:28.061000,0 days 00:00:26.940000,0 days 02:14:51.149000,0 days 02:15:19.210000,0 days 02:15:46.150000,217.0,255.0,280.0,286.0,False,HARD,34.0,True,2024,7
0 days 02:17:06.775000,LEC,16,0 days 00:01:20.693000,60.0,2.0,,,0 days 00:00:25.513000,0 days 00:00:28.163000,0 days 00:00:27.017000,0 days 02:16:11.663000,0 days 02:16:39.826000,0 days 02:17:06.843000,218.0,255.0,281.0,286.0,False,HARD,35.0,True,2024,7
0 days 02:18:27.558000,LEC,16,0 days 00:01:20.783000,61.0,2.0,,,0 days 00:00:25.603000,0 days 00:00:28.184000,0 days 00:00:26.996000,0 days 02:17:32.446000,0 days 02:18:00.630000,0 days 02:18:27.626000,216.0,256.0,281.0,286.0,False,HARD,36.0,True,2024,7
0 days 02:19:48.865000,LEC,16,0 days 00:01:21.307000,62.0,2.0,,,0 days 00:00:25.753000,0 days 00:00:28.544000,0 days 00:00:27.010000,0 days 02:18:53.379000,0 days 02:19:21.923000,0 days 02:19:48.933000,215.0,254.0,279.0,287.0,False,HARD,37.0,True,2024,7
0 days 02:21:10.018000,LEC,16,0 days 00:01:21.153000,63.0,2.0,,,0 days 00:00:25.797000,0 days 00:00:28.222000,0 days 00:00:27.134000,0 days 02:20:14.730000,0 days 02:20:42.952000,0 days 02:21:10.086000,216.0,258.0,279.0,291.0,False,HARD,38.0,True,2024,7
0 days 00:57:02.576000,PIA,81,0 days 00:01:25.726000,1.0,1.0,,,,0 days 00:00:28.724000,0 days 00:00:27.296000,,0 days 00:56:35.398000,0 days 00:57:02.828000,213.0,255.0,282.0,286.0,False,MEDIUM,1.0,True,2024,7
0 days 00:58:23.887000,PIA,81,0 days 00:01:21.311000,2.0,1.0,,,0 days 00:00:25.851000,0 days 00:00:28.336000,0 days 00:00:27.124000,0 days 00:57:28.470000,0 days 00:57:56.806000,0 days 00:58:23.930000,216.0,254.0,282.0,284.0,True,MEDIUM,2.0,True,2024,7
0 days 00:59:44.695000,PIA,81,0 days 00:01:20.808000,3.0,1.0,,,0 days 00:00:25.315000,0 days 00:00:28.254000,0 days 00:00:27.239000,0 days 00:58:49.245000,0 days 00:59:17.499000,0 days 00:59:44.738000,215.0,254.0,281.0,286.0,True,MEDIUM,3.0,True,2024,7
0 days 01:01:06.072000,PIA,81,0 days 00:01:21.377000,4.0,1.0,,,0 days 00:00:25.500000,0 days 00:00:28.541000,0 days 00:00:27.336000,0 days 01:00:10.238000,0 days 01:00:38.779000,0 days 01:01:06.115000,212.0,254.0,280.0,284.0,False,MEDIUM,4.0,True,2024,7
0 days 01:02:27.341000,PIA,81,0 days 00:01:21.269000,5.0,1.0,,,0 days 00:00:25.488000,0 days 00:00:28.405000,0 days 00:00:27.376000,0 days 01:01:31.603000,0 days 01:02:00.008000,0 days 01:02:27.384000,213.0,255.0,281.0,286.0,False,MEDIUM,5.0,True,2024,7
0 days 01:03:48.648000,PIA,81,0 days 00:01:21.307000,6.0,1.0,,,0 days 00:00:25.554000,0 days 00:00:28.443000,0 days 00:00:27.310000,0 days 01:02:52.938000,0 days 01:03:21.381000,0 days 01:03:48.691000,211.0,251.0,281.0,286.0,False,MEDIUM,6.0,True,2024,7
0 days 01:05:09.728000,PIA,81,0 days 00:01:21.080000,7.0,1.0,,,0 days 00:00:25.441000,0 days 00:00:28.427000,0 days 00:00:27.212000,0 days 01:04:14.132000,0 days 01:04:42.559000,0 days 01:05:09.771000,216.0,253.0,284.0,289.0,False,MEDIUM,7.0,True,2024,7
0 days 01:06:31.251000,PIA,81,0 days 00:01:21.523000,8.0,1.0,,,0 days 00:00:25.824000,0 days 00:00:28.462000,0 days 00:00:27.237000,0 days 01:05:35.595000,0 days 01:06:04.057000,0 days 01:06:31.294000,213.0,252.0,282.0,288.0,False,MEDIUM,8.0,True,2024,7
0 days 01:07:52.759000,PIA,81,0 days 00:01:21.508000,9.0,1.0,,,0 days 00:00:25.524000,0 days 00:00:28.418000,0 days 00:00:27.566000,0 days 01:06:56.818000,0 days 01:07:25.236000,0 days 01:07:52.802000,214.0,253.0,281.0,286.0,False,MEDIUM,9.0,True,2024,7
0 days 01:09:14.345000,PIA,81,0 days 00:01:21.586000,10.0,1.0,,,0 days 00:00:25.560000,0 days 00:00:28.602000,0 days 00:00:27.424000,0 days 01:08:18.362000,0 days 01:08:46.964000,0 days 01:09:14.388000,217.0,252.0,282.0,284.0,False,MEDIUM,10.0,True,2024,7
0 days 01:10:35.536000,PIA,81,0 days 00:01:21.191000,11.0,1.0,,,0 days 00:00:25.407000,0 days 00:00:28.523000,0 days 00:00:27.261000,0 days 01:09:39.795000,0 days 01:10:08.318000,0 days 01:10:35.579000,216.0,253.0,284.0,288.0,False,MEDIUM,11.0,True,2024,7
0 days 01:11:57.646000,PIA,81,0 days 00:01:22.110000,12.0,1.0,,,0 days 00:00:25.818000,0 days 00:00:28.874000,0 days 00:00:27.418000,0 days 01:11:01.397000,0 days 01:11:30.271000,0 days 01:11:57.689000,213.0,253.0,281.0,287.0,False,MEDIUM,12.0,True,2024,7
0 days 01:13:19.534000,PIA,81,0 days 00:01:21.888000,13.0,1.0,,,0 days 00:00:25.761000,0 days 00:00:28.784000,0 days 00:00:27.343000,0 days 01:12:23.450000,0 days 01:12:52.234000,0 days 01:13:19.577000,212.0,253.0,283.0,295.0,False,MEDIUM,13.0,True,2024,7
0 days 01:14:41.187000,PIA,81,0 days 00:01:21.653000,14.0,1.0,,,0 days 00:00:25.474000,0 days 00:00:28.814000,0 days 00:00:27.365000,0 days 01:13:45.051000,0 days 01:14:13.865000,0 days 01:14:41.230000,211.0,251.0,283.0,294.0,False,MEDIUM,14.0,True,2024,7
0 days 01:16:02.866000,PIA,81,0 days 00:01:21.679000,15.0,1.0,,,0 days 00:00:25.512000,0 days 00:00:28.666000,0 days 00:00:27.501000,0 days 01:15:06.742000,0 days 01:15:35.408000,0 days 01:16:02.909000,212.0,252.0,284.0,293.0,False,MEDIUM,15.0,True,2024,7
0 days 01:17:24.600000,PIA,81,0 days 00:01:21.734000,16.0,1.0,,,0 days 00:00:25.528000,0 days 00:00:28.597000,0 days 00:00:27.609000,0 days 01:16:28.437000,0 days 01:16:57.034000,0 days 01:17:24.643000,213.0,254.0,281.0,284.0,False,MEDIUM,16.0,True,2024,7
0 days 01:18:46.512000,PIA,81,0 days 00:01:21.912000,17.0,1.0,,,0 days 00:00:25.605000,0 days 00:00:28.731000,0 days 00:00:27.576000,0 days 01:17:50.248000,0 days 01:18:18.979000,0 days 01:18:46.555000,217.0,254.0,282.0,289.0,False,MEDIUM,17.0,True,2024,7
0 days 01:20:08.379000,PIA,81,0 days 00:01:21.867000,18.0,1.0,,,0 days 00:00:25.580000,0 days 00:00:28.658000,0 days 00:00:27.629000,0 days 01:19:12.135000,0 days 01:19:40.793000,0 days 01:20:08.422000,213.0,255.0,282.0,289.0,False,MEDIUM,18.0,True,2024,7
0 days 01:21:30.421000,PIA,81,0 days 00:01:22.042000,19.0,1.0,,,0 days 00:00:25.623000,0 days 00:00:28.764000,0 days 00:00:27.655000,0 days 01:20:34.045000,0 days 01:21:02.809000,0 days 01:21:30.464000,214.0,255.0,281.0,289.0,False,MEDIUM,19.0,True,2024,7
0 days 01:22:52.274000,PIA,81,0 days 00:01:21.853000,20.0,1.0,,,0 days 00:00:25.589000,0 days 00:00:28.617000,0 days 00:00:27.647000,0 days 01:21:56.053000,0 days 01:22:24.670000,0 days 01:22:52.317000,216.0,255.0,283.0,291.0,False,MEDIUM,20.0,True,2024,7
0 days 01:24:14.486000,PIA,81,0 days 00:01:22.212000,21.0,1.0,,,0 days 00:00:25.744000,0 days 00:00:28.775000,0 days 00:00:27.693000,0 days 01:23:18.061000,0 days 01:23:46.836000,0 days 01:24:14.529000,214.0,252.0,283.0,288.0,False,MEDIUM,21.0,True,2024,7
0 days 01:25:36.355000,PIA,81,0 days 00:01:21.869000,22.0,1.0,,,0 days 00:00:25.554000,0 days 00:00:28.689000,0 days 00:00:27.626000,0 days 01:24:40.083000,0 days 01:25:08.772000,0 days 01:25:36.398000,213.0,254.0,282.0,287.0,False,MEDIUM,22.0,True,2024,7
0 days 01:27:02.575000,PIA,81,0 days 00:01:26.220000,23.0,1.0,,0 days 01:26:58.283000,0 days 00:00:25.643000,0 days 00:00:28.630000,0 days 00:00:31.947000,0 days 01:26:02.041000,0 days 01:26:30.671000,0 days 01:27:02.618000,215.0,257.0,,290.0,False,MEDIUM,23.0,True,2024,7
0 days 01:28:45.839000,PIA,81,0 days 00:01:43.264000,24.0,2.0,0 days 01:27:28.004000,,0 days 00:00:48.272000,0 days 00:00:27.676000,0 days 00:00:27.316000,0 days 01:27:50.890000,0 days 01:28:18.566000,0 days 01:28:45.882000,221.0,259.0,285.0,289.0,False,HARD,2.0,False,2024,7
0 days 01:30:05.746000,PIA,81,0 days 00:01:19.907000,25.0,2.0,,,0 days 00:00:24.926000,0 days 00:00:28.096000,0 days 00:00:26.885000,0 days 01:29:10.808000,0 days 01:29:38.904000,0 days 01:30:05.789000,222.0,257.0,281.0,287.0,True,HARD,3.0,False,2024,7
0 days 01:31:26.323000,PIA,81,0 days 00:01:20.577000,26.0,2.0,,,0 days 00:00:25.391000,0 days 00:00:28.104000,0 days 00:00:27.082000,0 days 01:30:31.180000,0 days 01:30:59.284000,0 days 01:31:26.366000,220.0,257.0,285.0,291.0,False,HARD,4.0,False,2024,7
0 days 01:32:47.108000,PIA,81,0 days 00:01:20.785000,27.0,2.0,,,0 days 00:00:25.525000,0 days 00:00:28.102000,0 days 00:00:27.158000,0 days 01:31:51.891000,0 days 01:32:19.993000,0 days 01:32:47.151000,220.0,258.0,282.0,288.0,False,HARD,5.0,False,2024,7
0 days 01:34:07.707000,PIA,81,0 days 00:01:20.599000,28.0,2.0,,,0 days 00:00:25.477000,0 days 00:00:28.052000,0 days 00:00:27.070000,0 days 01:33:12.628000,0 days 01:33:40.680000,0 days 01:34:07.750000,216.0,256.0,282.0,287.0,False,HARD,6.0,False,2024,7
0 days 01:35:28.020000,PIA,81,0 days 00:01:20.313000,29.0,2.0,,,0 days 00:00:25.351000,0 days 00:00:28.044000,0 days 00:00:26.918000,0 days 01:34:33.101000,0 days 01:35:01.145000,0 days 01:35:28.063000,220.0,257.0,283.0,290.0,False,HARD,7.0,False,2024,7
0 days 01:36:48.598000,PIA,81,0 days 00:01:20.578000,30.0,2.0,,,0 days 00:00:25.212000,0 days 00:00:28.281000,0 days 00:00:27.085000,0 days 01:35:53.275000,0 days 01:36:21.556000,0 days 01:36:48.641000,219.0,257.0,281.0,293.0,False,HARD,8.0,False,2024,7
0 days 01:38:09.326000,PIA,81,0 days 00:01:20.728000,31.0,2.0,,,0 days 00:00:25.478000,0 days 00:00:28.107000,0 days 00:00:27.143000,0 days 01:37:14.119000,0 days 01:37:42.226000,0 days 01:38:09.369000,219.0,257.0,282.0,292.0,False,HARD,9.0,False,2024,7
0 days 01:39:30.165000,PIA,81,0 days 00:01:20.839000,32.0,2.0,,,0 days 00:00:25.386000,0 days 00:00:28.329000,0 days 00:00:27.124000,0 days 01:38:34.755000,0 days 01:39:03.084000,0 days 01:39:30.208000,215.0,258.0,281.0,290.0,False,HARD,10.0,False,2024,7
0 days 01:40:50.866000,PIA,81,0 days 00:01:20.701000,33.0,2.0,,,0 days 00:00:25.478000,0 days 00:00:28.158000,0 days 00:00:27.065000,0 days 01:39:55.686000,0 days 01:40:23.844000,0 days 01:40:50.909000,219.0,257.0,282.0,292.0,False,HARD,11.0,False,2024,7
0 days 01:42:11.826000,PIA,81,0 days 00:01:20.960000,34.0,2.0,,,0 days 00:00:25.528000,0 days 00:00:28.316000,0 days 00:00:27.116000,0 days 01:41:16.437000,0 days 01:41:44.753000,0 days 01:42:11.869000,219.0,258.0,282.0,293.0,False,HARD,12.0,False,2024,7
0 days 01:43:32.739000,PIA,81,0 days 00:01:20.913000,35.0,2.0,,,0 days 00:00:25.551000,0 days 00:00:28.292000,0 days 00:00:27.070000,0 days 01:42:37.420000,0 days 01:43:05.712000,0 days 01:43:32.782000,217.0,258.0,281.0,291.0,False,HARD,13.0,False,2024,7
0 days 01:44:53.423000,PIA,81,0 days 00:01:20.684000,36.0,2.0,,,0 days 00:00:25.495000,0 days 00:00:28.158000,0 days 00:00:27.031000,0 days 01:43:58.277000,0 days 01:44:26.435000,0 days 01:44:53.466000,219.0,258.0,284.0,292.0,False,HARD,14.0,False,2024,7
0 days 01:46:14.010000,PIA,81,0 days 00:01:20.587000,37.0,2.0,,,0 days 00:00:25.371000,0 days 00:00:28.189000,0 days 00:00:27.027000,0 days 01:45:18.837000,0 days 01:45:47.026000,0 days 01:46:14.053000,220.0,257.0,284.0,291.0,False,HARD,15.0,False,2024,7
0 days 01:47:34.509000,PIA,81,0 days 00:01:20.499000,38.0,2.0,,,0 days 00:00:25.338000,0 days 00:00:28.080000,0 days 00:00:27.081000,0 days 01:46:39.391000,0 days 01:47:07.471000,0 days 01:47:34.552000,220.0,258.0,282.0,291.0,False,HARD,16.0,False,2024,7
0 days 01:48:55.310000,PIA,81,0 days 00:01:20.801000,39.0,2.0,,,0 days 00:00:25.396000,0 days 00:00:28.272000,0 days 00:00:27.133000,0 days 01:47:59.948000,0 days 01:48:28.220000,0 days 01:48:55.353000,220.0,259.0,283.0,293.0,False,HARD,17.0,False,2024,7
0 days 01:50:16.311000,PIA,81,0 days 00:01:21.001000,40.0,2.0,,,0 days 00:00:25.402000,0 days 00:00:28.248000,0 days 00:00:27.351000,0 days 01:49:20.755000,0 days 01:49:49.003000,0 days 01:50:16.354000,220.0,259.0,282.0,291.0,False,HARD,18.0,False,2024,7
0 days 01:51:37.277000,PIA,81,0 days 00:01:20.966000,41.0,2.0,,,0 days 00:00:25.341000,0 days 00:00:28.360000,0 days 00:00:27.265000,0 days 01:50:41.695000,0 days 01:51:10.055000,0 days 01:51:37.320000,221.0,256.0,283.0,291.0,False,HARD,19.0,False,2024,7
0 days 01:52:58.399000,PIA,81,0 days 00:01:21.122000,42.0,2.0,,,0 days 00:00:25.491000,0 days 00:00:28.355000,0 days 00:00:27.276000,0 days 01:52:02.811000,0 days 01:52:31.166000,0 days 01:52:58.442000,217.0,257.0,283.0,291.0,False,HARD,20.0,False,2024,7
0 days 01:54:19.732000,PIA,81,0 days 00:01:21.333000,43.0,2.0,,,0 days 00:00:25.566000,0 days 00:00:28.368000,0 days 00:00:27.399000,0 days 01:53:24.008000,0 days 01:53:52.376000,0 days 01:54:19.775000,220.0,258.0,284.0,293.0,False,HARD,21.0,False,2024,7
0 days 01:55:40.575000,PIA,81,0 days 00:01:20.843000,44.0,2.0,,,0 days 00:00:25.351000,0 days 00:00:28.335000,0 days 00:00:27.157000,0 days 01:54:45.126000,0 days 01:55:13.461000,0 days 01:55:40.618000,219.0,258.0,283.0,291.0,False,HARD,22.0,False,2024,7
0 days 01:57:01.463000,PIA,81,0 days 00:01:20.888000,45.0,2.0,,,0 days 00:00:25.448000,0 days 00:00:28.328000,0 days 00:00:27.112000,0 days 01:56:06.066000,0 days 01:56:34.394000,0 days 01:57:01.506000,218.0,259.0,283.0,291.0,False,HARD,23.0,False,2024,7
0 days 01:58:22.501000,PIA,81,0 days 00:01:21.038000,46.0,2.0,,,0 days 00:00:25.329000,0 days 00:00:28.469000,0 days 00:00:27.240000,0 days 01:57:26.835000,0 days 01:57:55.304000,0 days 01:58:22.544000,214.0,259.0,284.0,292.0,False,HARD,24.0,False,2024,7
0 days 01:59:43.986000,PIA,81,0 days 00:01:21.485000,47.0,2.0,,,0 days 00:00:25.512000,0 days 00:00:28.557000,0 days 00:00:27.416000,0 days 01:58:48.056000,0 days 01:59:16.613000,0 days 01:59:44.029000,217.0,259.0,283.0,292.0,False,HARD,25.0,False,2024,7
0 days 02:01:05.402000,PIA,81,0 days 00:01:21.416000,48.0,2.0,,,0 days 00:00:25.545000,0 days 00:00:28.585000,0 days 00:00:27.286000,0 days 02:00:09.574000,0 days 02:00:38.159000,0 days 02:01:05.445000,218.0,258.0,284.0,299.0,False,HARD,26.0,False,2024,7
0 days 02:02:26.711000,PIA,81,0 days 00:01:21.309000,49.0,2.0,,,0 days 00:00:25.508000,0 days 00:00:28.521000,0 days 00:00:27.280000,0 days 02:01:30.953000,0 days 02:01:59.474000,0 days 02:02:26.754000,221.0,258.0,283.0,294.0,False,HARD,27.0,False,2024,7
