Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,RoundNumber
0 days 01:45:16.327000,LEC,16,0 days 00:01:57.267000,43.0,3.0,0 days 01:43:41.677000,,0 days 00:00:46.457000,0 days 00:00:28.358000,0 days 00:00:42.452000,0 days 01:44:05.542000,0 days 01:44:33.900000,0 days 01:45:16.352000,272.0,269.0,261.0,301.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:43:19.060000,,1,5.0,,,False,False,2019,3
0 days 01:05:32.190000,GAS,10,0 days 00:01:44.356000,19.0,1.0,,0 days 01:05:30.466000,0 days 00:00:26.586000,0 days 00:00:29.809000,0 days 00:00:47.961000,0 days 01:04:14.420000,0 days 01:04:44.229000,0 days 01:05:32.190000,269.0,263.0,,302.0,False,SOFT,22.0,False,Red Bull Racing,0 days 01:03:47.834000,,1,4.0,,,False,False,2019,3
0 days 01:07:29.522000,GAS,10,0 days 00:01:57.332000,20.0,2.0,0 days 01:05:52.777000,,0 days 00:00:44.975000,0 days 00:00:29.501000,0 days 00:00:42.856000,0 days 01:06:17.165000,0 days 01:06:46.666000,0 days 01:07:29.522000,268.0,262.0,253.0,299.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:05:32.190000,,1,8.0,,,False,False,2019,3
0 days 01:38:49.269000,GAS,10,0 days 00:01:43.236000,39.0,2.0,,0 days 01:38:47.810000,0 days 00:00:26.137000,0 days 00:00:29.490000,0 days 00:00:47.609000,0 days 01:37:32.170000,0 days 01:38:01.660000,0 days 01:38:49.269000,272.0,263.0,,301.0,False,HARD,20.0,True,Red Bull Racing,0 days 01:37:06.033000,,1,6.0,,,False,False,2019,3
0 days 01:40:46.150000,GAS,10,0 days 00:01:56.881000,40.0,3.0,0 days 01:39:10.271000,,0 days 00:00:45.251000,0 days 00:00:29.088000,0 days 00:00:42.542000,0 days 01:39:34.520000,0 days 01:40:03.608000,0 days 01:40:46.150000,271.0,265.0,256.0,301.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:38:49.269000,,1,6.0,,,False,False,2019,3
0 days 02:01:53.910000,GAS,10,0 days 00:01:42.032000,53.0,3.0,,0 days 02:01:52.186000,0 days 00:00:25.695000,0 days 00:00:29.016000,0 days 00:00:47.321000,0 days 02:00:37.573000,0 days 02:01:06.589000,0 days 02:01:53.910000,272.0,268.0,,300.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 02:00:11.878000,,1,6.0,,,False,False,2019,3
0 days 02:03:50.589000,GAS,10,0 days 00:01:56.679000,54.0,4.0,0 days 02:02:14.594000,,0 days 00:00:44.577000,0 days 00:00:29.378000,0 days 00:00:42.724000,0 days 02:02:38.487000,0 days 02:03:07.865000,0 days 02:03:50.589000,269.0,264.0,261.0,300.0,False,SOFT,3.0,False,Red Bull Racing,0 days 02:01:53.910000,,1,6.0,,,False,False,2019,3
0 days 01:04:02.215000,RIC,3,0 days 00:01:45.141000,18.0,1.0,,0 days 01:04:00.519000,0 days 00:00:26.907000,0 days 00:00:30.106000,0 days 00:00:48.128000,0 days 01:02:44.021000,0 days 01:03:14.127000,0 days 01:04:02.255000,264.0,261.0,,297.0,False,SOFT,21.0,False,Renault,0 days 01:02:17.074000,,1,8.0,,,False,False,2019,3
0 days 01:06:00.733000,RIC,3,0 days 00:01:58.518000,19.0,2.0,0 days 01:04:24.011000,,0 days 00:00:45.780000,0 days 00:00:29.663000,0 days 00:00:43.075000,0 days 01:04:48.035000,0 days 01:05:17.698000,0 days 01:06:00.773000,268.0,260.0,254.0,298.0,False,HARD,1.0,True,Renault,0 days 01:04:02.215000,,1,10.0,,,False,False,2019,3
0 days 01:07:27.369000,PER,11,0 days 00:01:45.308000,20.0,1.0,,0 days 01:07:25.676000,0 days 00:00:26.857000,0 days 00:00:30.034000,0 days 00:00:48.417000,0 days 01:06:08.939000,0 days 01:06:38.973000,0 days 01:07:27.390000,270.0,263.0,,304.0,False,MEDIUM,20.0,True,Racing Point,0 days 01:05:42.061000,,1,7.0,,,False,False,2019,3
0 days 01:09:26.094000,PER,11,0 days 00:01:58.725000,21.0,2.0,0 days 01:07:49.383000,,0 days 00:00:45.787000,0 days 00:00:29.663000,0 days 00:00:43.275000,0 days 01:08:13.177000,0 days 01:08:42.840000,0 days 01:09:26.115000,268.0,261.0,256.0,305.0,False,HARD,1.0,True,Racing Point,0 days 01:07:27.369000,,1,9.0,,,False,False,2019,3
0 days 01:15:55.058000,RAI,7,0 days 00:01:45.356000,25.0,1.0,,0 days 01:15:53.640000,0 days 00:00:26.744000,0 days 00:00:30.277000,0 days 00:00:48.335000,0 days 01:14:36.482000,0 days 01:15:06.759000,0 days 01:15:55.094000,271.0,263.0,,300.0,False,MEDIUM,25.0,True,Alfa Romeo Racing,0 days 01:14:09.702000,,1,7.0,,,False,False,2019,3
0 days 01:17:53.813000,RAI,7,0 days 00:01:58.755000,26.0,2.0,0 days 01:16:17.313000,,0 days 00:00:46.503000,0 days 00:00:29.514000,0 days 00:00:42.738000,0 days 01:16:41.597000,0 days 01:17:11.111000,0 days 01:17:53.849000,279.0,266.0,256.0,302.0,False,HARD,1.0,True,Alfa Romeo Racing,0 days 01:15:55.058000,,1,10.0,,,False,False,2019,3
0 days 00:35:35.460000,ALB,23,0 days 00:02:08.468000,1.0,1.0,0 days 00:33:37.705000,,,0 days 00:00:31.155000,0 days 00:01:01.146000,,0 days 00:34:34.753000,0 days 00:35:36.166000,268.0,264.0,157.0,91.0,False,SOFT,1.0,True,Toro Rosso,0 days 00:33:27.137000,,126,18.0,,,False,False,2019,3
0 days 01:06:02.595000,ALB,23,0 days 00:01:45.813000,19.0,1.0,,0 days 01:06:01.394000,0 days 00:00:26.864000,0 days 00:00:30.536000,0 days 00:00:48.413000,0 days 01:04:44,0 days 01:05:14.536000,0 days 01:06:02.949000,272.0,265.0,,304.0,False,SOFT,19.0,True,Toro Rosso,0 days 01:04:16.782000,,1,11.0,,,False,False,2019,3
0 days 01:08:00.290000,ALB,23,0 days 00:01:57.695000,20.0,2.0,0 days 01:06:24.420000,,0 days 00:00:45.426000,0 days 00:00:29.375000,0 days 00:00:42.894000,0 days 01:06:48.375000,0 days 01:07:17.750000,0 days 01:08:00.644000,271.0,266.0,255.0,304.0,False,HARD,1.0,True,Toro Rosso,0 days 01:06:02.595000,,1,16.0,,,False,False,2019,3
0 days 00:47:27.234000,GRO,8,0 days 00:01:45.814000,8.0,1.0,,0 days 00:47:26.024000,0 days 00:00:26.718000,0 days 00:00:30.244000,0 days 00:00:48.852000,0 days 00:46:08.176000,0 days 00:46:38.420000,0 days 00:47:27.272000,269.0,262.0,,301.0,False,SOFT,11.0,False,Haas F1 Team,0 days 00:45:41.420000,,1,14.0,,,False,False,2019,3
0 days 00:49:25.671000,GRO,8,0 days 00:01:58.437000,9.0,2.0,0 days 00:47:48.962000,,0 days 00:00:45.945000,0 days 00:00:29.372000,0 days 00:00:43.120000,0 days 00:48:13.217000,0 days 00:48:42.589000,0 days 00:49:25.709000,270.0,262.0,253.0,302.0,False,HARD,1.0,True,Haas F1 Team,0 days 00:47:27.234000,,1,17.0,,,False,False,2019,3
0 days 01:32:57.236000,GRO,8,0 days 00:01:45.200000,35.0,2.0,,0 days 01:32:55.566000,0 days 00:00:26.387000,0 days 00:00:29.944000,0 days 00:00:48.869000,0 days 01:31:38.461000,0 days 01:32:08.405000,0 days 01:32:57.274000,273.0,265.0,,301.0,False,HARD,27.0,True,Haas F1 Team,0 days 01:31:12.036000,,1,12.0,,,False,False,2019,3
0 days 01:34:55.013000,GRO,8,0 days 00:01:57.777000,36.0,3.0,0 days 01:33:19.285000,,0 days 00:00:46.179000,0 days 00:00:29.093000,0 days 00:00:42.505000,0 days 01:33:43.453000,0 days 01:34:12.546000,0 days 01:34:55.051000,273.0,265.0,260.0,307.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:32:57.236000,,1,12.0,,,False,False,2019,3
0 days 01:07:42.140000,STR,18,0 days 00:01:46.051000,20.0,1.0,,0 days 01:07:40.430000,0 days 00:00:26.788000,0 days 00:00:30.381000,0 days 00:00:48.882000,0 days 01:06:22.894000,0 days 01:06:53.275000,0 days 01:07:42.157000,267.0,260.0,,304.0,False,MEDIUM,20.0,True,Racing Point,0 days 01:05:56.089000,,1,10.0,,,False,False,2019,3
0 days 01:09:41.078000,STR,18,0 days 00:01:58.938000,21.0,2.0,0 days 01:08:03.904000,,0 days 00:00:45.989000,0 days 00:00:29.589000,0 days 00:00:43.360000,0 days 01:08:28.146000,0 days 01:08:57.735000,0 days 01:09:41.095000,271.0,266.0,254.0,324.0,False,HARD,1.0,True,Racing Point,0 days 01:07:42.140000,,1,15.0,,,False,False,2019,3
0 days 01:47:57.646000,STR,18,0 days 00:01:45.046000,44.0,2.0,,0 days 01:47:55.937000,0 days 00:00:26.222000,0 days 00:00:29.707000,0 days 00:00:49.117000,0 days 01:46:38.839000,0 days 01:47:08.546000,0 days 01:47:57.663000,267.0,258.0,,304.0,False,HARD,24.0,True,Racing Point,0 days 01:46:12.600000,,1,11.0,,,False,False,2019,3
0 days 01:49:53.482000,STR,18,0 days 00:01:55.836000,45.0,3.0,0 days 01:48:19.695000,,0 days 00:00:45.104000,0 days 00:00:28.698000,0 days 00:00:42.034000,0 days 01:48:42.767000,0 days 01:49:11.465000,0 days 01:49:53.499000,271.0,267.0,259.0,306.0,False,SOFT,1.0,True,Racing Point,0 days 01:47:57.646000,,1,13.0,,,False,False,2019,3
0 days 00:49:10.739000,MAG,20,0 days 00:01:45.444000,9.0,1.0,,0 days 00:49:09.048000,0 days 00:00:26.791000,0 days 00:00:30.092000,0 days 00:00:48.561000,0 days 00:47:52.121000,0 days 00:48:22.213000,0 days 00:49:10.774000,267.0,264.0,,303.0,False,SOFT,12.0,False,Haas F1 Team,0 days 00:47:25.295000,,1,13.0,,,False,False,2019,3
0 days 00:51:09.847000,MAG,20,0 days 00:01:59.108000,10.0,2.0,0 days 00:49:32.980000,,0 days 00:00:46.528000,0 days 00:00:29.493000,0 days 00:00:43.087000,0 days 00:49:57.302000,0 days 00:50:26.795000,0 days 00:51:09.882000,265.0,263.0,253.0,302.0,False,HARD,1.0,True,Haas F1 Team,0 days 00:49:10.739000,,1,17.0,,,False,False,2019,3
0 days 01:29:46.252000,MAG,20,0 days 00:01:45.049000,33.0,2.0,,0 days 01:29:44.608000,0 days 00:00:26.735000,0 days 00:00:29.873000,0 days 00:00:48.441000,0 days 01:28:27.973000,0 days 01:28:57.846000,0 days 01:29:46.287000,272.0,265.0,,302.0,False,HARD,24.0,True,Haas F1 Team,0 days 01:28:01.203000,,1,13.0,,,False,False,2019,3
0 days 01:31:42.809000,MAG,20,0 days 00:01:56.557000,34.0,3.0,0 days 01:30:07.929000,,0 days 00:00:45.345000,0 days 00:00:28.425000,0 days 00:00:42.787000,0 days 01:30:31.632000,0 days 01:31:00.057000,0 days 01:31:42.844000,273.0,266.0,255.0,294.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:29:46.252000,,1,14.0,,,False,False,2019,3
0 days 00:35:39.248000,SAI,55,0 days 00:02:11.900000,1.0,1.0,,0 days 00:35:37.542000,,0 days 00:00:35.763000,0 days 00:01:04.636000,,0 days 00:34:34.680000,0 days 00:35:39.351000,270.0,249.0,,174.0,False,MEDIUM,1.0,True,McLaren,0 days 00:33:27.137000,,126,19.0,,,False,False,2019,3
0 days 00:38:00.304000,SAI,55,0 days 00:02:21.056000,2.0,2.0,0 days 00:36:23.479000,,0 days 00:01:08.331000,0 days 00:00:29.372000,0 days 00:00:43.353000,0 days 00:36:47.621000,0 days 00:37:16.993000,0 days 00:38:00.346000,271.0,260.0,255.0,302.0,False,HARD,1.0,True,McLaren,0 days 00:35:39.248000,,671,19.0,,,False,False,2019,3
0 days 01:34:59.315000,SAI,55,0 days 00:01:45.356000,36.0,2.0,,0 days 01:34:58.216000,0 days 00:00:26.524000,0 days 00:00:29.932000,0 days 00:00:48.900000,0 days 01:33:40.525000,0 days 01:34:10.457000,0 days 01:34:59.357000,271.0,264.0,,302.0,False,HARD,35.0,True,McLaren,0 days 01:33:13.959000,,1,14.0,,,False,False,2019,3
0 days 01:36:57.137000,SAI,55,0 days 00:01:57.822000,37.0,3.0,0 days 01:35:20.348000,,0 days 00:00:44.726000,0 days 00:00:29.723000,0 days 00:00:43.373000,0 days 01:35:44.083000,0 days 01:36:13.806000,0 days 01:36:57.179000,275.0,264.0,258.0,301.0,False,SOFT,1.0,True,McLaren,0 days 01:34:59.315000,,1,15.0,,,False,False,2019,3
0 days 00:45:52.072000,GIO,99,0 days 00:01:46.701000,7.0,1.0,,0 days 00:45:50.764000,0 days 00:00:26.878000,0 days 00:00:30.620000,0 days 00:00:49.203000,0 days 00:44:32.259000,0 days 00:45:02.879000,0 days 00:45:52.082000,267.0,262.0,,321.0,False,SOFT,7.0,True,Alfa Romeo Racing,0 days 00:44:05.371000,,1,17.0,,,False,False,2019,3
0 days 00:47:52.242000,GIO,99,0 days 00:02:00.170000,8.0,2.0,0 days 00:46:15.849000,,0 days 00:00:47.442000,0 days 00:00:29.325000,0 days 00:00:43.403000,0 days 00:46:39.524000,0 days 00:47:08.849000,0 days 00:47:52.252000,270.0,261.0,253.0,298.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,0 days 00:45:52.072000,,1,18.0,,,False,False,2019,3
0 days 01:24:51.363000,GIO,99,0 days 00:01:46.572000,30.0,2.0,,0 days 01:24:50.343000,0 days 00:00:27.049000,0 days 00:00:30.369000,0 days 00:00:49.154000,0 days 01:23:31.850000,0 days 01:24:02.219000,0 days 01:24:51.373000,270.0,264.0,,299.0,False,MEDIUM,23.0,True,Alfa Romeo Racing,0 days 01:23:04.791000,,1,15.0,,,False,False,2019,3
0 days 01:26:52.579000,GIO,99,0 days 00:02:01.216000,31.0,3.0,0 days 01:25:15.314000,,0 days 00:00:48.363000,0 days 00:00:29.644000,0 days 00:00:43.209000,0 days 01:25:39.736000,0 days 01:26:09.380000,0 days 01:26:52.589000,274.0,265.0,261.0,306.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,0 days 01:24:51.363000,,1,15.0,,,False,False,2019,3
0 days 01:11:29.927000,RUS,63,0 days 00:01:47.467000,22.0,1.0,,0 days 01:11:28.352000,0 days 00:00:27.528000,0 days 00:00:31.003000,0 days 00:00:48.936000,0 days 01:10:10,0 days 01:10:41.003000,0 days 01:11:29.939000,265.0,259.0,,296.0,False,MEDIUM,22.0,True,Williams,0 days 01:09:42.460000,,1,17.0,,,False,False,2019,3
0 days 01:13:29.768000,RUS,63,0 days 00:01:59.841000,23.0,2.0,0 days 01:11:52.545000,,0 days 00:00:46.654000,0 days 00:00:29.685000,0 days 00:00:43.502000,0 days 01:12:16.593000,0 days 01:12:46.278000,0 days 01:13:29.780000,259.0,256.0,255.0,289.0,False,HARD,1.0,True,Williams,0 days 01:11:29.927000,,1,18.0,,,False,False,2019,3
0 days 01:57:27.843000,RUS,63,0 days 00:01:47.069000,49.0,2.0,,0 days 01:57:26.161000,0 days 00:00:27.081000,0 days 00:00:30.605000,0 days 00:00:49.383000,0 days 01:56:07.867000,0 days 01:56:38.472000,0 days 01:57:27.855000,269.0,266.0,,293.0,False,HARD,27.0,True,Williams,0 days 01:55:40.774000,,1,16.0,,,False,False,2019,3
0 days 01:59:24.513000,RUS,63,0 days 00:01:56.670000,50.0,3.0,0 days 01:57:50.217000,,0 days 00:00:45.778000,0 days 00:00:28.819000,0 days 00:00:42.073000,0 days 01:58:13.633000,0 days 01:58:42.452000,0 days 01:59:24.525000,272.0,271.0,258.0,314.0,False,SOFT,1.0,True,Williams,0 days 01:57:27.843000,,1,17.0,,,False,False,2019,3
0 days 01:18:30.090000,KUB,88,0 days 00:01:48,26.0,1.0,,0 days 01:18:29.201000,0 days 00:00:27.459000,0 days 00:00:30.953000,0 days 00:00:49.588000,0 days 01:17:09.913000,0 days 01:17:40.866000,0 days 01:18:30.454000,268.0,265.0,,297.0,False,MEDIUM,26.0,True,Williams,0 days 01:16:42.090000,,1,17.0,,,False,False,2019,3
0 days 01:20:40.973000,KUB,88,0 days 00:02:10.883000,27.0,2.0,0 days 01:19:01.331000,,0 days 00:00:56.558000,0 days 00:00:30.380000,0 days 00:00:43.945000,0 days 01:19:27.012000,0 days 01:19:57.392000,0 days 01:20:41.337000,269.0,263.0,252.0,298.0,False,HARD,1.0,True,Williams,0 days 01:18:30.090000,,1,19.0,,,False,False,2019,3
0 days 00:35:45.602000,NOR,4,0 days 00:02:18.254000,1.0,1.0,,0 days 00:35:43.924000,,0 days 00:00:41.166000,0 days 00:01:05.746000,,0 days 00:34:39.930000,0 days 00:35:45.698000,284.0,253.0,,263.0,False,MEDIUM,1.0,True,McLaren,0 days 00:33:27.137000,,1267,20.0,,,False,False,2019,3
0 days 00:38:12.188000,NOR,4,0 days 00:02:26.586000,2.0,2.0,0 days 00:36:34.659000,,0 days 00:01:13.373000,0 days 00:00:29.541000,0 days 00:00:43.672000,0 days 00:36:59.018000,0 days 00:37:28.559000,0 days 00:38:12.231000,273.0,260.0,255.0,302.0,False,HARD,1.0,True,McLaren,0 days 00:35:45.602000,,71,20.0,,,False,False,2019,3
0 days 01:03:26.345000,NOR,4,0 days 00:01:47.516000,17.0,2.0,,0 days 01:03:24.624000,0 days 00:00:26.712000,0 days 00:00:31.551000,0 days 00:00:49.253000,0 days 01:02:05.584000,0 days 01:02:37.135000,0 days 01:03:26.388000,271.0,166.0,,323.0,False,HARD,16.0,True,McLaren,0 days 01:01:38.829000,,1,19.0,,,False,False,2019,3
0 days 01:05:38.667000,NOR,4,0 days 00:02:12.322000,18.0,3.0,0 days 01:03:58.254000,,0 days 00:00:56.621000,0 days 00:00:31.874000,0 days 00:00:43.827000,0 days 01:04:23.009000,0 days 01:04:54.883000,0 days 01:05:38.710000,272.0,262.0,256.0,306.0,False,MEDIUM,2.0,False,McLaren,0 days 01:03:26.345000,,1,19.0,,,False,False,2019,3
0 days 01:32:21.152000,NOR,4,0 days 00:01:44.551000,34.0,3.0,,0 days 01:32:19.658000,0 days 00:00:26.329000,0 days 00:00:29.793000,0 days 00:00:48.429000,0 days 01:31:02.973000,0 days 01:31:32.766000,0 days 01:32:21.195000,272.0,265.0,,304.0,False,MEDIUM,18.0,False,McLaren,0 days 01:30:36.601000,,1,18.0,,,False,False,2019,3
0 days 01:34:21.366000,NOR,4,0 days 00:02:00.214000,35.0,4.0,0 days 01:32:42.657000,,0 days 00:00:45.617000,0 days 00:00:31.510000,0 days 00:00:43.087000,0 days 01:33:06.812000,0 days 01:33:38.322000,0 days 01:34:21.409000,280.0,268.0,263.0,327.0,False,SOFT,1.0,True,McLaren,0 days 01:32:21.152000,,1,19.0,,,False,False,2019,3
0 days 01:59:18.278000,NOR,4,0 days 00:01:45.912000,50.0,4.0,,0 days 01:59:16.585000,0 days 00:00:26.118000,0 days 00:00:29.587000,0 days 00:00:50.207000,0 days 01:57:58.527000,0 days 01:58:28.114000,0 days 01:59:18.321000,273.0,267.0,,301.0,False,SOFT,16.0,True,McLaren,0 days 01:57:32.366000,,1,16.0,,,False,False,2019,3
0 days 00:45:49.706000,KVY,26,0 days 00:01:46.599000,7.0,1.0,,0 days 00:45:48.227000,0 days 00:00:26.911000,0 days 00:00:31.093000,0 days 00:00:48.595000,0 days 00:44:30.025000,0 days 00:45:01.118000,0 days 00:45:49.713000,279.0,268.0,,332.0,False,MEDIUM,7.0,True,Toro Rosso,0 days 00:44:03.107000,,1,16.0,,,False,False,2019,3
0 days 00:47:42.805000,KVY,26,0 days 00:01:53.099000,8.0,2.0,0 days 00:46:05.256000,,0 days 00:00:39.532000,0 days 00:00:30.036000,0 days 00:00:43.531000,0 days 00:46:29.245000,0 days 00:46:59.281000,0 days 00:47:42.812000,269.0,265.0,255.0,303.0,False,MEDIUM,8.0,False,Toro Rosso,0 days 00:45:49.706000,,1,17.0,,,False,False,2019,3
0 days 01:16:18.807000,KVY,26,0 days 00:01:45.954000,25.0,2.0,,0 days 01:16:17.110000,0 days 00:00:26.955000,0 days 00:00:30.583000,0 days 00:00:48.416000,0 days 01:14:59.815000,0 days 01:15:30.398000,0 days 01:16:18.814000,273.0,264.0,,305.0,False,MEDIUM,25.0,False,Toro Rosso,0 days 01:14:32.853000,,1,14.0,,,False,False,2019,3
0 days 01:18:19.911000,KVY,26,0 days 00:02:01.104000,26.0,3.0,0 days 01:16:43.382000,,0 days 00:00:48.469000,0 days 00:00:29.679000,0 days 00:00:42.956000,0 days 01:17:07.283000,0 days 01:17:36.962000,0 days 01:18:19.918000,269.0,266.0,255.0,304.0,False,HARD,1.0,True,Toro Rosso,0 days 01:16:18.807000,,1,16.0,,,False,False,2019,3
0 days 01:24:57.771000,KVY,26,0 days 00:01:42.940000,30.0,3.0,,0 days 01:24:56.522000,0 days 00:00:26.142000,0 days 00:00:29.428000,0 days 00:00:47.370000,0 days 01:23:40.980000,0 days 01:24:10.408000,0 days 01:24:57.778000,271.0,267.0,,303.0,False,HARD,5.0,True,Toro Rosso,0 days 01:23:14.831000,,1,16.0,,,False,False,2019,3
0 days 01:27:15.625000,KVY,26,0 days 00:02:17.854000,31.0,4.0,0 days 01:25:39.395000,,0 days 00:01:05.263000,0 days 00:00:29.734000,0 days 00:00:42.857000,0 days 01:26:03.041000,0 days 01:26:32.775000,0 days 01:27:15.632000,275.0,273.0,256.0,320.0,False,SOFT,1.0,True,Toro Rosso,0 days 01:24:57.771000,,1,17.0,,,False,False,2019,3
0 days 01:43:50.623000,KVY,26,0 days 00:01:47.185000,41.0,4.0,,0 days 01:43:48.938000,0 days 00:00:26.358000,0 days 00:00:29.714000,0 days 00:00:51.113000,0 days 01:42:29.803000,0 days 01:42:59.517000,0 days 01:43:50.630000,270.0,269.0,,301.0,False,SOFT,11.0,True,Toro Rosso,0 days 01:42:03.438000,,1,17.0,,,False,False,2019,3
0 days 00:52:24.706000,HUL,27,0 days 00:01:45.975000,11.0,1.0,,0 days 00:52:23.009000,0 days 00:00:26.884000,0 days 00:00:30.651000,0 days 00:00:48.440000,0 days 00:51:05.661000,0 days 00:51:36.312000,0 days 00:52:24.752000,264.0,259.0,,307.0,False,SOFT,14.0,False,Renault,0 days 00:50:38.731000,,1,10.0,,,False,False,2019,3
0 days 00:54:25.402000,HUL,27,0 days 00:02:00.696000,12.0,2.0,0 days 00:52:47.181000,,0 days 00:00:46.957000,0 days 00:00:30.179000,0 days 00:00:43.560000,0 days 00:53:11.709000,0 days 00:53:41.888000,0 days 00:54:25.448000,268.0,265.0,262.0,336.0,False,HARD,1.0,True,Renault,0 days 00:52:24.706000,,1,16.0,,,False,False,2019,3
0 days 01:01:17.280000,HUL,27,0 days 00:01:49.543000,16.0,2.0,,0 days 01:01:15.565000,0 days 00:00:27.588000,0 days 00:00:30.871000,0 days 00:00:51.084000,0 days 00:59:55.371000,0 days 01:00:26.242000,0 days 01:01:17.326000,257.0,248.0,,283.0,False,HARD,5.0,True,Renault,0 days 00:59:27.737000,,1,18.0,,,False,False,2019,3
0 days 00:35:44.819000,GAS,10,0 days 00:02:07.221000,1.0,1.0,0 days 00:33:53.979000,,,0 days 00:00:47.198000,0 days 00:00:25.953000,,0 days 00:35:19.003000,0 days 00:35:45.245000,170.0,200.0,325.0,318.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:33:37.411000,,1,19.0,,,False,False,2019,4
0 days 00:52:14.495000,PER,11,0 days 00:01:56.409000,10.0,1.0,,0 days 00:52:13.501000,0 days 00:00:39.906000,0 days 00:00:45.675000,0 days 00:00:30.828000,0 days 00:50:58.006000,0 days 00:51:43.681000,0 days 00:52:14.509000,190.0,205.0,,313.0,False,SOFT,13.0,False,Racing Point,0 days 00:50:18.086000,,1,7.0,,,False,False,2019,4
0 days 00:54:20.499000,PER,11,0 days 00:02:06.004000,11.0,2.0,0 days 00:52:34.646000,,0 days 00:00:55.704000,0 days 00:00:44.752000,0 days 00:00:25.548000,0 days 00:53:10.213000,0 days 00:53:54.965000,0 days 00:54:20.513000,192.0,200.0,324.0,319.0,False,MEDIUM,1.0,True,Racing Point,0 days 00:52:14.495000,,1,10.0,,,False,False,2019,4
0 days 01:34:55.016000,LEC,16,0 days 00:01:52.992000,34.0,1.0,,0 days 01:34:53.903000,0 days 00:00:39.336000,0 days 00:00:43.389000,0 days 00:00:30.267000,0 days 01:33:41.415000,0 days 01:34:24.804000,0 days 01:34:55.071000,205.0,216.0,,315.0,False,MEDIUM,34.0,True,Ferrari,0 days 01:33:02.024000,,1,5.0,,,False,False,2019,4
0 days 01:36:58.414000,LEC,16,0 days 00:02:03.398000,35.0,2.0,0 days 01:35:14.181000,,0 days 00:00:55.031000,0 days 00:00:43.370000,0 days 00:00:24.997000,0 days 01:35:50.102000,0 days 01:36:33.472000,0 days 01:36:58.469000,202.0,218.0,340.0,320.0,False,SOFT,1.0,True,Ferrari,0 days 01:34:55.016000,,1,6.0,,,False,False,2019,4
0 days 01:59:18.062000,LEC,16,0 days 00:01:51.013000,47.0,2.0,,0 days 01:59:17.140000,0 days 00:00:37.457000,0 days 00:00:42.938000,0 days 00:00:30.618000,0 days 01:58:04.561000,0 days 01:58:47.499000,0 days 01:59:18.117000,219.0,226.0,,310.0,False,SOFT,13.0,True,Ferrari,0 days 01:57:27.049000,,1,5.0,,,False,False,2019,4
0 days 02:01:21.352000,LEC,16,0 days 00:02:03.290000,48.0,3.0,0 days 01:59:37.138000,,0 days 00:00:54.691000,0 days 00:00:43.039000,0 days 00:00:25.560000,0 days 02:00:12.808000,0 days 02:00:55.847000,0 days 02:01:21.407000,199.0,221.0,314.0,311.0,False,SOFT,1.0,True,Ferrari,0 days 01:59:18.062000,,1,5.0,,,False,False,2019,4
0 days 00:52:28.804000,STR,18,0 days 00:02:00.694000,10.0,1.0,,0 days 00:52:27.734000,0 days 00:00:40.925000,0 days 00:00:48.116000,0 days 00:00:31.653000,0 days 00:51:09.053000,0 days 00:51:57.169000,0 days 00:52:28.822000,188.0,181.0,,315.0,False,SOFT,10.0,True,Racing Point,0 days 00:50:28.110000,,1,11.0,,,False,False,2019,4
0 days 00:54:38.027000,STR,18,0 days 00:02:09.223000,11.0,2.0,0 days 00:52:50.665000,,0 days 00:00:58.587000,0 days 00:00:45.039000,0 days 00:00:25.597000,0 days 00:53:27.409000,0 days 00:54:12.448000,0 days 00:54:38.045000,175.0,198.0,319.0,322.0,False,MEDIUM,1.0,True,Racing Point,0 days 00:52:28.804000,,1,18.0,,,False,False,2019,4
0 days 00:46:57.314000,MAG,20,0 days 00:01:58.041000,7.0,1.0,,0 days 00:46:56.103000,0 days 00:00:40.811000,0 days 00:00:46.075000,0 days 00:00:31.155000,0 days 00:45:40.152000,0 days 00:46:26.227000,0 days 00:46:57.382000,182.0,195.0,,310.0,False,SOFT,10.0,False,Haas F1 Team,0 days 00:44:59.273000,,1,15.0,,,False,False,2019,4
0 days 00:49:03.517000,MAG,20,0 days 00:02:06.203000,8.0,2.0,0 days 00:47:16.202000,,0 days 00:00:55.293000,0 days 00:00:44.782000,0 days 00:00:26.128000,0 days 00:47:52.675000,0 days 00:48:37.457000,0 days 00:49:03.585000,184.0,200.0,307.0,311.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 00:46:57.314000,,1,18.0,,,False,False,2019,4
