Year,RoundNumber,EventName,EventDate,Driver,DriverNumber,Team,LapNumber,LapTime,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,TrackStatus,Position,IsAccurate
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,13.0,0 days 00:01:16.721000,2.0,,,0 days 00:00:21.201000,0 days 00:00:24.679000,0 days 00:00:30.841000,250.0,278.0,281.0,307.0,True,SUPERSOFT,2.0,True,1.0,14.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,14.0,0 days 00:01:16.883000,2.0,,,0 days 00:00:21.290000,0 days 00:00:24.844000,0 days 00:00:30.749000,248.0,282.0,283.0,313.0,False,SUPERSOFT,3.0,True,1.0,14.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,15.0,0 days 00:01:17.785000,2.0,,,0 days 00:00:21.689000,0 days 00:00:25.131000,0 days 00:00:30.965000,248.0,283.0,283.0,315.0,False,SUPERSOFT,4.0,True,1.0,14.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,16.0,0 days 00:01:17.239000,2.0,,,0 days 00:00:21.606000,0 days 00:00:24.921000,0 days 00:00:30.712000,251.0,281.0,283.0,314.0,False,SUPERSOFT,5.0,True,1.0,14.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,17.0,0 days 00:01:17.240000,2.0,,,0 days 00:00:21.502000,0 days 00:00:24.890000,0 days 00:00:30.848000,252.0,282.0,283.0,314.0,False,SUPERSOFT,6.0,True,1.0,14.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,18.0,0 days 00:01:17.064000,2.0,,,0 days 00:00:21.377000,0 days 00:00:24.908000,0 days 00:00:30.779000,252.0,281.0,282.0,315.0,False,SUPERSOFT,7.0,True,1.0,13.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,19.0,0 days 00:01:17.264000,2.0,,,0 days 00:00:21.535000,0 days 00:00:24.934000,0 days 00:00:30.795000,254.0,281.0,283.0,316.0,False,SUPERSOFT,8.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,20.0,0 days 00:01:17.112000,2.0,,,0 days 00:00:21.382000,0 days 00:00:24.793000,0 days 00:00:30.937000,254.0,280.0,283.0,314.0,False,SUPERSOFT,9.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,21.0,0 days 00:01:16.961000,2.0,,,0 days 00:00:21.353000,0 days 00:00:24.875000,0 days 00:00:30.733000,253.0,281.0,284.0,314.0,False,SUPERSOFT,10.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,22.0,0 days 00:01:17.148000,2.0,,,0 days 00:00:21.391000,0 days 00:00:24.933000,0 days 00:00:30.824000,254.0,281.0,282.0,315.0,False,SUPERSOFT,11.0,True,1.0,11.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,23.0,0 days 00:01:16.898000,2.0,,,0 days 00:00:21.351000,0 days 00:00:24.813000,0 days 00:00:30.734000,253.0,281.0,284.0,314.0,False,SUPERSOFT,12.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,24.0,0 days 00:01:16.798000,2.0,,,0 days 00:00:21.400000,0 days 00:00:24.765000,0 days 00:00:30.633000,253.0,281.0,284.0,315.0,False,SUPERSOFT,13.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,25.0,0 days 00:01:16.934000,2.0,,,0 days 00:00:21.426000,0 days 00:00:24.725000,0 days 00:00:30.783000,252.0,280.0,284.0,313.0,False,SUPERSOFT,14.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,26.0,0 days 00:01:16.609000,2.0,,,0 days 00:00:21.271000,0 days 00:00:24.669000,0 days 00:00:30.669000,253.0,281.0,286.0,317.0,True,SUPERSOFT,15.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,27.0,0 days 00:01:16.755000,2.0,,,0 days 00:00:21.335000,0 days 00:00:24.731000,0 days 00:00:30.689000,253.0,282.0,286.0,317.0,False,SUPERSOFT,16.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,28.0,0 days 00:01:16.647000,2.0,,,0 days 00:00:21.390000,0 days 00:00:24.760000,0 days 00:00:30.497000,256.0,285.0,298.0,337.0,False,SUPERSOFT,17.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,29.0,0 days 00:01:16.968000,2.0,,,0 days 00:00:21.698000,0 days 00:00:24.599000,0 days 00:00:30.671000,254.0,285.0,297.0,339.0,False,SUPERSOFT,18.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,30.0,0 days 00:01:17.255000,2.0,,,0 days 00:00:21.830000,0 days 00:00:24.756000,0 days 00:00:30.669000,255.0,283.0,287.0,320.0,False,SUPERSOFT,19.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,31.0,0 days 00:01:16.966000,2.0,,,0 days 00:00:21.484000,0 days 00:00:24.839000,0 days 00:00:30.643000,256.0,283.0,286.0,318.0,False,SUPERSOFT,20.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,32.0,0 days 00:01:16.499000,2.0,,,0 days 00:00:21.361000,0 days 00:00:24.570000,0 days 00:00:30.568000,256.0,285.0,294.0,333.0,True,SUPERSOFT,21.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,33.0,0 days 00:01:16.896000,2.0,,,0 days 00:00:21.604000,0 days 00:00:24.588000,0 days 00:00:30.704000,256.0,285.0,287.0,319.0,False,SUPERSOFT,22.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,34.0,0 days 00:01:17.170000,2.0,,,0 days 00:00:21.446000,0 days 00:00:24.854000,0 days 00:00:30.870000,256.0,284.0,286.0,317.0,False,SUPERSOFT,23.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,35.0,0 days 00:01:16.834000,2.0,,,0 days 00:00:21.324000,0 days 00:00:24.760000,0 days 00:00:30.750000,255.0,283.0,284.0,316.0,False,SUPERSOFT,24.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,36.0,0 days 00:01:16.582000,2.0,,,0 days 00:00:21.276000,0 days 00:00:24.649000,0 days 00:00:30.657000,255.0,284.0,286.0,316.0,False,SUPERSOFT,25.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,37.0,0 days 00:01:16.526000,2.0,,,0 days 00:00:21.204000,0 days 00:00:24.599000,0 days 00:00:30.723000,258.0,283.0,285.0,317.0,False,SUPERSOFT,26.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,38.0,0 days 00:01:16.446000,2.0,,,0 days 00:00:21.239000,0 days 00:00:24.598000,0 days 00:00:30.609000,256.0,284.0,286.0,317.0,True,SUPERSOFT,27.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,39.0,0 days 00:01:16.481000,2.0,,,0 days 00:00:21.276000,0 days 00:00:24.612000,0 days 00:00:30.593000,256.0,284.0,286.0,317.0,False,SUPERSOFT,28.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,40.0,0 days 00:01:16.388000,2.0,,,0 days 00:00:21.190000,0 days 00:00:24.583000,0 days 00:00:30.615000,256.0,285.0,287.0,317.0,True,SUPERSOFT,29.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,41.0,0 days 00:01:16.505000,2.0,,,0 days 00:00:21.236000,0 days 00:00:24.551000,0 days 00:00:30.718000,255.0,285.0,285.0,316.0,False,SUPERSOFT,30.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,42.0,0 days 00:01:16.450000,2.0,,,0 days 00:00:21.195000,0 days 00:00:24.668000,0 days 00:00:30.587000,257.0,284.0,286.0,317.0,False,SUPERSOFT,31.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,43.0,0 days 00:01:16.458000,2.0,,,0 days 00:00:21.290000,0 days 00:00:24.592000,0 days 00:00:30.576000,257.0,284.0,287.0,317.0,False,SUPERSOFT,32.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,44.0,0 days 00:01:16.452000,2.0,,,0 days 00:00:21.348000,0 days 00:00:24.536000,0 days 00:00:30.568000,256.0,284.0,286.0,316.0,False,SUPERSOFT,33.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,45.0,0 days 00:01:16.296000,2.0,,,0 days 00:00:21.210000,0 days 00:00:24.555000,0 days 00:00:30.531000,257.0,284.0,286.0,317.0,True,SUPERSOFT,34.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,46.0,0 days 00:01:16.374000,2.0,,,0 days 00:00:21.237000,0 days 00:00:24.604000,0 days 00:00:30.533000,258.0,285.0,288.0,317.0,False,SUPERSOFT,35.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,47.0,0 days 00:01:16.062000,2.0,,,0 days 00:00:21.222000,0 days 00:00:24.329000,0 days 00:00:30.511000,258.0,287.0,299.0,336.0,True,SUPERSOFT,36.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,48.0,0 days 00:01:16.432000,2.0,,,0 days 00:00:21.658000,0 days 00:00:24.506000,0 days 00:00:30.268000,258.0,288.0,294.0,338.0,False,SUPERSOFT,37.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,49.0,0 days 00:01:16.345000,2.0,,,0 days 00:00:21.422000,0 days 00:00:24.462000,0 days 00:00:30.461000,255.0,283.0,285.0,311.0,False,SUPERSOFT,38.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,50.0,0 days 00:01:15.649000,2.0,,,0 days 00:00:21.003000,0 days 00:00:24.167000,0 days 00:00:30.479000,258.0,284.0,284.0,313.0,True,SUPERSOFT,39.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,51.0,0 days 00:01:17.445000,2.0,,,0 days 00:00:22.562000,0 days 00:00:24.382000,0 days 00:00:30.501000,260.0,286.0,286.0,315.0,False,SUPERSOFT,40.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,52.0,0 days 00:01:15.801000,2.0,,,0 days 00:00:21.074000,0 days 00:00:24.265000,0 days 00:00:30.462000,257.0,283.0,285.0,313.0,False,SUPERSOFT,41.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,53.0,0 days 00:01:16.679000,2.0,,,0 days 00:00:21.027000,0 days 00:00:25.397000,0 days 00:00:30.255000,257.0,286.0,295.0,330.0,False,SUPERSOFT,42.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,54.0,0 days 00:01:15.844000,2.0,,,0 days 00:00:21.012000,0 days 00:00:24.481000,0 days 00:00:30.351000,261.0,285.0,288.0,317.0,False,SUPERSOFT,43.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,55.0,0 days 00:01:16.114000,2.0,,,0 days 00:00:21.182000,0 days 00:00:24.382000,0 days 00:00:30.550000,258.0,286.0,289.0,318.0,False,SUPERSOFT,44.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,56.0,0 days 00:01:16.416000,2.0,,,0 days 00:00:21.151000,0 days 00:00:24.599000,0 days 00:00:30.666000,259.0,285.0,287.0,316.0,False,SUPERSOFT,45.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,57.0,0 days 00:01:17.537000,2.0,,,0 days 00:00:22.690000,0 days 00:00:24.434000,0 days 00:00:30.413000,260.0,284.0,287.0,318.0,False,SUPERSOFT,46.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,58.0,0 days 00:01:15.870000,2.0,,,0 days 00:00:21.057000,0 days 00:00:24.331000,0 days 00:00:30.482000,258.0,285.0,287.0,318.0,False,SUPERSOFT,47.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,59.0,0 days 00:01:15.731000,2.0,,,0 days 00:00:21.004000,0 days 00:00:24.283000,0 days 00:00:30.444000,258.0,286.0,287.0,318.0,False,SUPERSOFT,48.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,60.0,0 days 00:01:15.918000,2.0,,,0 days 00:00:21.065000,0 days 00:00:24.328000,0 days 00:00:30.525000,259.0,285.0,287.0,317.0,False,SUPERSOFT,49.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,61.0,0 days 00:01:15.610000,2.0,,,0 days 00:00:21.025000,0 days 00:00:24.270000,0 days 00:00:30.315000,259.0,286.0,286.0,317.0,True,SUPERSOFT,50.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,62.0,0 days 00:01:15.613000,2.0,,,0 days 00:00:20.977000,0 days 00:00:24.213000,0 days 00:00:30.423000,257.0,284.0,289.0,317.0,False,SUPERSOFT,51.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,63.0,0 days 00:01:18.005000,2.0,,,0 days 00:00:21.103000,0 days 00:00:26.265000,0 days 00:00:30.637000,259.0,272.0,296.0,338.0,False,SUPERSOFT,52.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,64.0,0 days 00:01:16.067000,2.0,,,0 days 00:00:21.224000,0 days 00:00:24.358000,0 days 00:00:30.485000,260.0,285.0,291.0,319.0,False,SUPERSOFT,53.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,65.0,0 days 00:01:16.023000,2.0,,,0 days 00:00:21.118000,0 days 00:00:24.336000,0 days 00:00:30.569000,263.0,287.0,285.0,318.0,False,SUPERSOFT,54.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,66.0,0 days 00:01:18.209000,2.0,,,0 days 00:00:23.155000,0 days 00:00:24.552000,0 days 00:00:30.502000,263.0,288.0,288.0,319.0,False,SUPERSOFT,55.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,67.0,0 days 00:01:15.869000,2.0,,,0 days 00:00:21.097000,0 days 00:00:24.230000,0 days 00:00:30.542000,258.0,284.0,287.0,317.0,False,SUPERSOFT,56.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,68.0,0 days 00:01:16.058000,2.0,,,0 days 00:00:21.123000,0 days 00:00:24.427000,0 days 00:00:30.508000,264.0,285.0,286.0,314.0,False,SUPERSOFT,57.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,OCO,31,Force India,69.0,0 days 00:01:15.498000,2.0,,,0 days 00:00:21.008000,0 days 00:00:24.113000,0 days 00:00:30.377000,261.0,286.0,288.0,320.0,True,SUPERSOFT,58.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,1.0,0 days 00:01:57.110000,,,,,0 days 00:00:42.295000,0 days 00:00:44.654000,221.0,81.0,251.0,235.0,False,,,True,24.0,11.0,False
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,2.0,0 days 00:02:08.743000,1.0,,,0 days 00:00:34.419000,0 days 00:00:47.987000,0 days 00:00:46.337000,42.0,179.0,142.0,199.0,True,ULTRASOFT,1.0,True,4.0,11.0,False
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,3.0,0 days 00:02:04.116000,1.0,,,0 days 00:00:40.086000,0 days 00:00:38.740000,0 days 00:00:45.290000,53.0,227.0,207.0,198.0,True,ULTRASOFT,2.0,True,4.0,11.0,False
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,4.0,0 days 00:01:57.827000,1.0,,,0 days 00:00:36.122000,0 days 00:00:39.554000,0 days 00:00:42.151000,55.0,121.0,287.0,269.0,True,ULTRASOFT,3.0,True,41.0,11.0,False
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,5.0,0 days 00:01:20.163000,1.0,,,0 days 00:00:22.965000,0 days 00:00:25.787000,0 days 00:00:31.411000,241.0,282.0,285.0,317.0,True,ULTRASOFT,4.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,6.0,0 days 00:01:18.855000,1.0,,,0 days 00:00:22.242000,0 days 00:00:25.333000,0 days 00:00:31.280000,248.0,281.0,282.0,315.0,True,ULTRASOFT,5.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,7.0,0 days 00:01:17.924000,1.0,,,0 days 00:00:21.674000,0 days 00:00:25.280000,0 days 00:00:30.970000,251.0,278.0,284.0,315.0,True,ULTRASOFT,6.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,8.0,0 days 00:01:18.177000,1.0,,,0 days 00:00:21.602000,0 days 00:00:25.269000,0 days 00:00:31.306000,252.0,279.0,282.0,312.0,False,ULTRASOFT,7.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,9.0,0 days 00:01:18.111000,1.0,,,0 days 00:00:21.972000,0 days 00:00:25.168000,0 days 00:00:30.971000,252.0,279.0,282.0,312.0,False,ULTRASOFT,8.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,10.0,0 days 00:01:17.832000,1.0,,,0 days 00:00:21.707000,0 days 00:00:25.059000,0 days 00:00:31.066000,252.0,278.0,281.0,310.0,True,ULTRASOFT,9.0,True,1.0,10.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,11.0,0 days 00:01:17.768000,1.0,,,0 days 00:00:21.677000,0 days 00:00:25.091000,0 days 00:00:31,250.0,277.0,280.0,308.0,True,ULTRASOFT,10.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,12.0,0 days 00:01:17.511000,1.0,,,0 days 00:00:21.438000,0 days 00:00:25.033000,0 days 00:00:31.040000,251.0,276.0,281.0,306.0,True,ULTRASOFT,11.0,True,1.0,9.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,13.0,0 days 00:01:17.410000,1.0,,,0 days 00:00:21.503000,0 days 00:00:24.964000,0 days 00:00:30.943000,253.0,278.0,280.0,306.0,True,ULTRASOFT,12.0,True,1.0,8.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,14.0,0 days 00:01:17.094000,1.0,,,0 days 00:00:21.331000,0 days 00:00:24.893000,0 days 00:00:30.870000,253.0,277.0,279.0,305.0,True,ULTRASOFT,13.0,True,1.0,7.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,15.0,0 days 00:01:17.189000,1.0,,,0 days 00:00:21.439000,0 days 00:00:24.772000,0 days 00:00:30.978000,252.0,276.0,278.0,303.0,False,ULTRASOFT,14.0,True,1.0,7.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,16.0,0 days 00:01:17.295000,1.0,,,0 days 00:00:21.479000,0 days 00:00:24.894000,0 days 00:00:30.922000,251.0,276.0,279.0,304.0,False,ULTRASOFT,15.0,True,1.0,7.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,17.0,0 days 00:01:18.037000,1.0,,,0 days 00:00:21.974000,0 days 00:00:25.182000,0 days 00:00:30.881000,253.0,283.0,287.0,324.0,False,ULTRASOFT,16.0,True,1.0,7.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,18.0,0 days 00:01:17.306000,1.0,,,0 days 00:00:21.548000,0 days 00:00:24.865000,0 days 00:00:30.893000,254.0,280.0,280.0,311.0,False,ULTRASOFT,17.0,True,1.0,7.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,19.0,0 days 00:01:33.257000,1.0,,0 days 00:34:26.637000,0 days 00:00:21.577000,0 days 00:00:24.780000,0 days 00:00:46.900000,253.0,278.0,,310.0,False,ULTRASOFT,18.0,True,1.0,13.0,False
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,20.0,0 days 00:01:19.789000,2.0,0 days 00:34:50.278000,,0 days 00:00:23.903000,0 days 00:00:25.172000,0 days 00:00:30.714000,252.0,282.0,289.0,329.0,False,SUPERSOFT,1.0,True,1.0,14.0,False
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,21.0,0 days 00:01:17.549000,2.0,,,0 days 00:00:21.706000,0 days 00:00:24.905000,0 days 00:00:30.938000,253.0,280.0,284.0,313.0,False,SUPERSOFT,2.0,True,1.0,14.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,22.0,0 days 00:01:16.683000,2.0,,,0 days 00:00:21.255000,0 days 00:00:24.727000,0 days 00:00:30.701000,253.0,279.0,285.0,315.0,True,SUPERSOFT,3.0,True,1.0,13.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,23.0,0 days 00:01:16.779000,2.0,,,0 days 00:00:21.407000,0 days 00:00:24.688000,0 days 00:00:30.684000,255.0,283.0,286.0,317.0,False,SUPERSOFT,4.0,True,1.0,13.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,24.0,0 days 00:01:16.943000,2.0,,,0 days 00:00:21.367000,0 days 00:00:24.594000,0 days 00:00:30.982000,254.0,281.0,285.0,315.0,False,SUPERSOFT,5.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,25.0,0 days 00:01:17.117000,2.0,,,0 days 00:00:21.439000,0 days 00:00:24.840000,0 days 00:00:30.838000,254.0,281.0,283.0,312.0,False,SUPERSOFT,6.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,26.0,0 days 00:01:16.626000,2.0,,,0 days 00:00:21.218000,0 days 00:00:24.715000,0 days 00:00:30.693000,255.0,280.0,283.0,312.0,True,SUPERSOFT,7.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,27.0,0 days 00:01:16.845000,2.0,,,0 days 00:00:21.335000,0 days 00:00:24.722000,0 days 00:00:30.788000,255.0,281.0,284.0,312.0,False,SUPERSOFT,8.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,28.0,0 days 00:01:16.845000,2.0,,,0 days 00:00:21.366000,0 days 00:00:24.794000,0 days 00:00:30.685000,256.0,280.0,284.0,313.0,False,SUPERSOFT,9.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,29.0,0 days 00:01:16.532000,2.0,,,0 days 00:00:21.226000,0 days 00:00:24.677000,0 days 00:00:30.629000,255.0,281.0,285.0,313.0,True,SUPERSOFT,10.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,30.0,0 days 00:01:16.781000,2.0,,,0 days 00:00:21.213000,0 days 00:00:24.773000,0 days 00:00:30.795000,256.0,280.0,283.0,313.0,False,SUPERSOFT,11.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,31.0,0 days 00:01:16.974000,2.0,,,0 days 00:00:21.298000,0 days 00:00:24.669000,0 days 00:00:31.007000,256.0,282.0,282.0,312.0,False,SUPERSOFT,12.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,32.0,0 days 00:01:16.878000,2.0,,,0 days 00:00:21.442000,0 days 00:00:24.710000,0 days 00:00:30.726000,255.0,280.0,282.0,312.0,False,SUPERSOFT,13.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,33.0,0 days 00:01:16.787000,2.0,,,0 days 00:00:21.250000,0 days 00:00:24.741000,0 days 00:00:30.796000,256.0,280.0,282.0,312.0,False,SUPERSOFT,14.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,34.0,0 days 00:01:18.168000,2.0,,,0 days 00:00:22.829000,0 days 00:00:24.653000,0 days 00:00:30.686000,256.0,282.0,285.0,314.0,False,SUPERSOFT,15.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,35.0,0 days 00:01:16.593000,2.0,,,0 days 00:00:21.269000,0 days 00:00:24.537000,0 days 00:00:30.787000,256.0,282.0,284.0,310.0,False,SUPERSOFT,16.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,36.0,0 days 00:01:16.500000,2.0,,,0 days 00:00:21.212000,0 days 00:00:24.612000,0 days 00:00:30.676000,255.0,281.0,282.0,310.0,True,SUPERSOFT,17.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,37.0,0 days 00:01:16.464000,2.0,,,0 days 00:00:21.136000,0 days 00:00:24.529000,0 days 00:00:30.799000,255.0,279.0,282.0,307.0,True,SUPERSOFT,18.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,38.0,0 days 00:01:16.370000,2.0,,,0 days 00:00:21.132000,0 days 00:00:24.496000,0 days 00:00:30.742000,256.0,280.0,283.0,307.0,True,SUPERSOFT,19.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,39.0,0 days 00:01:16.377000,2.0,,,0 days 00:00:21.211000,0 days 00:00:24.521000,0 days 00:00:30.645000,255.0,280.0,283.0,309.0,False,SUPERSOFT,20.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,40.0,0 days 00:01:16.187000,2.0,,,0 days 00:00:21.146000,0 days 00:00:24.449000,0 days 00:00:30.592000,257.0,280.0,283.0,308.0,True,SUPERSOFT,21.0,True,1.0,12.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,41.0,0 days 00:01:16.989000,2.0,,,0 days 00:00:21.288000,0 days 00:00:24.856000,0 days 00:00:30.845000,256.0,279.0,281.0,307.0,False,SUPERSOFT,22.0,True,1.0,11.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,42.0,0 days 00:01:16.403000,2.0,,,0 days 00:00:21.112000,0 days 00:00:24.581000,0 days 00:00:30.710000,256.0,280.0,281.0,307.0,False,SUPERSOFT,23.0,True,1.0,11.0,True
2018,7,Canadian Grand Prix,2018-06-10,LEC,16,Sauber,43.0,0 days 00:01:16.282000,2.0,,,0 days 00:00:21.172000,0 days 00:00:24.442000,0 days 00:00:30.668000,256.0,280.0,282.0,306.0,False,SUPERSOFT,24.0,True,1.0,11.0,True
