Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Year,RoundNumber
0 days 01:49:55.256000,BEA,87,0 days 00:01:32.174000,34.0,2.0,,,0 days 00:00:32.028000,0 days 00:00:42.052000,0 days 00:00:18.094000,0 days 01:48:55.128000,0 days 01:49:37.180000,0 days 01:49:55.274000,275.0,298.0,267.0,295.0,True,HARD,12.0,False,2025,3
0 days 01:51:27.604000,BEA,87,0 days 00:01:32.348000,35.0,2.0,,,0 days 00:00:32.182000,0 days 00:00:42.007000,0 days 00:00:18.159000,0 days 01:50:27.456000,0 days 01:51:09.463000,0 days 01:51:27.622000,276.0,298.0,266.0,296.0,False,HARD,13.0,False,2025,3
0 days 01:52:59.815000,BEA,87,0 days 00:01:32.211000,36.0,2.0,,,0 days 00:00:32.169000,0 days 00:00:41.928000,0 days 00:00:18.114000,0 days 01:51:59.791000,0 days 01:52:41.719000,0 days 01:52:59.833000,278.0,299.0,266.0,300.0,False,HARD,14.0,False,2025,3
0 days 01:54:32.148000,BEA,87,0 days 00:01:32.333000,37.0,2.0,,,0 days 00:00:32.228000,0 days 00:00:42.033000,0 days 00:00:18.072000,0 days 01:53:32.061000,0 days 01:54:14.094000,0 days 01:54:32.166000,278.0,299.0,266.0,299.0,False,HARD,15.0,False,2025,3
0 days 01:56:04.615000,BEA,87,0 days 00:01:32.467000,38.0,2.0,,,0 days 00:00:32.244000,0 days 00:00:42.052000,0 days 00:00:18.171000,0 days 01:55:04.410000,0 days 01:55:46.462000,0 days 01:56:04.633000,278.0,299.0,266.0,299.0,False,HARD,16.0,False,2025,3
0 days 01:57:36.917000,BEA,87,0 days 00:01:32.302000,39.0,2.0,,,0 days 00:00:32.227000,0 days 00:00:42.036000,0 days 00:00:18.039000,0 days 01:56:36.860000,0 days 01:57:18.896000,0 days 01:57:36.935000,279.0,298.0,266.0,300.0,False,HARD,17.0,False,2025,3
0 days 01:59:09.013000,BEA,87,0 days 00:01:32.096000,40.0,2.0,,,0 days 00:00:32.057000,0 days 00:00:42.003000,0 days 00:00:18.036000,0 days 01:58:08.992000,0 days 01:58:50.995000,0 days 01:59:09.031000,280.0,299.0,267.0,300.0,True,HARD,18.0,False,2025,3
0 days 02:00:41.232000,BEA,87,0 days 00:01:32.219000,41.0,2.0,,,0 days 00:00:31.957000,0 days 00:00:42.177000,0 days 00:00:18.085000,0 days 01:59:40.988000,0 days 02:00:23.165000,0 days 02:00:41.250000,281.0,298.0,267.0,300.0,False,HARD,19.0,False,2025,3
0 days 02:02:13.341000,BEA,87,0 days 00:01:32.109000,42.0,2.0,,,0 days 00:00:31.928000,0 days 00:00:42.092000,0 days 00:00:18.089000,0 days 02:01:13.178000,0 days 02:01:55.270000,0 days 02:02:13.359000,280.0,299.0,266.0,299.0,False,HARD,20.0,False,2025,3
0 days 02:03:45.413000,BEA,87,0 days 00:01:32.072000,43.0,2.0,,,0 days 00:00:31.995000,0 days 00:00:41.931000,0 days 00:00:18.146000,0 days 02:02:45.354000,0 days 02:03:27.285000,0 days 02:03:45.431000,280.0,299.0,267.0,299.0,True,HARD,21.0,False,2025,3
0 days 02:05:18.422000,BEA,87,0 days 00:01:33.009000,44.0,2.0,,,0 days 00:00:31.898000,0 days 00:00:42.031000,0 days 00:00:19.080000,0 days 02:04:17.329000,0 days 02:04:59.360000,0 days 02:05:18.440000,281.0,299.0,265.0,297.0,False,HARD,22.0,False,2025,3
0 days 02:06:50.881000,BEA,87,0 days 00:01:32.459000,45.0,2.0,,,0 days 00:00:32.304000,0 days 00:00:41.974000,0 days 00:00:18.181000,0 days 02:05:50.744000,0 days 02:06:32.718000,0 days 02:06:50.899000,280.0,299.0,267.0,297.0,False,HARD,23.0,False,2025,3
0 days 02:08:23.380000,BEA,87,0 days 00:01:32.499000,46.0,2.0,,,0 days 00:00:32.053000,0 days 00:00:42.231000,0 days 00:00:18.215000,0 days 02:07:22.952000,0 days 02:08:05.183000,0 days 02:08:23.398000,278.0,299.0,267.0,298.0,False,HARD,24.0,False,2025,3
0 days 02:09:55.431000,BEA,87,0 days 00:01:32.051000,47.0,2.0,,,0 days 00:00:31.826000,0 days 00:00:42.031000,0 days 00:00:18.194000,0 days 02:08:55.224000,0 days 02:09:37.255000,0 days 02:09:55.449000,280.0,299.0,268.0,299.0,True,HARD,25.0,False,2025,3
0 days 02:11:27.521000,BEA,87,0 days 00:01:32.090000,48.0,2.0,,,0 days 00:00:31.799000,0 days 00:00:42.070000,0 days 00:00:18.221000,0 days 02:10:27.248000,0 days 02:11:09.318000,0 days 02:11:27.539000,280.0,300.0,267.0,299.0,False,HARD,26.0,False,2025,3
0 days 02:12:59.527000,BEA,87,0 days 00:01:32.006000,49.0,2.0,,,0 days 00:00:31.782000,0 days 00:00:41.995000,0 days 00:00:18.229000,0 days 02:11:59.321000,0 days 02:12:41.316000,0 days 02:12:59.545000,279.0,298.0,267.0,297.0,True,HARD,27.0,False,2025,3
0 days 02:14:31.741000,BEA,87,0 days 00:01:32.214000,50.0,2.0,,,0 days 00:00:31.915000,0 days 00:00:42.041000,0 days 00:00:18.258000,0 days 02:13:31.460000,0 days 02:14:13.501000,0 days 02:14:31.759000,280.0,298.0,268.0,297.0,False,HARD,28.0,False,2025,3
0 days 02:16:03.789000,BEA,87,0 days 00:01:32.048000,51.0,2.0,,,0 days 00:00:31.752000,0 days 00:00:42.029000,0 days 00:00:18.267000,0 days 02:15:03.511000,0 days 02:15:45.540000,0 days 02:16:03.807000,279.0,299.0,269.0,298.0,False,HARD,29.0,False,2025,3
0 days 02:17:35.870000,BEA,87,0 days 00:01:32.081000,52.0,2.0,,,0 days 00:00:31.761000,0 days 00:00:41.995000,0 days 00:00:18.325000,0 days 02:16:35.568000,0 days 02:17:17.563000,0 days 02:17:35.888000,282.0,299.0,267.0,298.0,False,HARD,30.0,False,2025,3
0 days 02:19:08.419000,BEA,87,0 days 00:01:32.549000,53.0,2.0,,,0 days 00:00:32.064000,0 days 00:00:42.155000,0 days 00:00:18.330000,0 days 02:18:07.952000,0 days 02:18:50.107000,0 days 02:19:08.437000,280.0,299.0,267.0,298.0,False,HARD,31.0,False,2025,3
0 days 00:57:48.955000,ALO,14,0 days 00:01:42.048000,1.0,1.0,,,,0 days 00:00:44.081000,0 days 00:00:18.415000,,0 days 00:57:30.673000,0 days 00:57:49.204000,270.0,296.0,262.0,293.0,False,MEDIUM,2.0,False,2025,3
0 days 00:59:24.641000,ALO,14,0 days 00:01:35.686000,2.0,1.0,,,0 days 00:00:34.527000,0 days 00:00:42.791000,0 days 00:00:18.368000,0 days 00:58:23.529000,0 days 00:59:06.320000,0 days 00:59:24.688000,279.0,301.0,267.0,290.0,True,MEDIUM,3.0,False,2025,3
0 days 01:00:59.402000,ALO,14,0 days 00:01:34.761000,3.0,1.0,,,0 days 00:00:33.874000,0 days 00:00:42.654000,0 days 00:00:18.233000,0 days 00:59:58.562000,0 days 01:00:41.216000,0 days 01:00:59.449000,274.0,299.0,264.0,295.0,True,MEDIUM,4.0,False,2025,3
0 days 01:02:34.012000,ALO,14,0 days 00:01:34.610000,4.0,1.0,,,0 days 00:00:33.887000,0 days 00:00:42.578000,0 days 00:00:18.145000,0 days 01:01:33.336000,0 days 01:02:15.914000,0 days 01:02:34.059000,275.0,300.0,266.0,295.0,True,MEDIUM,5.0,False,2025,3
0 days 01:04:08.611000,ALO,14,0 days 00:01:34.599000,5.0,1.0,,,0 days 00:00:33.702000,0 days 00:00:42.669000,0 days 00:00:18.228000,0 days 01:03:07.761000,0 days 01:03:50.430000,0 days 01:04:08.658000,276.0,299.0,265.0,298.0,True,MEDIUM,6.0,False,2025,3
0 days 01:05:43.330000,ALO,14,0 days 00:01:34.719000,6.0,1.0,,,0 days 00:00:33.769000,0 days 00:00:42.699000,0 days 00:00:18.251000,0 days 01:04:42.427000,0 days 01:05:25.126000,0 days 01:05:43.377000,276.0,298.0,264.0,297.0,False,MEDIUM,7.0,False,2025,3
0 days 01:07:17.727000,ALO,14,0 days 00:01:34.397000,7.0,1.0,,,0 days 00:00:33.425000,0 days 00:00:42.762000,0 days 00:00:18.210000,0 days 01:06:16.802000,0 days 01:06:59.564000,0 days 01:07:17.774000,278.0,299.0,264.0,298.0,True,MEDIUM,8.0,False,2025,3
0 days 01:08:52.224000,ALO,14,0 days 00:01:34.497000,8.0,1.0,,,0 days 00:00:33.403000,0 days 00:00:42.864000,0 days 00:00:18.230000,0 days 01:07:51.177000,0 days 01:08:34.041000,0 days 01:08:52.271000,279.0,300.0,264.0,296.0,False,MEDIUM,9.0,False,2025,3
0 days 01:10:26.703000,ALO,14,0 days 00:01:34.479000,9.0,1.0,,,0 days 00:00:33.413000,0 days 00:00:42.766000,0 days 00:00:18.300000,0 days 01:09:25.684000,0 days 01:10:08.450000,0 days 01:10:26.750000,278.0,300.0,264.0,297.0,False,MEDIUM,10.0,False,2025,3
0 days 01:12:01.201000,ALO,14,0 days 00:01:34.498000,10.0,1.0,,,0 days 00:00:33.476000,0 days 00:00:42.559000,0 days 00:00:18.463000,0 days 01:11:00.226000,0 days 01:11:42.785000,0 days 01:12:01.248000,276.0,299.0,263.0,297.0,False,MEDIUM,11.0,False,2025,3
0 days 01:13:35.683000,ALO,14,0 days 00:01:34.482000,11.0,1.0,,,0 days 00:00:33.480000,0 days 00:00:42.673000,0 days 00:00:18.329000,0 days 01:12:34.728000,0 days 01:13:17.401000,0 days 01:13:35.730000,276.0,300.0,264.0,300.0,False,MEDIUM,12.0,False,2025,3
0 days 01:15:10.197000,ALO,14,0 days 00:01:34.514000,12.0,1.0,,,0 days 00:00:33.380000,0 days 00:00:42.840000,0 days 00:00:18.294000,0 days 01:14:09.110000,0 days 01:14:51.950000,0 days 01:15:10.244000,276.0,300.0,264.0,299.0,False,MEDIUM,13.0,False,2025,3
0 days 01:16:44.524000,ALO,14,0 days 00:01:34.327000,13.0,1.0,,,0 days 00:00:33.379000,0 days 00:00:42.672000,0 days 00:00:18.276000,0 days 01:15:43.623000,0 days 01:16:26.295000,0 days 01:16:44.571000,277.0,299.0,264.0,299.0,True,MEDIUM,14.0,False,2025,3
0 days 01:18:19.070000,ALO,14,0 days 00:01:34.546000,14.0,1.0,,,0 days 00:00:33.347000,0 days 00:00:42.856000,0 days 00:00:18.343000,0 days 01:17:17.918000,0 days 01:18:00.774000,0 days 01:18:19.117000,278.0,300.0,264.0,299.0,False,MEDIUM,15.0,False,2025,3
0 days 01:19:53.381000,ALO,14,0 days 00:01:34.311000,15.0,1.0,,,0 days 00:00:33.230000,0 days 00:00:42.817000,0 days 00:00:18.264000,0 days 01:18:52.347000,0 days 01:19:35.164000,0 days 01:19:53.428000,278.0,299.0,264.0,299.0,True,MEDIUM,16.0,False,2025,3
0 days 01:21:27.837000,ALO,14,0 days 00:01:34.456000,16.0,1.0,,,0 days 00:00:33.237000,0 days 00:00:42.877000,0 days 00:00:18.342000,0 days 01:20:26.665000,0 days 01:21:09.542000,0 days 01:21:27.884000,278.0,299.0,264.0,298.0,False,MEDIUM,17.0,False,2025,3
0 days 01:23:02.276000,ALO,14,0 days 00:01:34.439000,17.0,1.0,,,0 days 00:00:33.255000,0 days 00:00:42.946000,0 days 00:00:18.238000,0 days 01:22:01.139000,0 days 01:22:44.085000,0 days 01:23:02.323000,279.0,300.0,263.0,298.0,False,MEDIUM,18.0,False,2025,3
0 days 01:24:36.645000,ALO,14,0 days 00:01:34.369000,18.0,1.0,,,0 days 00:00:33.220000,0 days 00:00:42.847000,0 days 00:00:18.302000,0 days 01:23:35.543000,0 days 01:24:18.390000,0 days 01:24:36.692000,278.0,300.0,264.0,298.0,False,MEDIUM,19.0,False,2025,3
0 days 01:26:10.756000,ALO,14,0 days 00:01:34.111000,19.0,1.0,,,0 days 00:00:33.224000,0 days 00:00:42.661000,0 days 00:00:18.226000,0 days 01:25:09.916000,0 days 01:25:52.577000,0 days 01:26:10.803000,278.0,300.0,264.0,299.0,True,MEDIUM,20.0,False,2025,3
0 days 01:27:44.922000,ALO,14,0 days 00:01:34.166000,20.0,1.0,,,0 days 00:00:33.112000,0 days 00:00:42.786000,0 days 00:00:18.268000,0 days 01:26:43.915000,0 days 01:27:26.701000,0 days 01:27:44.969000,279.0,300.0,265.0,299.0,False,MEDIUM,21.0,False,2025,3
0 days 01:29:20.109000,ALO,14,0 days 00:01:35.187000,21.0,1.0,,,0 days 00:00:33.914000,0 days 00:00:42.985000,0 days 00:00:18.288000,0 days 01:28:18.883000,0 days 01:29:01.868000,0 days 01:29:20.156000,281.0,300.0,265.0,298.0,False,MEDIUM,22.0,False,2025,3
0 days 01:30:54.508000,ALO,14,0 days 00:01:34.399000,22.0,1.0,,,0 days 00:00:33.170000,0 days 00:00:42.872000,0 days 00:00:18.357000,0 days 01:29:53.326000,0 days 01:30:36.198000,0 days 01:30:54.555000,276.0,300.0,266.0,300.0,False,MEDIUM,23.0,False,2025,3
0 days 01:32:28.976000,ALO,14,0 days 00:01:34.468000,23.0,1.0,,,0 days 00:00:33.092000,0 days 00:00:43.027000,0 days 00:00:18.349000,0 days 01:31:27.647000,0 days 01:32:10.674000,0 days 01:32:29.023000,280.0,301.0,265.0,301.0,False,MEDIUM,24.0,False,2025,3
0 days 01:34:06.524000,ALO,14,0 days 00:01:37.548000,24.0,1.0,,0 days 01:34:05.249000,0 days 00:00:33.805000,0 days 00:00:42.935000,0 days 00:00:20.808000,0 days 01:33:02.828000,0 days 01:33:45.763000,0 days 01:34:06.571000,280.0,301.0,,302.0,False,MEDIUM,25.0,False,2025,3
0 days 01:36:03.059000,ALO,14,0 days 00:01:56.535000,25.0,2.0,0 days 01:34:30.931000,,0 days 00:00:56.212000,0 days 00:00:42.200000,0 days 00:00:18.123000,0 days 01:35:02.783000,0 days 01:35:44.983000,0 days 01:36:03.106000,275.0,298.0,265.0,297.0,False,HARD,2.0,False,2025,3
0 days 01:37:35.917000,ALO,14,0 days 00:01:32.858000,26.0,2.0,,,0 days 00:00:32.954000,0 days 00:00:41.830000,0 days 00:00:18.074000,0 days 01:36:36.060000,0 days 01:37:17.890000,0 days 01:37:35.964000,276.0,300.0,266.0,296.0,True,HARD,3.0,False,2025,3
0 days 01:39:08.998000,ALO,14,0 days 00:01:33.081000,27.0,2.0,,,0 days 00:00:32.885000,0 days 00:00:42.102000,0 days 00:00:18.094000,0 days 01:38:08.849000,0 days 01:38:50.951000,0 days 01:39:09.045000,278.0,299.0,266.0,298.0,False,HARD,4.0,False,2025,3
0 days 01:40:42.016000,ALO,14,0 days 00:01:33.018000,28.0,2.0,,,0 days 00:00:32.767000,0 days 00:00:42.092000,0 days 00:00:18.159000,0 days 01:39:41.812000,0 days 01:40:23.904000,0 days 01:40:42.063000,279.0,300.0,266.0,298.0,False,HARD,5.0,False,2025,3
0 days 01:42:14.881000,ALO,14,0 days 00:01:32.865000,29.0,2.0,,,0 days 00:00:32.734000,0 days 00:00:42.079000,0 days 00:00:18.052000,0 days 01:41:14.797000,0 days 01:41:56.876000,0 days 01:42:14.928000,279.0,300.0,267.0,299.0,False,HARD,6.0,False,2025,3
0 days 01:43:47.865000,ALO,14,0 days 00:01:32.984000,30.0,2.0,,,0 days 00:00:32.589000,0 days 00:00:42.055000,0 days 00:00:18.340000,0 days 01:42:47.517000,0 days 01:43:29.572000,0 days 01:43:47.912000,280.0,300.0,266.0,299.0,False,HARD,7.0,False,2025,3
0 days 01:45:20.719000,ALO,14,0 days 00:01:32.854000,31.0,2.0,,,0 days 00:00:32.556000,0 days 00:00:42.210000,0 days 00:00:18.088000,0 days 01:44:20.468000,0 days 01:45:02.678000,0 days 01:45:20.766000,280.0,300.0,267.0,299.0,True,HARD,8.0,False,2025,3
0 days 01:46:53.422000,ALO,14,0 days 00:01:32.703000,32.0,2.0,,,0 days 00:00:32.567000,0 days 00:00:42.033000,0 days 00:00:18.103000,0 days 01:45:53.333000,0 days 01:46:35.366000,0 days 01:46:53.469000,281.0,300.0,268.0,299.0,True,HARD,9.0,False,2025,3
0 days 01:48:25.934000,ALO,14,0 days 00:01:32.512000,33.0,2.0,,,0 days 00:00:32.437000,0 days 00:00:42,0 days 00:00:18.075000,0 days 01:47:25.906000,0 days 01:48:07.906000,0 days 01:48:25.981000,281.0,301.0,268.0,299.0,True,HARD,10.0,False,2025,3
0 days 01:49:58.277000,ALO,14,0 days 00:01:32.343000,34.0,2.0,,,0 days 00:00:32.330000,0 days 00:00:41.925000,0 days 00:00:18.088000,0 days 01:48:58.311000,0 days 01:49:40.236000,0 days 01:49:58.324000,280.0,301.0,268.0,298.0,True,HARD,11.0,False,2025,3
0 days 01:51:30.942000,ALO,14,0 days 00:01:32.665000,35.0,2.0,,,0 days 00:00:32.479000,0 days 00:00:42.090000,0 days 00:00:18.096000,0 days 01:50:30.803000,0 days 01:51:12.893000,0 days 01:51:30.989000,277.0,300.0,267.0,299.0,False,HARD,12.0,False,2025,3
0 days 01:53:03.545000,ALO,14,0 days 00:01:32.603000,36.0,2.0,,,0 days 00:00:32.431000,0 days 00:00:42.017000,0 days 00:00:18.155000,0 days 01:52:03.420000,0 days 01:52:45.437000,0 days 01:53:03.592000,279.0,299.0,267.0,299.0,False,HARD,13.0,False,2025,3
0 days 01:54:36.019000,ALO,14,0 days 00:01:32.474000,37.0,2.0,,,0 days 00:00:32.399000,0 days 00:00:42.028000,0 days 00:00:18.047000,0 days 01:53:35.991000,0 days 01:54:18.019000,0 days 01:54:36.066000,279.0,300.0,267.0,299.0,False,HARD,14.0,False,2025,3
0 days 01:56:08.562000,ALO,14,0 days 00:01:32.543000,38.0,2.0,,,0 days 00:00:32.285000,0 days 00:00:42.179000,0 days 00:00:18.079000,0 days 01:55:08.351000,0 days 01:55:50.530000,0 days 01:56:08.609000,279.0,300.0,267.0,299.0,False,HARD,15.0,False,2025,3
0 days 01:57:41.342000,ALO,14,0 days 00:01:32.780000,39.0,2.0,,,0 days 00:00:32.578000,0 days 00:00:42.157000,0 days 00:00:18.045000,0 days 01:56:41.187000,0 days 01:57:23.344000,0 days 01:57:41.389000,279.0,300.0,268.0,300.0,False,HARD,16.0,False,2025,3
0 days 01:59:13.655000,ALO,14,0 days 00:01:32.313000,40.0,2.0,,,0 days 00:00:32.206000,0 days 00:00:42.080000,0 days 00:00:18.027000,0 days 01:58:13.595000,0 days 01:58:55.675000,0 days 01:59:13.702000,280.0,299.0,268.0,298.0,True,HARD,17.0,False,2025,3
0 days 02:00:46.131000,ALO,14,0 days 00:01:32.476000,41.0,2.0,,,0 days 00:00:32.316000,0 days 00:00:41.992000,0 days 00:00:18.168000,0 days 01:59:46.018000,0 days 02:00:28.010000,0 days 02:00:46.178000,281.0,299.0,268.0,299.0,False,HARD,18.0,False,2025,3
0 days 02:02:18.392000,ALO,14,0 days 00:01:32.261000,42.0,2.0,,,0 days 00:00:32.161000,0 days 00:00:42.022000,0 days 00:00:18.078000,0 days 02:01:18.339000,0 days 02:02:00.361000,0 days 02:02:18.439000,282.0,300.0,268.0,299.0,True,HARD,19.0,False,2025,3
0 days 02:03:50.545000,ALO,14,0 days 00:01:32.153000,43.0,2.0,,,0 days 00:00:32.138000,0 days 00:00:41.938000,0 days 00:00:18.077000,0 days 02:02:50.577000,0 days 02:03:32.515000,0 days 02:03:50.592000,283.0,300.0,269.0,299.0,True,HARD,20.0,False,2025,3
0 days 02:05:22.676000,ALO,14,0 days 00:01:32.131000,44.0,2.0,,,0 days 00:00:32.055000,0 days 00:00:41.954000,0 days 00:00:18.122000,0 days 02:04:22.647000,0 days 02:05:04.601000,0 days 02:05:22.723000,284.0,300.0,267.0,297.0,True,HARD,21.0,False,2025,3
0 days 02:06:54.924000,ALO,14,0 days 00:01:32.248000,45.0,2.0,,,0 days 00:00:32.091000,0 days 00:00:41.946000,0 days 00:00:18.211000,0 days 02:05:54.814000,0 days 02:06:36.760000,0 days 02:06:54.971000,281.0,301.0,268.0,299.0,False,HARD,22.0,False,2025,3
0 days 02:08:26.831000,ALO,14,0 days 00:01:31.907000,46.0,2.0,,,0 days 00:00:32.022000,0 days 00:00:41.799000,0 days 00:00:18.086000,0 days 02:07:26.993000,0 days 02:08:08.792000,0 days 02:08:26.878000,282.0,301.0,269.0,300.0,True,HARD,23.0,False,2025,3
0 days 02:09:59.102000,ALO,14,0 days 00:01:32.271000,47.0,2.0,,,0 days 00:00:32.032000,0 days 00:00:42.057000,0 days 00:00:18.182000,0 days 02:08:58.910000,0 days 02:09:40.967000,0 days 02:09:59.149000,282.0,300.0,269.0,301.0,False,HARD,24.0,False,2025,3
0 days 02:11:31.162000,ALO,14,0 days 00:01:32.060000,48.0,2.0,,,0 days 00:00:32.016000,0 days 00:00:41.957000,0 days 00:00:18.087000,0 days 02:10:31.165000,0 days 02:11:13.122000,0 days 02:11:31.209000,282.0,301.0,268.0,300.0,False,HARD,25.0,False,2025,3
0 days 02:13:03.094000,ALO,14,0 days 00:01:31.932000,49.0,2.0,,,0 days 00:00:31.864000,0 days 00:00:41.959000,0 days 00:00:18.109000,0 days 02:12:03.073000,0 days 02:12:45.032000,0 days 02:13:03.141000,283.0,301.0,269.0,300.0,False,HARD,26.0,False,2025,3
0 days 02:14:35.154000,ALO,14,0 days 00:01:32.060000,50.0,2.0,,,0 days 00:00:31.816000,0 days 00:00:42.036000,0 days 00:00:18.208000,0 days 02:13:34.957000,0 days 02:14:16.993000,0 days 02:14:35.201000,281.0,300.0,269.0,298.0,False,HARD,27.0,False,2025,3
0 days 02:16:06.924000,ALO,14,0 days 00:01:31.770000,51.0,2.0,,,0 days 00:00:31.691000,0 days 00:00:41.860000,0 days 00:00:18.219000,0 days 02:15:06.892000,0 days 02:15:48.752000,0 days 02:16:06.971000,281.0,301.0,269.0,299.0,True,HARD,28.0,False,2025,3
0 days 02:17:38.943000,ALO,14,0 days 00:01:32.019000,52.0,2.0,,,0 days 00:00:31.736000,0 days 00:00:41.961000,0 days 00:00:18.322000,0 days 02:16:38.707000,0 days 02:17:20.668000,0 days 02:17:38.990000,284.0,302.0,268.0,300.0,False,HARD,29.0,False,2025,3
0 days 02:19:11.223000,ALO,14,0 days 00:01:32.280000,53.0,2.0,,,0 days 00:00:31.792000,0 days 00:00:42.059000,0 days 00:00:18.429000,0 days 02:18:10.782000,0 days 02:18:52.841000,0 days 02:19:11.270000,283.0,301.0,266.0,301.0,False,HARD,30.0,False,2025,3
0 days 00:57:49.769000,TSU,22,0 days 00:01:42.862000,1.0,1.0,,,,0 days 00:00:43.772000,0 days 00:00:18.536000,,0 days 00:57:31.392000,0 days 00:57:49.830000,276.0,303.0,265.0,299.0,False,MEDIUM,1.0,True,2025,3
0 days 00:59:25.845000,TSU,22,0 days 00:01:36.076000,2.0,1.0,,,0 days 00:00:35.007000,0 days 00:00:42.691000,0 days 00:00:18.378000,0 days 00:58:24.828000,0 days 00:59:07.519000,0 days 00:59:25.897000,277.0,300.0,268.0,298.0,True,MEDIUM,2.0,True,2025,3
0 days 01:01:00.902000,TSU,22,0 days 00:01:35.057000,3.0,1.0,,,0 days 00:00:33.962000,0 days 00:00:42.818000,0 days 00:00:18.277000,0 days 00:59:59.859000,0 days 01:00:42.677000,0 days 01:01:00.954000,277.0,299.0,268.0,297.0,True,MEDIUM,3.0,True,2025,3
0 days 01:02:35.673000,TSU,22,0 days 00:01:34.771000,4.0,1.0,,,0 days 00:00:33.823000,0 days 00:00:42.744000,0 days 00:00:18.204000,0 days 01:01:34.777000,0 days 01:02:17.521000,0 days 01:02:35.725000,281.0,300.0,269.0,290.0,True,MEDIUM,4.0,True,2025,3
0 days 01:04:10.242000,TSU,22,0 days 00:01:34.569000,5.0,1.0,,,0 days 00:00:33.596000,0 days 00:00:42.763000,0 days 00:00:18.210000,0 days 01:03:09.321000,0 days 01:03:52.084000,0 days 01:04:10.294000,284.0,299.0,269.0,300.0,True,MEDIUM,5.0,True,2025,3
0 days 01:05:45.002000,TSU,22,0 days 00:01:34.760000,6.0,1.0,,,0 days 00:00:33.658000,0 days 00:00:42.866000,0 days 00:00:18.236000,0 days 01:04:43.952000,0 days 01:05:26.818000,0 days 01:05:45.054000,283.0,299.0,269.0,299.0,False,MEDIUM,6.0,True,2025,3
0 days 01:07:19.657000,TSU,22,0 days 00:01:34.655000,7.0,1.0,,,0 days 00:00:33.461000,0 days 00:00:42.868000,0 days 00:00:18.326000,0 days 01:06:18.515000,0 days 01:07:01.383000,0 days 01:07:19.709000,282.0,300.0,267.0,298.0,False,MEDIUM,7.0,True,2025,3
0 days 01:08:54.475000,TSU,22,0 days 00:01:34.818000,8.0,1.0,,,0 days 00:00:33.571000,0 days 00:00:42.730000,0 days 00:00:18.517000,0 days 01:07:53.280000,0 days 01:08:36.010000,0 days 01:08:54.527000,279.0,300.0,267.0,299.0,False,MEDIUM,8.0,True,2025,3
0 days 01:10:29.027000,TSU,22,0 days 00:01:34.552000,9.0,1.0,,,0 days 00:00:33.549000,0 days 00:00:42.649000,0 days 00:00:18.354000,0 days 01:09:28.076000,0 days 01:10:10.725000,0 days 01:10:29.079000,282.0,300.0,267.0,298.0,True,MEDIUM,9.0,True,2025,3
0 days 01:12:03.625000,TSU,22,0 days 00:01:34.598000,10.0,1.0,,,0 days 00:00:33.543000,0 days 00:00:42.796000,0 days 00:00:18.259000,0 days 01:11:02.622000,0 days 01:11:45.418000,0 days 01:12:03.677000,280.0,299.0,267.0,300.0,False,MEDIUM,10.0,True,2025,3
0 days 01:13:38.293000,TSU,22,0 days 00:01:34.668000,11.0,1.0,,,0 days 00:00:33.637000,0 days 00:00:42.763000,0 days 00:00:18.268000,0 days 01:12:37.314000,0 days 01:13:20.077000,0 days 01:13:38.345000,280.0,299.0,268.0,301.0,False,MEDIUM,11.0,True,2025,3
0 days 01:15:12.720000,TSU,22,0 days 00:01:34.427000,12.0,1.0,,,0 days 00:00:33.381000,0 days 00:00:42.782000,0 days 00:00:18.264000,0 days 01:14:11.726000,0 days 01:14:54.508000,0 days 01:15:12.772000,281.0,301.0,268.0,302.0,True,MEDIUM,12.0,True,2025,3
0 days 01:16:47.077000,TSU,22,0 days 00:01:34.357000,13.0,1.0,,,0 days 00:00:33.476000,0 days 00:00:42.585000,0 days 00:00:18.296000,0 days 01:15:46.248000,0 days 01:16:28.833000,0 days 01:16:47.129000,278.0,301.0,267.0,300.0,True,MEDIUM,13.0,True,2025,3
0 days 01:18:21.677000,TSU,22,0 days 00:01:34.600000,14.0,1.0,,,0 days 00:00:33.475000,0 days 00:00:42.831000,0 days 00:00:18.294000,0 days 01:17:20.604000,0 days 01:18:03.435000,0 days 01:18:21.729000,274.0,300.0,267.0,300.0,False,MEDIUM,14.0,True,2025,3
0 days 01:19:55.697000,TSU,22,0 days 00:01:34.020000,15.0,1.0,,,0 days 00:00:33.039000,0 days 00:00:42.735000,0 days 00:00:18.246000,0 days 01:18:54.768000,0 days 01:19:37.503000,0 days 01:19:55.749000,276.0,300.0,268.0,300.0,True,MEDIUM,15.0,True,2025,3
0 days 01:21:30.414000,TSU,22,0 days 00:01:34.717000,16.0,1.0,,,0 days 00:00:33.518000,0 days 00:00:42.949000,0 days 00:00:18.250000,0 days 01:20:29.267000,0 days 01:21:12.216000,0 days 01:21:30.466000,276.0,299.0,269.0,299.0,False,MEDIUM,16.0,True,2025,3
