Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year,RoundNumber
3804.448,21.5,28.1,1001.4,False,29.1,163,1.1,2019,19
3864.448,21.7,28.4,1001.2,False,29.3,157,2.3,2019,19
3924.464,21.8,27.5,1001.3,False,29.5,155,2.8,2019,19
3984.464,21.8,28.0,1001.3,False,29.5,74,1.8,2019,19
4044.476,21.9,28.1,1001.4,False,29.5,0,1.0,2019,19
4104.469,22.0,28.4,1001.3,False,29.5,154,1.4,2019,19
4164.488,21.9,29.3,1001.3,False,29.2,153,2.5,2019,19
4224.494,21.9,29.8,1001.3,False,29.3,203,2.7,2019,19
4284.514,21.8,29.7,1001.2,False,29.3,238,2.3,2019,19
4344.525,21.8,30.3,1001.3,False,29.3,264,3.7,2019,19
4404.528,21.8,30.8,1001.4,False,29.3,252,1.9,2019,19
4464.525,22.0,30.2,1001.2,False,29.3,214,1.7,2019,19
4524.543,21.9,30.3,1001.3,False,29.1,220,3.0,2019,19
4584.559,21.6,30.6,1001.4,False,29.0,211,3.3,2019,19
4644.545,21.5,30.8,1001.3,False,29.0,224,3.4,2019,19
4704.558,21.4,31.1,1001.3,False,29.1,286,2.9,2019,19
4764.573,21.4,30.9,1001.2,False,29.0,263,2.3,2019,19
4824.556,21.4,31.5,1001.3,False,29.1,244,2.4,2019,19
4884.64,21.4,32.1,1001.3,False,29.1,198,3.4,2019,19
4944.721,21.3,32.5,1001.1,False,29.0,229,4.0,2019,19
5004.562,21.2,32.4,1001.2,False,29.0,208,4.0,2019,19
5064.559,21.3,32.3,1001.2,False,29.0,219,2.9,2019,19
5124.558,21.4,31.9,1001.1,False,29.0,232,2.6,2019,19
5184.557,21.6,32.0,1001.1,False,29.2,232,2.8,2019,19
5244.558,21.7,31.8,1001.1,False,29.4,210,2.9,2019,19
5304.558,21.6,32.1,1001.2,False,29.1,235,4.3,2019,19
5364.561,21.5,32.9,1001.2,False,29.1,162,4.2,2019,19
5424.556,21.8,32.9,1001.1,False,29.3,154,2.8,2019,19
5484.558,21.9,32.5,1001.0,False,29.4,149,2.9,2019,19
5544.556,22.0,32.4,1001.1,False,29.3,214,1.2,2019,19
5604.558,22.0,32.4,1001.0,False,29.1,160,1.6,2019,19
5664.557,22.0,32.8,1001.0,False,29.1,290,1.5,2019,19
5724.559,22.0,32.7,1000.9,False,29.1,181,0.9,2019,19
5784.555,22.0,32.9,1000.9,False,29.0,199,1.2,2019,19
5844.556,22.1,33.0,1000.9,False,29.0,207,1.6,2019,19
5904.555,22.0,34.2,1001.0,False,29.0,204,1.5,2019,19
5964.557,21.9,33.8,1000.9,False,29.0,227,3.4,2019,19
6024.557,21.8,34.2,1000.9,False,28.9,131,3.7,2019,19
6084.555,21.8,34.0,1000.8,False,28.7,133,2.2,2019,19
6144.577,21.7,34.1,1000.7,False,28.9,171,1.3,2019,19
6204.572,21.8,34.1,1000.7,False,28.9,209,1.3,2019,19
6264.57,22.0,34.1,1000.8,False,28.9,122,1.5,2019,19
6324.571,22.0,34.6,1000.7,False,28.9,202,2.9,2019,19
6384.572,22.0,34.9,1000.7,False,28.9,245,2.8,2019,19
6444.874,21.9,34.4,1000.7,False,28.9,231,2.7,2019,19
6504.928,21.8,35.4,1000.8,False,28.6,210,3.8,2019,19
6564.908,21.8,35.5,1000.8,False,28.6,217,2.1,2019,19
6624.63,21.6,36.2,1000.7,False,28.7,203,3.8,2019,19
6684.624,21.7,36.3,1000.7,False,28.7,249,2.5,2019,19
6744.601,21.8,36.4,1000.7,False,28.7,239,3.6,2019,19
6804.627,21.8,36.1,1000.7,False,28.7,231,2.9,2019,19
6864.665,21.8,36.3,1000.7,False,28.7,223,3.6,2019,19
6924.642,21.9,36.3,1000.7,False,28.6,201,3.3,2019,19
6984.642,21.8,36.2,1000.7,False,28.5,207,2.9,2019,19
7044.641,21.6,36.5,1000.7,False,28.4,238,3.6,2019,19
7104.651,21.6,36.7,1000.5,False,28.5,240,3.2,2019,19
7164.724,21.6,36.7,1000.6,False,28.5,214,2.0,2019,19
7224.667,21.8,36.5,1000.6,False,28.6,233,1.9,2019,19
7284.666,21.9,36.4,1000.5,False,28.6,172,1.5,2019,19
7344.692,22.0,36.3,1000.6,False,28.7,189,1.3,2019,19
7404.71,21.9,36.0,1000.5,False,28.6,213,3.3,2019,19
7464.711,21.7,36.7,1000.5,False,28.4,235,4.2,2019,19
7524.791,21.5,37.0,1000.5,False,28.2,227,3.5,2019,19
7584.687,21.6,37.1,1000.5,False,28.2,213,1.6,2019,19
7644.917,21.8,36.7,1000.5,False,28.2,188,1.9,2019,19
7704.811,22.0,36.7,1000.5,False,28.6,205,1.2,2019,19
7764.756,22.1,35.7,1000.5,False,28.6,238,1.9,2019,19
7824.679,22.0,36.1,1000.5,False,28.4,222,3.0,2019,19
58.1,21.2,60.2,925.2,False,48.2,295,1.3,2019,20
118.102,21.0,60.9,925.3,False,49.1,54,1.0,2019,20
178.086,21.0,61.2,925.3,False,49.0,240,0.9,2019,20
238.126,20.9,61.8,925.2,False,49.1,165,0.5,2019,20
298.119,21.3,61.1,925.2,False,49.3,152,1.5,2019,20
358.368,21.3,60.8,925.2,False,49.9,176,2.1,2019,20
418.134,21.2,61.4,925.2,False,49.6,153,1.7,2019,20
478.115,21.1,60.9,925.2,False,49.6,102,0.6,2019,20
538.128,21.2,60.3,925.3,False,50.0,163,1.0,2019,20
598.124,21.1,60.4,925.2,False,50.0,107,1.5,2019,20
658.104,21.1,60.8,925.3,False,49.5,26,0.9,2019,20
718.249,21.3,59.7,925.2,False,50.0,169,0.7,2019,20
778.127,21.2,60.3,925.2,False,50.4,108,1.0,2019,20
838.116,21.4,59.4,925.2,False,50.3,107,0.7,2019,20
898.132,21.4,59.3,925.3,False,50.3,143,1.6,2019,20
958.345,21.2,60.1,925.2,False,50.0,207,1.2,2019,20
1018.167,21.1,60.2,925.1,False,49.0,116,1.1,2019,20
1078.14,21.0,60.8,925.2,False,49.1,194,1.3,2019,20
1138.134,21.0,60.9,925.3,False,49.3,112,1.0,2019,20
1198.121,21.1,60.4,925.1,False,49.5,180,1.0,2019,20
1258.122,21.1,60.1,925.1,False,49.8,37,1.1,2019,20
1318.126,21.1,60.0,925.2,False,49.0,138,0.8,2019,20
1378.122,20.9,60.8,925.2,False,49.2,173,2.1,2019,20
1438.109,20.8,60.9,925.2,False,49.0,149,3.2,2019,20
1498.123,20.6,62.4,925.2,False,48.5,161,1.9,2019,20
1558.13,20.5,61.9,925.1,False,48.5,127,1.6,2019,20
1618.129,20.5,61.9,925.1,False,48.6,181,1.6,2019,20
1678.209,20.6,61.3,925.2,False,48.7,173,0.7,2019,20
1738.117,20.6,61.5,925.1,False,49.2,207,1.6,2019,20
1798.126,20.8,61.6,925.2,False,49.5,157,0.7,2019,20
1858.27,20.7,61.7,925.1,False,49.5,139,2.6,2019,20
1918.133,20.7,61.6,925.2,False,48.8,116,1.4,2019,20
1978.356,20.6,62.0,925.1,False,48.4,169,1.6,2019,20
2038.318,20.6,62.1,925.1,False,48.1,116,2.0,2019,20
2098.137,20.5,62.9,925.0,False,48.1,162,1.1,2019,20
2158.149,20.4,62.9,925.1,False,48.0,104,1.3,2019,20
2218.142,20.7,61.9,925.1,False,48.8,210,0.5,2019,20
2278.42,21.0,60.7,925.0,False,49.4,242,1.2,2019,20
2338.167,21.0,60.9,925.0,False,49.4,205,1.5,2019,20
2398.195,21.1,60.4,925.0,False,49.6,149,1.2,2019,20
2458.203,21.1,59.8,925.1,False,49.6,98,1.3,2019,20
2518.204,20.9,60.5,925.1,False,48.9,131,1.2,2019,20
2578.214,20.8,61.5,925.0,False,49.3,5,0.8,2019,20
2638.484,21.2,60.3,924.9,False,49.5,148,1.5,2019,20
2698.223,21.2,60.1,925.0,False,48.5,0,1.2,2019,20
2758.25,21.2,60.1,924.9,False,48.1,192,0.8,2019,20
2818.229,21.1,60.5,924.9,False,46.8,157,1.1,2019,20
2878.49,21.0,60.6,924.9,False,47.2,126,2.5,2019,20
2938.243,20.9,62.1,925.0,False,47.1,124,0.8,2019,20
2998.234,21.0,60.8,925.0,False,47.2,172,1.9,2019,20
3058.287,20.9,61.1,924.9,False,47.5,152,1.5,2019,20
3118.534,21.2,60.4,925.0,False,48.2,14,1.9,2019,20
3178.369,21.2,59.8,924.8,False,48.5,104,1.7,2019,20
3238.281,21.2,59.9,924.9,False,48.5,167,1.6,2019,20
3298.476,21.1,60.0,924.9,False,48.5,128,1.4,2019,20
3358.351,21.3,59.5,924.8,False,47.7,108,0.8,2019,20
3418.354,21.3,58.1,924.8,False,47.7,149,1.0,2019,20
3478.347,21.3,58.3,924.8,False,48.2,340,1.3,2019,20
3538.37,21.2,59.0,924.8,False,47.2,181,1.1,2019,20
3598.389,21.2,59.0,924.9,False,47.0,179,0.9,2019,20
3658.344,21.3,59.1,924.8,False,47.0,134,0.6,2019,20
3718.333,21.4,58.3,924.7,False,46.9,170,1.3,2019,20
3778.386,21.4,58.9,924.7,False,47.2,152,0.9,2019,20
3838.355,21.5,58.2,924.7,False,46.8,57,1.0,2019,20
3898.356,21.5,58.5,924.7,False,46.8,95,1.4,2019,20
3958.375,21.3,58.8,924.7,False,46.8,88,1.1,2019,20
4018.383,21.1,59.7,924.8,False,46.5,186,1.4,2019,20
4078.367,21.0,60.0,924.7,False,46.5,271,0.9,2019,20
4138.376,21.0,60.1,924.7,False,46.2,113,1.8,2019,20
4198.388,21.0,60.0,924.6,False,46.2,76,0.8,2019,20
4258.473,21.1,60.0,924.7,False,46.4,128,1.0,2019,20
4318.385,21.1,59.4,924.7,False,47.2,192,1.4,2019,20
4378.426,21.1,60.0,924.7,False,47.4,151,0.8,2019,20
4438.377,21.2,59.3,924.6,False,47.4,170,0.8,2019,20
4498.365,21.2,59.6,924.6,False,47.4,174,1.7,2019,20
4558.59,21.3,59.3,924.7,False,47.3,154,1.6,2019,20
4618.381,21.4,58.7,924.6,False,47.5,126,0.8,2019,20
4678.52,21.5,58.1,924.6,False,47.3,160,1.6,2019,20
4738.623,21.4,58.4,924.6,False,47.5,166,0.8,2019,20
4798.413,21.4,59.2,924.5,False,47.5,152,0.8,2019,20
4858.441,21.4,58.6,924.5,False,47.1,155,1.4,2019,20
4918.646,21.3,58.8,924.5,False,46.9,176,1.6,2019,20
4978.437,21.1,59.1,924.6,False,46.8,143,1.5,2019,20
5038.433,21.1,59.7,924.6,False,47.0,188,0.8,2019,20
5098.42,21.3,58.9,924.5,False,47.4,260,1.3,2019,20
5158.518,21.3,59.3,924.6,False,47.4,134,1.1,2019,20
5218.497,21.2,59.8,924.5,False,47.0,159,1.1,2019,20
5278.44,21.4,58.9,924.5,False,47.0,141,1.3,2019,20
5338.405,21.4,59.4,924.5,False,47.3,216,0.7,2019,20
5398.414,21.5,58.9,924.5,False,47.6,168,1.6,2019,20
5458.46,21.6,58.5,924.5,False,47.6,71,1.4,2019,20
5518.477,21.5,58.1,924.4,False,47.2,59,1.4,2019,20
5578.711,21.2,58.5,924.4,False,46.1,168,1.5,2019,20
5638.516,20.9,59.5,924.4,False,44.7,213,1.6,2019,20
5698.506,21.0,59.7,924.4,False,44.7,110,1.0,2019,20
5758.49,21.3,58.5,924.4,False,46.5,174,1.6,2019,20
5818.52,21.2,59.1,924.4,False,46.9,86,0.8,2019,20
5878.73,21.3,58.8,924.3,False,46.7,164,1.5,2019,20
5938.494,21.2,59.1,924.5,False,46.6,94,0.6,2019,20
5998.504,21.3,58.4,924.5,False,46.5,197,1.2,2019,20
6058.564,21.3,58.5,924.5,False,46.0,123,1.3,2019,20
6118.533,21.1,59.3,924.5,False,45.9,165,1.6,2019,20
6178.547,21.2,59.4,924.4,False,46.7,83,1.0,2019,20
6238.541,21.4,58.8,924.4,False,46.7,131,0.8,2019,20
6298.533,21.6,58.0,924.5,False,45.9,239,1.2,2019,20
6358.564,21.6,58.5,924.5,False,45.1,6,0.7,2019,20
6418.568,21.4,58.5,924.4,False,43.8,57,0.9,2019,20
6478.551,21.3,59.0,924.6,False,43.5,106,1.5,2019,20
6538.575,21.1,59.2,924.5,False,43.8,156,1.4,2019,20
6598.629,20.9,60.4,924.4,False,43.9,7,2.3,2019,20
6658.605,20.9,60.7,924.5,False,43.5,109,1.3,2019,20
6718.858,20.9,60.6,924.5,False,42.3,292,1.1,2019,20
6778.619,20.8,60.9,924.5,False,41.4,181,1.7,2019,20
6838.846,20.7,61.7,924.4,False,41.3,165,1.4,2019,20
6898.618,20.7,61.3,924.5,False,39.7,159,1.6,2019,20
6958.622,20.7,61.6,924.5,False,39.1,279,1.3,2019,20
7018.79,20.7,61.3,924.5,False,38.9,295,1.3,2019,20
7078.625,20.5,61.6,924.5,False,38.4,339,1.4,2019,20
7138.628,20.4,61.9,924.5,False,38.3,156,1.7,2019,20
7198.638,20.3,62.4,924.6,False,37.9,139,1.7,2019,20
7258.623,20.1,63.2,924.6,False,37.8,163,2.7,2019,20
7318.623,20.2,62.9,924.6,False,39.5,145,0.9,2019,20
7378.674,20.3,62.2,924.5,False,39.5,130,2.1,2019,20
7438.682,20.2,62.7,924.5,False,39.2,107,0.9,2019,20
7498.751,20.1,63.3,924.5,False,39.4,161,1.1,2019,20
7558.707,20.2,62.7,924.5,False,39.2,170,1.1,2019,20
7618.685,20.2,62.9,924.5,False,39.2,118,1.7,2019,20
7678.735,20.4,62.6,924.6,False,39.0,159,1.2,2019,20
7738.734,20.4,61.9,924.5,False,38.5,167,1.2,2019,20
7798.825,20.3,62.7,924.6,False,38.3,120,1.3,2019,20
7858.995,20.4,62.2,924.6,False,38.4,149,1.2,2019,20
46.396,27.6,54.6,1014.9,False,32.5,223,1.6,2019,21
106.412,27.6,54.7,1014.9,False,32.8,219,1.3,2019,21
166.583,27.6,54.8,1014.9,False,33.0,266,1.4,2019,21
226.398,27.5,55.5,1014.9,False,32.2,209,1.4,2019,21
286.401,27.4,55.6,1015.0,False,33.0,248,1.3,2019,21
346.404,27.3,54.2,1015.0,False,33.1,232,1.7,2019,21
406.407,27.3,56.2,1015.0,False,32.7,103,1.5,2019,21
466.392,27.2,56.3,1014.9,False,32.6,223,1.0,2019,21
526.38,27.2,56.8,1014.9,False,32.4,202,1.7,2019,21
586.404,27.2,57.0,1015.0,False,32.3,192,1.5,2019,21
646.406,27.3,57.2,1015.0,False,32.4,222,0.9,2019,21
706.575,27.4,56.8,1014.9,False,32.8,251,1.1,2019,21
766.399,27.4,57.4,1014.9,False,32.8,255,0.9,2019,21
826.411,27.4,57.9,1015.0,False,32.6,221,1.0,2019,21
886.408,27.4,58.4,1015.0,False,32.1,268,1.3,2019,21
946.383,27.2,58.9,1015.0,False,31.5,195,1.7,2019,21
1006.386,27.1,58.3,1015.1,False,31.4,98,0.9,2019,21
1066.4,26.9,57.6,1014.9,False,31.4,101,1.8,2019,21
1126.399,26.8,58.0,1014.9,False,31.9,93,1.1,2019,21
1186.409,26.7,59.1,1015.0,False,31.8,94,2.0,2019,21
1246.397,26.6,60.1,1014.9,False,32.6,92,1.7,2019,21
1306.384,26.6,61.0,1015.0,False,31.5,239,0.8,2019,21
1366.4,26.7,60.4,1015.0,False,31.5,192,1.3,2019,21
1426.394,26.7,60.4,1015.0,False,31.2,243,1.1,2019,21
1486.406,26.8,59.6,1015.0,False,31.5,186,1.2,2019,21
1546.405,26.8,59.4,1015.0,False,30.9,212,1.0,2019,21
1606.414,26.8,59.4,1015.1,False,31.1,202,0.9,2019,21
1666.404,26.8,59.3,1015.0,False,31.1,199,1.2,2019,21
1726.392,26.8,59.3,1015.0,False,31.6,241,1.2,2019,21
1786.394,26.8,59.6,1015.1,False,31.4,221,1.3,2019,21
1846.385,26.7,59.7,1015.1,False,30.6,190,1.3,2019,21
1906.396,26.6,59.9,1015.0,False,30.6,106,1.3,2019,21
1966.406,26.4,60.6,1015.0,False,30.7,272,1.3,2019,21
2026.427,26.4,60.4,1015.2,False,30.7,218,1.4,2019,21
2086.41,26.4,60.1,1015.0,False,30.5,216,1.1,2019,21
2146.402,26.4,59.9,1015.0,False,30.5,185,1.5,2019,21
2206.397,26.4,60.2,1015.1,False,30.6,180,1.5,2019,21
2266.394,26.4,60.7,1015.0,False,30.6,235,1.9,2019,21
2326.395,26.4,60.7,1015.0,False,30.3,156,1.5,2019,21
2386.408,26.4,61.8,1015.0,False,30.3,261,2.0,2019,21
2446.408,26.5,61.8,1015.0,False,30.3,94,0.9,2019,21
2506.402,26.5,62.2,1015.0,False,30.3,195,1.1,2019,21
2566.394,26.5,61.8,1015.1,False,30.2,198,1.5,2019,21
2626.394,26.4,61.7,1015.1,False,30.8,0,1.1,2019,21
2686.572,26.3,61.9,1015.0,False,30.8,264,0.7,2019,21
2746.406,26.4,62.3,1015.1,False,30.3,163,1.6,2019,21
2806.521,26.4,61.9,1015.1,False,30.6,142,1.0,2019,21
2866.397,26.4,61.9,1015.1,False,30.5,136,0.7,2019,21
2926.387,26.2,62.4,1015.2,False,30.5,119,0.8,2019,21
2986.376,26.1,62.6,1015.1,False,30.2,224,0.9,2019,21
3046.398,26.1,62.9,1015.2,False,30.2,178,0.9,2019,21
3106.385,26.1,62.9,1015.2,False,30.2,127,1.1,2019,21
3166.389,26.1,62.8,1015.3,False,29.9,267,1.0,2019,21
3226.487,26.0,63.6,1015.2,False,30.2,256,1.1,2019,21
3286.394,26.1,64.0,1015.2,False,30.0,229,1.4,2019,21
3346.378,26.1,64.4,1015.2,False,30.2,204,1.1,2019,21
3406.403,26.1,64.0,1015.2,False,30.1,258,1.0,2019,21
3466.414,26.1,64.2,1015.3,False,30.0,199,1.2,2019,21
3526.41,26.1,64.4,1015.2,False,30.0,250,1.0,2019,21
3586.395,26.1,64.5,1015.2,False,30.0,212,1.2,2019,21
3646.482,26.1,64.4,1015.3,False,29.9,254,1.0,2019,21
3706.394,26.1,64.7,1015.3,False,30.2,228,1.1,2019,21
3766.411,26.0,65.2,1015.3,False,29.9,248,1.1,2019,21
3826.398,26.0,65.2,1015.3,False,29.7,248,1.3,2019,21
3886.4,26.0,65.6,1015.3,False,29.6,233,1.3,2019,21
3946.402,25.9,65.8,1015.4,False,29.6,257,1.2,2019,21
4006.406,25.9,65.9,1015.4,False,29.4,260,1.3,2019,21
4066.387,25.9,66.2,1015.3,False,29.6,263,1.3,2019,21
4126.56,25.9,66.2,1015.4,False,29.6,235,1.4,2019,21
4186.389,25.9,66.2,1015.4,False,29.6,235,1.4,2019,21
4246.388,25.9,66.3,1015.4,False,29.5,258,0.9,2019,21
4306.406,25.8,66.3,1015.4,False,29.9,0,0.7,2019,21
4366.405,25.7,66.1,1015.5,False,28.8,193,0.7,2019,21
4426.421,25.7,66.5,1015.4,False,28.8,233,1.1,2019,21
4486.421,25.7,66.4,1015.4,False,28.6,248,1.1,2019,21
4546.425,25.8,66.0,1015.5,False,28.8,274,1.4,2019,21
4606.431,25.8,65.9,1015.5,False,28.8,266,1.0,2019,21
4666.437,25.7,65.8,1015.4,False,28.6,259,1.1,2019,21
4726.446,25.7,65.6,1015.4,False,28.4,232,1.4,2019,21
4786.443,25.7,65.7,1015.5,False,28.6,230,1.2,2019,21
4846.454,25.7,65.7,1015.5,False,28.6,259,1.5,2019,21
4906.491,25.7,65.9,1015.5,False,28.5,250,1.4,2019,21
4966.459,25.7,66.0,1015.6,False,28.5,253,1.3,2019,21
5026.472,25.7,65.9,1015.5,False,28.4,242,1.3,2019,21
5086.464,25.6,66.3,1015.5,False,28.4,256,1.2,2019,21
5146.459,25.6,66.2,1015.5,False,28.3,242,1.5,2019,21
5206.482,25.6,66.3,1015.5,False,28.2,254,1.4,2019,21
5266.651,25.6,66.2,1015.6,False,28.4,228,1.3,2019,21
5326.478,25.6,66.4,1015.6,False,28.2,240,1.2,2019,21
5386.483,25.6,66.5,1015.6,False,28.3,249,1.1,2019,21
5446.499,25.6,66.6,1015.6,False,28.3,248,1.3,2019,21
5506.505,25.6,66.7,1015.6,False,28.5,256,1.1,2019,21
5566.538,25.6,66.6,1015.7,False,28.4,273,1.4,2019,21
5626.502,25.6,66.9,1015.6,False,28.3,259,1.4,2019,21
5686.51,25.6,66.9,1015.6,False,28.3,255,1.2,2019,21
5746.518,25.6,67.1,1015.7,False,28.1,247,1.2,2019,21
5806.512,25.5,67.5,1015.8,False,27.8,261,1.1,2019,21
5866.537,25.5,67.7,1015.7,False,27.8,206,1.4,2019,21
5926.547,25.4,67.6,1015.8,False,27.8,228,1.3,2019,21
5986.537,25.4,68.0,1015.7,False,27.8,246,1.3,2019,21
6046.539,25.5,68.4,1015.7,False,27.8,269,1.6,2019,21
6106.549,25.4,68.6,1015.8,False,28.0,234,1.3,2019,21
6166.553,25.5,68.6,1015.7,False,27.9,231,1.2,2019,21
6226.551,25.4,69.0,1015.8,False,27.9,257,1.5,2019,21
6286.716,25.4,69.3,1015.8,False,27.8,266,1.3,2019,21
6346.735,25.3,69.5,1015.7,False,27.7,256,1.5,2019,21
6406.745,25.3,69.8,1015.8,False,27.6,250,1.2,2019,21
6466.738,25.3,70.0,1015.8,False,27.4,267,1.2,2019,21
6526.759,25.2,70.3,1015.9,False,27.5,248,1.5,2019,21
6586.749,25.2,70.3,1015.8,False,27.6,236,1.6,2019,21
6646.582,25.2,70.1,1015.9,False,27.7,247,1.2,2019,21
6706.568,25.2,70.2,1015.8,False,27.7,262,1.9,2019,21
6766.584,25.2,70.1,1015.8,False,27.7,244,1.5,2019,21
6826.595,25.1,70.3,1015.9,False,27.8,240,1.5,2019,21
6886.628,25.1,70.4,1015.9,False,27.5,264,1.3,2019,21
6946.617,25.1,70.8,1015.9,False,27.5,227,1.4,2019,21
7006.615,25.1,70.8,1015.9,False,27.5,263,1.4,2019,21
7066.648,25.1,70.9,1015.9,False,27.3,231,1.5,2019,21
7126.639,25.0,71.2,1015.8,False,27.3,217,1.1,2019,21
7186.66,25.0,71.4,1015.8,False,27.5,227,1.0,2019,21
7246.639,25.0,71.4,1015.8,False,27.7,227,1.2,2019,21
7306.642,25.0,71.5,1015.8,False,27.3,252,1.0,2019,21
7366.826,25.0,71.6,1015.9,False,27.5,236,1.2,2019,21
7426.641,25.0,71.7,1015.8,False,27.4,269,1.3,2019,21
7486.651,25.0,71.3,1015.9,False,27.4,245,1.3,2019,21
7546.63,25.0,71.6,1015.8,False,27.1,251,1.3,2019,21
7606.65,25.0,71.6,1015.9,False,27.3,241,1.2,2019,21
7666.822,25.0,71.6,1016.0,False,27.5,271,1.6,2019,21
7726.643,24.9,71.4,1016.0,False,27.6,256,1.0,2019,21
7786.639,25.0,71.6,1016.0,False,27.5,247,1.4,2019,21
7846.631,25.0,71.8,1016.0,False,27.4,245,1.3,2019,21
7906.814,25.0,71.2,1016.1,False,27.5,262,1.5,2019,21
7966.64,24.9,71.4,1016.0,False,27.2,186,1.4,2019,21
