Time,Driver,DriverNumber,LapNumber,Stint,PitInTime,PitOutTime,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,Year,RoundNumber
0 days 01:59:32.243000,VER,1,46.0,2.0,0 days 01:59:27.753000,,HARD,17.0,True,Red Bull Racing,0 days 01:57:57.266000,124,1.0,2025,7
0 days 02:01:47.247000,VER,1,47.0,3.0,,0 days 01:59:57.537000,HARD,1.0,True,Red Bull Racing,0 days 01:59:32.243000,4,1.0,2025,7
0 days 01:08:31.927000,GAS,10,9.0,1.0,0 days 01:08:27.487000,,MEDIUM,9.0,True,Alpine,0 days 01:07:05.528000,1,17.0,2025,7
0 days 01:10:17.333000,GAS,10,10.0,2.0,,0 days 01:08:59.009000,HARD,1.0,True,Alpine,0 days 01:08:31.927000,1,20.0,2025,7
0 days 01:36:50.587000,GAS,10,29.0,2.0,0 days 01:36:46.310000,,HARD,20.0,True,Alpine,0 days 01:34:56.327000,26,16.0,2025,7
0 days 01:38:58.628000,GAS,10,30.0,3.0,,0 days 01:37:18.187000,HARD,1.0,True,Alpine,0 days 01:36:50.587000,671,17.0,2025,7
0 days 01:36:16.970000,ANT,12,29.0,1.0,0 days 01:36:12.616000,,HARD,29.0,True,Mercedes,0 days 01:34:30.977000,126,6.0,2025,7
0 days 01:38:29.534000,ANT,12,30.0,2.0,,0 days 01:36:42.556000,MEDIUM,1.0,True,Mercedes,0 days 01:36:16.970000,67,6.0,2025,7
0 days 01:12:32.854000,ALO,14,12.0,1.0,0 days 01:12:28.409000,,MEDIUM,15.0,False,Aston Martin,0 days 01:11:06.702000,1,9.0,2025,7
0 days 01:14:17.191000,ALO,14,13.0,2.0,,0 days 01:12:58.646000,HARD,2.0,False,Aston Martin,0 days 01:12:32.854000,1,15.0,2025,7
0 days 02:01:17.227000,ALO,14,46.0,2.0,0 days 02:01:12.765000,,HARD,35.0,False,Aston Martin,0 days 01:59:21.521000,4,12.0,2025,7
0 days 02:03:18.906000,ALO,14,47.0,3.0,,0 days 02:01:43.760000,MEDIUM,5.0,False,Aston Martin,0 days 02:01:17.227000,4,14.0,2025,7
0 days 01:09:49.585000,LEC,16,10.0,1.0,0 days 01:09:45.227000,,MEDIUM,10.0,True,Ferrari,0 days 01:08:22.834000,1,13.0,2025,7
0 days 01:11:32.039000,LEC,16,11.0,2.0,,0 days 01:10:14.814000,HARD,1.0,True,Ferrari,0 days 01:09:49.585000,1,17.0,2025,7
0 days 01:36:22.699000,LEC,16,29.0,2.0,0 days 01:36:18.242000,,HARD,19.0,True,Ferrari,0 days 01:34:35.957000,126,8.0,2025,7
0 days 01:38:38.100000,LEC,16,30.0,3.0,,0 days 01:36:50.216000,HARD,1.0,True,Ferrari,0 days 01:36:22.699000,67,10.0,2025,7
0 days 01:15:20.206000,STR,18,14.0,1.0,0 days 01:15:15.860000,,MEDIUM,17.0,False,Aston Martin,0 days 01:13:53.192000,1,7.0,2025,7
0 days 01:17:05.558000,STR,18,15.0,2.0,,0 days 01:15:47.126000,HARD,2.0,False,Aston Martin,0 days 01:15:20.206000,1,17.0,2025,7
0 days 02:01:20.690000,STR,18,46.0,2.0,0 days 02:01:16.327000,,HARD,33.0,False,Aston Martin,0 days 01:59:25.228000,4,14.0,2025,7
0 days 02:03:24.019000,STR,18,47.0,3.0,,0 days 02:01:50.846000,MEDIUM,7.0,False,Aston Martin,0 days 02:01:20.690000,4,15.0,2025,7
0 days 00:57:34.409000,TSU,22,1.0,1.0,,0 days 00:56:14.667000,HARD,1.0,True,Red Bull Racing,0 days 00:55:59.147000,1,19.0,2025,7
0 days 01:36:36.629000,TSU,22,29.0,1.0,0 days 01:36:32.168000,,HARD,29.0,True,Red Bull Racing,0 days 01:34:45.671000,26,12.0,2025,7
0 days 01:38:46.571000,TSU,22,30.0,2.0,,0 days 01:37:02.138000,MEDIUM,1.0,True,Red Bull Racing,0 days 01:36:36.629000,671,14.0,2025,7
0 days 01:36:04.640000,ALB,23,29.0,1.0,0 days 01:36:00.165000,,MEDIUM,29.0,True,Williams,0 days 01:34:21.582000,126,2.0,2025,7
0 days 01:38:17.368000,ALB,23,30.0,2.0,,0 days 01:36:30.731000,HARD,1.0,True,Williams,0 days 01:36:04.640000,6,4.0,2025,7
0 days 02:02:17.143000,ALB,23,47.0,2.0,0 days 02:02:12.739000,,HARD,18.0,True,Williams,0 days 02:00:20.739000,4,4.0,2025,7
0 days 02:04:18.490000,ALB,23,48.0,3.0,,0 days 02:02:42.564000,HARD,1.0,True,Williams,0 days 02:02:17.143000,4,5.0,2025,7
0 days 01:36:27.563000,HUL,27,29.0,1.0,0 days 01:36:23.137000,,HARD,29.0,True,Kick Sauber,0 days 01:34:39.362000,26,9.0,2025,7
0 days 01:38:39.957000,HUL,27,30.0,2.0,,0 days 01:36:53.403000,MEDIUM,1.0,True,Kick Sauber,0 days 01:36:27.563000,67,11.0,2025,7
0 days 01:09:54.992000,LAW,30,10.0,1.0,0 days 01:09:50.680000,,MEDIUM,10.0,True,Racing Bulls,0 days 01:08:28.792000,1,17.0,2025,7
0 days 01:11:40.444000,LAW,30,11.0,2.0,,0 days 01:10:20.332000,HARD,1.0,True,Racing Bulls,0 days 01:09:54.992000,1,20.0,2025,7
0 days 01:36:54.026000,LAW,30,29.0,2.0,0 days 01:36:49.669000,,HARD,19.0,True,Racing Bulls,0 days 01:34:58.223000,26,17.0,2025,7
0 days 01:39:00.333000,LAW,30,30.0,3.0,,0 days 01:37:19.906000,HARD,1.0,True,Racing Bulls,0 days 01:36:54.026000,671,18.0,2025,7
0 days 00:57:35.850000,OCO,31,1.0,1.0,0 days 00:57:31.537000,,MEDIUM,1.0,True,Haas F1 Team,0 days 00:55:59.147000,1,20.0,2025,7
0 days 00:59:20.337000,OCO,31,2.0,2.0,,0 days 00:58:02.009000,HARD,1.0,True,Haas F1 Team,0 days 00:57:35.850000,1,20.0,2025,7
0 days 01:34:10.501000,NOR,4,28.0,1.0,0 days 01:34:06.093000,,MEDIUM,28.0,True,McLaren,0 days 01:32:44.316000,1,2.0,2025,7
0 days 01:36:15.512000,NOR,4,29.0,2.0,,0 days 01:34:35.600000,HARD,1.0,True,McLaren,0 days 01:34:10.501000,126,4.0,2025,7
0 days 01:59:58.742000,NOR,4,46.0,2.0,0 days 01:59:54.350000,,HARD,18.0,True,McLaren,0 days 01:58:15.746000,124,2.0,2025,7
0 days 02:02:13.289000,NOR,4,47.0,3.0,,0 days 02:00:26.146000,HARD,2.0,False,McLaren,0 days 01:59:58.742000,4,3.0,2025,7
0 days 01:26:31.390000,COL,43,22.0,1.0,0 days 01:26:27.062000,,MEDIUM,22.0,True,Alpine,0 days 01:25:04.197000,1,13.0,2025,7
0 days 01:28:17.273000,COL,43,23.0,2.0,,0 days 01:26:57.320000,HARD,1.0,True,Alpine,0 days 01:26:31.390000,1,20.0,2025,7
0 days 02:01:27.373000,COL,43,46.0,2.0,0 days 02:01:22.958000,,HARD,24.0,True,Alpine,0 days 01:59:30.222000,4,16.0,2025,7
0 days 02:03:26.547000,COL,43,47.0,3.0,,0 days 02:01:54.127000,HARD,1.0,True,Alpine,0 days 02:01:27.373000,4,16.0,2025,7
0 days 01:36:17.463000,HAM,44,29.0,1.0,0 days 01:36:13.018000,,HARD,29.0,True,Ferrari,0 days 01:34:31.915000,126,7.0,2025,7
0 days 01:38:34.231000,HAM,44,30.0,2.0,,0 days 01:36:43.056000,MEDIUM,1.0,True,Ferrari,0 days 01:36:17.463000,67,7.0,2025,7
0 days 02:00:31.921000,HAM,44,46.0,2.0,0 days 02:00:27.594000,,MEDIUM,17.0,True,Ferrari,0 days 01:58:40.366000,24,6.0,2025,7
0 days 02:02:43.539000,HAM,44,47.0,3.0,,0 days 02:00:57.562000,HARD,1.0,True,Ferrari,0 days 02:00:31.921000,4,7.0,2025,7
0 days 01:12:39.845000,BOR,5,12.0,1.0,0 days 01:12:35.493000,,MEDIUM,12.0,True,Kick Sauber,0 days 01:11:12.254000,1,13.0,2025,7
0 days 01:14:25.772000,BOR,5,13.0,2.0,,0 days 01:13:06.268000,HARD,1.0,True,Kick Sauber,0 days 01:12:39.845000,1,20.0,2025,7
0 days 01:36:56.713000,BOR,5,29.0,2.0,0 days 01:36:52.216000,,HARD,17.0,True,Kick Sauber,0 days 01:35:00.138000,26,18.0,2025,7
0 days 01:39:01.796000,BOR,5,30.0,3.0,,0 days 01:37:22.968000,HARD,1.0,True,Kick Sauber,0 days 01:36:56.713000,671,19.0,2025,7
0 days 02:01:31.345000,BOR,5,46.0,3.0,0 days 02:01:26.942000,,HARD,17.0,True,Kick Sauber,0 days 01:59:34.941000,4,17.0,2025,7
0 days 02:03:28.771000,BOR,5,47.0,4.0,,0 days 02:01:56.828000,MEDIUM,13.0,False,Kick Sauber,0 days 02:01:31.345000,4,17.0,2025,7
0 days 01:11:11.754000,SAI,55,11.0,1.0,0 days 01:11:07.379000,,MEDIUM,11.0,True,Williams,0 days 01:09:43.451000,1,11.0,2025,7
0 days 01:12:55.575000,SAI,55,12.0,2.0,,0 days 01:11:37.527000,HARD,1.0,True,Williams,0 days 01:11:11.754000,1,17.0,2025,7
0 days 01:36:37.177000,SAI,55,29.0,2.0,0 days 01:36:32.840000,,HARD,18.0,True,Williams,0 days 01:34:46.583000,26,13.0,2025,7
0 days 01:38:47.607000,SAI,55,30.0,3.0,,0 days 01:37:03.357000,HARD,1.0,True,Williams,0 days 01:36:37.177000,671,15.0,2025,7
0 days 01:36:16.283000,HAD,6,29.0,1.0,0 days 01:36:11.892000,,MEDIUM,29.0,True,Racing Bulls,0 days 01:34:30.068000,126,5.0,2025,7
0 days 01:38:28.427000,HAD,6,30.0,2.0,,0 days 01:36:42.036000,HARD,1.0,True,Racing Bulls,0 days 01:36:16.283000,6,5.0,2025,7
0 days 02:00:42.117000,HAD,6,46.0,2.0,0 days 02:00:37.611000,,HARD,17.0,True,Racing Bulls,0 days 01:58:47.427000,24,7.0,2025,7
0 days 02:02:54.196000,HAD,6,47.0,3.0,,0 days 02:01:07.890000,HARD,1.0,True,Racing Bulls,0 days 02:00:42.117000,4,9.0,2025,7
0 days 01:11:10.514000,RUS,63,11.0,1.0,0 days 01:11:06.108000,,MEDIUM,14.0,False,Mercedes,0 days 01:09:41.240000,1,10.0,2025,7
0 days 01:12:54.219000,RUS,63,12.0,2.0,,0 days 01:11:35.824000,HARD,1.0,True,Mercedes,0 days 01:11:10.514000,1,16.0,2025,7
0 days 01:36:30.011000,RUS,63,29.0,2.0,0 days 01:36:25.543000,,HARD,18.0,True,Mercedes,0 days 01:34:41.548000,26,11.0,2025,7
0 days 01:38:42.388000,RUS,63,30.0,3.0,,0 days 01:36:56.263000,HARD,1.0,True,Mercedes,0 days 01:36:30.011000,671,12.0,2025,7
0 days 01:13:45.088000,PIA,81,13.0,1.0,0 days 01:13:40.689000,,MEDIUM,13.0,True,McLaren,0 days 01:12:18.883000,1,2.0,2025,7
0 days 01:15:30.212000,PIA,81,14.0,2.0,,0 days 01:14:11.624000,HARD,1.0,True,McLaren,0 days 01:13:45.088000,1,12.0,2025,7
0 days 01:38:05.979000,PIA,81,30.0,2.0,0 days 01:38:01.641000,,HARD,17.0,True,McLaren,0 days 01:36:10.950000,6,2.0,2025,7
0 days 01:39:52.119000,PIA,81,31.0,3.0,,0 days 01:38:32.102000,HARD,1.0,True,McLaren,0 days 01:38:05.979000,671,4.0,2025,7
0 days 01:36:29.630000,BEA,87,29.0,1.0,0 days 01:36:25.246000,,HARD,29.0,True,Haas F1 Team,0 days 01:34:40.910000,26,10.0,2025,7
0 days 01:38:43.005000,BEA,87,30.0,2.0,,0 days 01:36:56.622000,MEDIUM,1.0,True,Haas F1 Team,0 days 01:36:29.630000,671,13.0,2025,7
0 days 01:40:11.917000,BEA,87,31.0,2.0,0 days 01:40:07.541000,,MEDIUM,2.0,True,Haas F1 Team,0 days 01:38:43.005000,1,16.0,2025,7
0 days 01:42:22.164000,BEA,87,32.0,3.0,,0 days 01:41:04.264000,HARD,1.0,True,Haas F1 Team,0 days 01:40:11.917000,1,19.0,2025,7
0 days 01:33:52.916000,VER,1,28.0,1.0,0 days 01:33:29.565000,,HARD,28.0,True,Red Bull Racing,0 days 01:32:20.265000,1,4.0,2025,8
0 days 01:35:11.487000,VER,1,29.0,2.0,,0 days 01:33:53.706000,MEDIUM,1.0,True,Red Bull Racing,0 days 01:33:52.916000,1,4.0,2025,8
0 days 02:35:45.715000,VER,1,77.0,2.0,0 days 02:35:22.869000,,MEDIUM,49.0,True,Red Bull Racing,0 days 02:34:12.383000,1,4.0,2025,8
0 days 02:37:03.485000,VER,1,78.0,3.0,,0 days 02:35:46.459000,SOFT,4.0,False,Red Bull Racing,0 days 02:35:45.715000,1,4.0,2025,8
0 days 00:58:01.293000,GAS,10,1.0,1.0,0 days 00:57:37.624000,,MEDIUM,7.0,False,Alpine,0 days 00:56:08.809000,126,18.0,2025,8
0 days 00:59:50.267000,GAS,10,2.0,2.0,,0 days 00:58:01.973000,MEDIUM,1.0,True,Alpine,0 days 00:58:01.293000,6,18.0,2025,8
0 days 01:08:39.921000,GAS,10,8.0,2.0,0 days 01:08:39.977000,,MEDIUM,7.0,True,Alpine,0 days 01:07:06.679000,12,19.0,2025,8
0 days 02:28:59.295000,ANT,12,69.0,1.0,0 days 02:28:35.673000,,HARD,69.0,True,Mercedes,0 days 02:27:25.174000,1,18.0,2025,8
0 days 02:30:18.798000,ANT,12,70.0,2.0,,0 days 02:29:00.047000,MEDIUM,1.0,True,Mercedes,0 days 02:28:59.295000,1,18.0,2025,8
0 days 02:31:50.310000,ANT,12,71.0,2.0,0 days 02:31:26.292000,,MEDIUM,2.0,True,Mercedes,0 days 02:30:18.798000,1,18.0,2025,8
0 days 02:33:09.319000,ANT,12,72.0,3.0,,0 days 02:31:51.023000,HARD,1.0,True,Mercedes,0 days 02:31:50.310000,1,18.0,2025,8
0 days 01:18:53.656000,ALO,14,16.0,1.0,0 days 01:18:29.008000,,HARD,17.0,False,Aston Martin,0 days 01:17:19.488000,1,6.0,2025,8
0 days 01:20:13.939000,ALO,14,17.0,2.0,,0 days 01:18:54.476000,HARD,2.0,False,Aston Martin,0 days 01:18:53.656000,1,7.0,2025,8
0 days 01:26:13.768000,LEC,16,22.0,1.0,0 days 01:25:50.970000,,MEDIUM,22.0,True,Ferrari,0 days 01:24:41.356000,1,3.0,2025,8
0 days 01:27:33.867000,LEC,16,23.0,2.0,,0 days 01:26:14.501000,HARD,1.0,True,Ferrari,0 days 01:26:13.768000,1,3.0,2025,8
0 days 02:00:15.764000,LEC,16,49.0,2.0,0 days 01:59:52.894000,,HARD,27.0,True,Ferrari,0 days 01:58:43.787000,1,3.0,2025,8
0 days 02:01:32.864000,LEC,16,50.0,3.0,,0 days 02:00:16.472000,MEDIUM,4.0,False,Ferrari,0 days 02:00:15.764000,1,3.0,2025,8
0 days 01:20:45.239000,STR,18,17.0,1.0,0 days 01:20:22.010000,,HARD,18.0,False,Aston Martin,0 days 01:19:07.414000,1,18.0,2025,8
0 days 01:22:04.802000,STR,18,18.0,2.0,,0 days 01:20:45.968000,HARD,2.0,False,Aston Martin,0 days 01:20:45.239000,1,18.0,2025,8
0 days 02:22:39.175000,STR,18,64.0,2.0,0 days 02:22:14.083000,,HARD,48.0,False,Aston Martin,0 days 02:21:01.998000,1,18.0,2025,8
0 days 02:23:57.119000,STR,18,65.0,3.0,,0 days 02:22:39.958000,MEDIUM,2.0,False,Aston Martin,0 days 02:22:39.175000,1,18.0,2025,8
0 days 00:57:59.546000,TSU,22,1.0,1.0,0 days 00:57:35.742000,,SOFT,1.0,True,Red Bull Racing,0 days 00:56:08.809000,126,17.0,2025,8
0 days 00:59:48.422000,TSU,22,2.0,2.0,,0 days 00:58:00.228000,HARD,1.0,True,Red Bull Racing,0 days 00:57:59.546000,6,17.0,2025,8
0 days 02:34:04.496000,TSU,22,73.0,2.0,0 days 02:33:41.231000,,HARD,72.0,True,Red Bull Racing,0 days 02:32:32.570000,1,17.0,2025,8
0 days 02:35:23.963000,TSU,22,74.0,3.0,,0 days 02:34:05.123000,MEDIUM,1.0,True,Red Bull Racing,0 days 02:34:04.496000,1,17.0,2025,8
0 days 01:40:03.935000,ALB,23,32.0,1.0,0 days 01:39:40.820000,,MEDIUM,36.0,False,Williams,0 days 01:38:30.941000,1,9.0,2025,8
0 days 01:41:26.171000,ALB,23,33.0,2.0,,0 days 01:40:04.702000,MEDIUM,9.0,False,Williams,0 days 01:40:03.935000,1,10.0,2025,8
0 days 01:50:38.110000,ALB,23,40.0,2.0,0 days 01:50:14.937000,,MEDIUM,16.0,False,Williams,0 days 01:49:05.954000,1,9.0,2025,8
0 days 01:51:59.508000,ALB,23,41.0,3.0,,0 days 01:50:38.922000,HARD,1.0,True,Williams,0 days 01:50:38.110000,1,9.0,2025,8
0 days 01:14:03.762000,HUL,27,12.0,1.0,0 days 01:13:40.488000,,MEDIUM,12.0,True,Kick Sauber,0 days 01:12:27.019000,1,19.0,2025,8
0 days 01:15:22.041000,HUL,27,13.0,2.0,,0 days 01:14:04.463000,HARD,1.0,True,Kick Sauber,0 days 01:14:03.762000,1,18.0,2025,8
0 days 01:56:15.148000,HUL,27,44.0,2.0,0 days 01:55:51.467000,,HARD,32.0,True,Kick Sauber,0 days 01:54:39.521000,1,18.0,2025,8
0 days 01:57:34.216000,HUL,27,45.0,3.0,,0 days 01:56:15.957000,SOFT,1.0,True,Kick Sauber,0 days 01:56:15.148000,1,18.0,2025,8
0 days 01:38:45.919000,LAW,30,31.0,1.0,0 days 01:38:22.830000,,MEDIUM,31.0,True,Racing Bulls,0 days 01:37:12.388000,1,10.0,2025,8
0 days 01:40:05.120000,LAW,30,32.0,2.0,,0 days 01:38:46.736000,SOFT,4.0,False,Racing Bulls,0 days 01:38:45.919000,1,10.0,2025,8
0 days 01:50:36.164000,LAW,30,40.0,2.0,0 days 01:50:12.953000,,SOFT,12.0,False,Racing Bulls,0 days 01:49:03.697000,1,8.0,2025,8
0 days 01:51:57.047000,LAW,30,41.0,3.0,,0 days 01:50:37,HARD,2.0,False,Racing Bulls,0 days 01:50:36.164000,1,8.0,2025,8
0 days 01:18:58.794000,OCO,31,16.0,1.0,0 days 01:18:33.961000,,MEDIUM,16.0,True,Haas F1 Team,0 days 01:17:23.854000,1,8.0,2025,8
0 days 01:20:17.595000,OCO,31,17.0,2.0,,0 days 01:18:59.601000,MEDIUM,5.0,False,Haas F1 Team,0 days 01:18:58.794000,1,8.0,2025,8
0 days 01:34:43.654000,OCO,31,28.0,2.0,0 days 01:34:19.654000,,MEDIUM,16.0,False,Haas F1 Team,0 days 01:33:09.649000,1,10.0,2025,8
0 days 01:36:03.142000,OCO,31,29.0,3.0,,0 days 01:34:44.406000,HARD,1.0,True,Haas F1 Team,0 days 01:34:43.654000,1,10.0,2025,8
0 days 01:22:24.435000,NOR,4,19.0,1.0,0 days 01:22:00.706000,,MEDIUM,19.0,True,McLaren,0 days 01:20:52.181000,1,4.0,2025,8
0 days 01:23:42.468000,NOR,4,20.0,2.0,,0 days 01:22:25.221000,HARD,1.0,True,McLaren,0 days 01:22:24.435000,1,3.0,2025,8
0 days 02:01:25.961000,NOR,4,50.0,2.0,0 days 02:01:03.269000,,HARD,31.0,True,McLaren,0 days 01:59:55.068000,1,2.0,2025,8
0 days 02:02:44.198000,NOR,4,51.0,3.0,,0 days 02:01:26.738000,HARD,1.0,True,McLaren,0 days 02:01:25.961000,1,2.0,2025,8
0 days 01:15:25.078000,COL,43,13.0,1.0,0 days 01:15:01.421000,,HARD,13.0,True,Alpine,0 days 01:13:49.161000,1,19.0,2025,8
0 days 01:16:45.140000,COL,43,14.0,2.0,,0 days 01:15:25.791000,MEDIUM,8.0,False,Alpine,0 days 01:15:25.078000,1,19.0,2025,8
0 days 01:32:33.791000,COL,43,26.0,2.0,0 days 01:32:09.986000,,MEDIUM,20.0,False,Alpine,0 days 01:30:58.219000,1,19.0,2025,8
0 days 01:33:54.028000,COL,43,27.0,3.0,,0 days 01:32:34.627000,MEDIUM,1.0,True,Alpine,0 days 01:32:33.791000,1,19.0,2025,8
0 days 01:21:24.024000,HAM,44,18.0,1.0,0 days 01:21:01.299000,,HARD,18.0,True,Ferrari,0 days 01:19:52.162000,1,5.0,2025,8
0 days 01:22:42.066000,HAM,44,19.0,2.0,,0 days 01:21:24.815000,HARD,2.0,False,Ferrari,0 days 01:21:24.024000,1,5.0,2025,8
0 days 02:09:39.914000,HAM,44,56.0,2.0,0 days 02:09:16.665000,,HARD,39.0,False,Ferrari,0 days 02:08:06.348000,1,5.0,2025,8
0 days 02:11:01.382000,HAM,44,57.0,3.0,,0 days 02:09:40.706000,MEDIUM,4.0,False,Ferrari,0 days 02:09:39.914000,1,5.0,2025,8
0 days 00:58:34.634000,BOR,5,1.0,1.0,0 days 00:57:58.119000,,MEDIUM,1.0,True,Kick Sauber,0 days 00:56:08.809000,126,20.0,2025,8
0 days 01:00:24.380000,BOR,5,2.0,2.0,,0 days 00:58:35.435000,HARD,1.0,True,Kick Sauber,0 days 00:58:34.634000,6,20.0,2025,8
0 days 01:32:32.648000,BOR,5,26.0,2.0,0 days 01:32:08.977000,,HARD,25.0,True,Kick Sauber,0 days 01:30:56.473000,1,18.0,2025,8
0 days 01:33:52.857000,BOR,5,27.0,3.0,,0 days 01:32:33.502000,SOFT,1.0,True,Kick Sauber,0 days 01:32:32.648000,1,18.0,2025,8
0 days 01:44:30.973000,BOR,5,35.0,3.0,0 days 01:44:07.465000,,SOFT,9.0,True,Kick Sauber,0 days 01:42:55.726000,1,19.0,2025,8
0 days 01:45:49.580000,BOR,5,36.0,4.0,,0 days 01:44:31.908000,MEDIUM,1.0,False,Kick Sauber,0 days 01:44:30.973000,1,19.0,2025,8
0 days 02:01:09.754000,SAI,55,48.0,1.0,0 days 02:00:46.035000,,HARD,48.0,True,Williams,0 days 01:59:36.879000,1,9.0,2025,8
0 days 02:02:28.716000,SAI,55,49.0,2.0,,0 days 02:01:10.441000,MEDIUM,1.0,True,Williams,0 days 02:01:09.754000,1,9.0,2025,8
0 days 02:07:44.579000,SAI,55,53.0,2.0,0 days 02:07:21.272000,,MEDIUM,5.0,True,Williams,0 days 02:06:13.133000,1,9.0,2025,8
0 days 02:09:05.280000,SAI,55,54.0,3.0,,0 days 02:07:45.278000,MEDIUM,9.0,False,Williams,0 days 02:07:44.579000,1,9.0,2025,8
0 days 01:16:18.636000,HAD,6,14.0,1.0,0 days 01:15:55.354000,,MEDIUM,14.0,True,Racing Bulls,0 days 01:14:44.564000,1,8.0,2025,8
0 days 01:17:38.407000,HAD,6,15.0,2.0,,0 days 01:16:19.448000,SOFT,4.0,False,Racing Bulls,0 days 01:16:18.636000,1,8.0,2025,8
0 days 01:23:01.275000,HAD,6,19.0,2.0,0 days 01:22:38.206000,,SOFT,8.0,False,Racing Bulls,0 days 01:21:27.951000,1,8.0,2025,8
0 days 01:24:20.450000,HAD,6,20.0,3.0,,0 days 01:23:01.956000,HARD,2.0,False,Racing Bulls,0 days 01:23:01.275000,1,8.0,2025,8
0 days 02:07:45.937000,RUS,63,53.0,1.0,0 days 02:07:27.309000,,HARD,53.0,True,Mercedes,0 days 02:06:18.004000,1,10.0,2025,8
0 days 02:09:06.719000,RUS,63,54.0,2.0,,0 days 02:07:46.715000,MEDIUM,1.0,True,Mercedes,0 days 02:07:45.937000,1,10.0,2025,8
0 days 02:19:36.770000,RUS,63,62.0,2.0,0 days 02:19:12.534000,,MEDIUM,9.0,True,Mercedes,0 days 02:18:02.692000,1,11.0,2025,8
0 days 02:20:54.531000,RUS,63,63.0,2.0,,0 days 02:19:37.454000,MEDIUM,10.0,True,Mercedes,0 days 02:19:36.770000,1,11.0,2025,8
0 days 02:27:21.153000,RUS,63,68.0,2.0,0 days 02:26:57.920000,,MEDIUM,15.0,True,Mercedes,0 days 02:25:50.076000,1,11.0,2025,8
0 days 02:28:39.272000,RUS,63,69.0,3.0,,0 days 02:27:21.897000,HARD,1.0,True,Mercedes,0 days 02:27:21.153000,1,11.0,2025,8
0 days 01:23:47.314000,PIA,81,20.0,1.0,0 days 01:23:22.299000,,MEDIUM,20.0,True,McLaren,0 days 01:22:13.594000,1,4.0,2025,8
0 days 01:25:05.328000,PIA,81,21.0,2.0,,0 days 01:23:48.158000,HARD,1.0,True,McLaren,0 days 01:23:47.314000,1,4.0,2025,8
0 days 01:59:09.229000,PIA,81,48.0,2.0,0 days 01:58:46.120000,,HARD,28.0,True,McLaren,0 days 01:57:38.201000,1,4.0,2025,8
0 days 02:00:27.690000,PIA,81,49.0,3.0,,0 days 01:59:10.050000,HARD,1.0,True,McLaren,0 days 01:59:09.229000,1,4.0,2025,8
0 days 00:58:29.002000,BEA,87,1.0,1.0,0 days 00:57:39.578000,,MEDIUM,1.0,True,Haas F1 Team,0 days 00:56:08.809000,126,19.0,2025,8
0 days 01:00:19.656000,BEA,87,2.0,2.0,,0 days 00:58:29.747000,HARD,1.0,True,Haas F1 Team,0 days 00:58:29.002000,6,19.0,2025,8
0 days 01:20:47.113000,BEA,87,17.0,2.0,0 days 01:20:23.516000,,HARD,16.0,True,Haas F1 Team,0 days 01:19:09.247000,1,19.0,2025,8
0 days 01:22:05.539000,BEA,87,18.0,3.0,,0 days 01:20:47.949000,MEDIUM,1.0,True,Haas F1 Team,0 days 01:20:47.113000,1,19.0,2025,8
0 days 01:16:53.688000,VER,1,13.0,1.0,0 days 01:16:50.998000,,SOFT,16.0,False,Red Bull Racing,0 days 01:15:27.658000,1,3.0,2025,9
0 days 01:18:30.888000,VER,1,14.0,2.0,,0 days 01:17:12.799000,SOFT,1.0,True,Red Bull Racing,0 days 01:16:53.688000,1,8.0,2025,9
0 days 01:38:35.823000,VER,1,29.0,2.0,0 days 01:38:33.050000,,SOFT,16.0,True,Red Bull Racing,0 days 01:37:11.314000,1,2.0,2025,9
0 days 01:40:12.102000,VER,1,30.0,3.0,,0 days 01:38:55.114000,MEDIUM,1.0,True,Red Bull Racing,0 days 01:38:35.823000,1,4.0,2025,9
0 days 02:02:46.795000,VER,1,47.0,3.0,0 days 02:02:44.158000,,MEDIUM,18.0,True,Red Bull Racing,0 days 02:01:23.237000,1,3.0,2025,9
0 days 02:04:22.710000,VER,1,48.0,4.0,,0 days 02:03:05.962000,SOFT,4.0,False,Red Bull Racing,0 days 02:02:46.795000,1,3.0,2025,9
0 days 02:13:47.433000,VER,1,55.0,4.0,0 days 02:13:44.750000,,SOFT,11.0,False,Red Bull Racing,0 days 02:12:12.789000,124,3.0,2025,9
0 days 02:16:12.559000,VER,1,56.0,5.0,,0 days 02:14:07.144000,HARD,1.0,True,Red Bull Racing,0 days 02:13:47.433000,4,3.0,2025,9
0 days 01:13:03.286000,GAS,10,10.0,1.0,0 days 01:13:00.614000,,SOFT,12.0,False,Alpine,0 days 01:11:37.616000,1,10.0,2025,9
0 days 01:14:42.124000,GAS,10,11.0,2.0,,0 days 01:13:22.762000,SOFT,4.0,False,Alpine,0 days 01:13:03.286000,1,14.0,2025,9
0 days 01:42:10.312000,GAS,10,31.0,2.0,0 days 01:42:07.569000,,SOFT,24.0,False,Alpine,0 days 01:40:44.045000,1,10.0,2025,9
0 days 01:43:49.851000,GAS,10,32.0,3.0,,0 days 01:42:29.692000,MEDIUM,1.0,True,Alpine,0 days 01:42:10.312000,1,17.0,2025,9
0 days 02:15:41.352000,GAS,10,55.0,3.0,0 days 02:15:38.580000,,MEDIUM,24.0,True,Alpine,0 days 02:13:50.417000,4,9.0,2025,9
0 days 02:17:28.158000,GAS,10,56.0,4.0,,0 days 02:16:01.418000,SOFT,4.0,False,Alpine,0 days 02:15:41.352000,4,9.0,2025,9
