Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,RoundNumber
0 days 01:29:30.246000,LEC,16,0 days 00:01:37.645000,17.0,1.0,,0 days 01:29:24.829000,0 days 00:00:31.778000,0 days 00:00:35.314000,0 days 00:00:30.553000,0 days 01:28:24.410000,0 days 01:28:59.724000,0 days 01:29:30.277000,216.0,184.0,,308.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:27:52.601000,,1,7.0,,,False,False,2023,5
0 days 01:31:18.475000,LEC,16,0 days 00:01:48.229000,18.0,2.0,0 days 01:29:46.876000,,0 days 00:00:47.038000,0 days 00:00:35.173000,0 days 00:00:26.018000,0 days 01:30:17.315000,0 days 01:30:52.488000,0 days 01:31:18.506000,215.0,186.0,272.0,308.0,False,HARD,1.0,True,Ferrari,0 days 01:29:30.246000,,1,15.0,,,False,False,2023,5
0 days 01:26:20.846000,GAS,10,0 days 00:01:38.406000,15.0,1.0,,0 days 01:26:15.441000,0 days 00:00:31.844000,0 days 00:00:35.600000,0 days 00:00:30.962000,0 days 01:25:14.335000,0 days 01:25:49.935000,0 days 01:26:20.897000,214.0,185.0,,314.0,False,MEDIUM,15.0,True,Alpine,0 days 01:24:42.440000,,1,8.0,,,False,False,2023,5
0 days 01:28:08.895000,GAS,10,0 days 00:01:48.049000,16.0,2.0,0 days 01:26:37.894000,,0 days 00:00:47.127000,0 days 00:00:34.947000,0 days 00:00:25.975000,0 days 01:27:08.024000,0 days 01:27:42.971000,0 days 01:28:08.946000,212.0,186.0,266.0,311.0,False,HARD,1.0,True,Alpine,0 days 01:26:20.846000,,1,14.0,,,False,False,2023,5
0 days 02:03:38.039000,OCO,31,0 days 00:01:37.507000,39.0,1.0,,0 days 02:03:32.650000,0 days 00:00:31.595000,0 days 00:00:35.062000,0 days 00:00:30.850000,0 days 02:02:32.185000,0 days 02:03:07.247000,0 days 02:03:38.097000,215.0,186.0,,316.0,False,HARD,39.0,True,Alpine,0 days 02:02:00.532000,,1,6.0,,,False,False,2023,5
0 days 02:05:23.769000,OCO,31,0 days 00:01:45.730000,40.0,2.0,0 days 02:03:54.587000,,0 days 00:00:45.496000,0 days 00:00:34.805000,0 days 00:00:25.429000,0 days 02:04:23.593000,0 days 02:04:58.398000,0 days 02:05:23.827000,215.0,189.0,278.0,330.0,False,MEDIUM,1.0,True,Alpine,0 days 02:03:38.039000,,1,11.0,,,False,False,2023,5
0 days 01:24:50.471000,MAG,20,0 days 00:01:38.728000,14.0,1.0,,0 days 01:24:45.114000,0 days 00:00:32.081000,0 days 00:00:35.700000,0 days 00:00:30.947000,0 days 01:23:43.885000,0 days 01:24:19.585000,0 days 01:24:50.532000,207.0,184.0,,323.0,False,MEDIUM,14.0,True,Haas F1 Team,0 days 01:23:11.743000,,1,12.0,,,False,False,2023,5
0 days 01:26:37.834000,MAG,20,0 days 00:01:47.363000,15.0,2.0,0 days 01:25:07.692000,,0 days 00:00:46.658000,0 days 00:00:34.860000,0 days 00:00:25.845000,0 days 01:25:37.190000,0 days 01:26:12.050000,0 days 01:26:37.895000,214.0,186.0,272.0,311.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:24:50.471000,,1,16.0,,,False,False,2023,5
0 days 01:59:05.614000,TSU,22,0 days 00:01:37.007000,36.0,1.0,,0 days 01:59:00.325000,0 days 00:00:31.513000,0 days 00:00:35.065000,0 days 00:00:30.429000,0 days 01:58:00.160000,0 days 01:58:35.225000,0 days 01:59:05.654000,211.0,188.0,,319.0,False,HARD,36.0,True,AlphaTauri,0 days 01:57:28.607000,,1,10.0,,,False,False,2023,5
0 days 02:00:52.129000,TSU,22,0 days 00:01:46.515000,37.0,2.0,0 days 01:59:22.575000,,0 days 00:00:46.213000,0 days 00:00:34.653000,0 days 00:00:25.649000,0 days 01:59:51.867000,0 days 02:00:26.520000,0 days 02:00:52.169000,215.0,191.0,274.0,314.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 01:59:05.614000,,1,14.0,,,False,False,2023,5
0 days 02:08:23.385000,STR,18,0 days 00:01:37.256000,42.0,1.0,,0 days 02:08:18.037000,0 days 00:00:31.290000,0 days 00:00:35.111000,0 days 00:00:30.855000,0 days 02:07:17.476000,0 days 02:07:52.587000,0 days 02:08:23.442000,212.0,188.0,,322.0,False,HARD,43.0,False,Aston Martin,0 days 02:06:46.129000,,1,8.0,,,False,False,2023,5
0 days 02:10:09.854000,STR,18,0 days 00:01:46.469000,43.0,2.0,0 days 02:08:40.631000,,0 days 00:00:46.251000,0 days 00:00:34.552000,0 days 00:00:25.666000,0 days 02:09:09.693000,0 days 02:09:44.245000,0 days 02:10:09.911000,215.0,190.0,276.0,313.0,False,MEDIUM,2.0,False,Aston Martin,0 days 02:08:23.385000,,1,15.0,,,False,False,2023,5
0 days 01:26:28.304000,BOT,77,0 days 00:01:39.631000,15.0,1.0,,0 days 01:26:22.878000,0 days 00:00:32.049000,0 days 00:00:36.874000,0 days 00:00:30.708000,0 days 01:25:20.767000,0 days 01:25:57.641000,0 days 01:26:28.349000,214.0,185.0,,331.0,False,MEDIUM,15.0,True,Alfa Romeo,0 days 01:24:48.673000,,1,15.0,,,False,False,2023,5
0 days 01:28:16.779000,BOT,77,0 days 00:01:48.475000,16.0,2.0,0 days 01:26:46.112000,,0 days 00:00:47.474000,0 days 00:00:35.061000,0 days 00:00:25.940000,0 days 01:27:15.823000,0 days 01:27:50.884000,0 days 01:28:16.824000,214.0,188.0,271.0,307.0,False,HARD,1.0,True,Alfa Romeo,0 days 01:26:28.304000,,1,16.0,,,False,False,2023,5
0 days 01:37:27.026000,ALB,23,0 days 00:01:39.058000,22.0,1.0,,0 days 01:37:21.621000,0 days 00:00:32.502000,0 days 00:00:35.282000,0 days 00:00:31.274000,0 days 01:36:20.528000,0 days 01:36:55.810000,0 days 01:37:27.084000,208.0,184.0,,325.0,False,MEDIUM,22.0,True,Williams,0 days 01:35:47.968000,,1,14.0,,,False,False,2023,5
0 days 01:39:14.816000,ALB,23,0 days 00:01:47.790000,23.0,2.0,0 days 01:37:44.058000,,0 days 00:00:46.708000,0 days 00:00:35.109000,0 days 00:00:25.973000,0 days 01:38:13.792000,0 days 01:38:48.901000,0 days 01:39:14.874000,213.0,185.0,275.0,313.0,False,HARD,1.0,True,Williams,0 days 01:37:27.026000,,1,17.0,,,False,False,2023,5
0 days 01:54:30.756000,HUL,27,0 days 00:01:40.557000,33.0,1.0,,0 days 01:54:25.359000,0 days 00:00:33.360000,0 days 00:00:36.172000,0 days 00:00:31.025000,0 days 01:53:23.615000,0 days 01:53:59.787000,0 days 01:54:30.812000,164.0,185.0,,321.0,False,HARD,33.0,True,Haas F1 Team,0 days 01:52:50.199000,,1,13.0,,,False,False,2023,5
0 days 01:56:18.698000,HUL,27,0 days 00:01:47.942000,34.0,2.0,0 days 01:54:48.578000,,0 days 00:00:47.501000,0 days 00:00:34.742000,0 days 00:00:25.699000,0 days 01:55:18.313000,0 days 01:55:53.055000,0 days 01:56:18.754000,213.0,189.0,276.0,311.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:54:30.756000,,1,16.0,,,False,False,2023,5
0 days 01:51:32.220000,ZHO,24,0 days 00:01:37.610000,31.0,1.0,,0 days 01:51:26.830000,0 days 00:00:31.481000,0 days 00:00:35.273000,0 days 00:00:30.856000,0 days 01:50:26.151000,0 days 01:51:01.424000,0 days 01:51:32.280000,210.0,186.0,,317.0,False,HARD,31.0,True,Alfa Romeo,0 days 01:49:54.610000,,1,15.0,,,False,False,2023,5
0 days 01:53:20.117000,ZHO,24,0 days 00:01:47.897000,32.0,2.0,0 days 01:51:49.580000,,0 days 00:00:47.236000,0 days 00:00:34.734000,0 days 00:00:25.927000,0 days 01:52:19.516000,0 days 01:52:54.250000,0 days 01:53:20.177000,214.0,187.0,271.0,306.0,False,MEDIUM,1.0,True,Alfa Romeo,0 days 01:51:32.220000,,1,17.0,,,False,False,2023,5
0 days 01:09:22.675000,NOR,4,0 days 00:01:38.826000,4.0,1.0,,0 days 01:09:17.234000,0 days 00:00:32.171000,0 days 00:00:35.730000,0 days 00:00:30.925000,0 days 01:08:16.041000,0 days 01:08:51.771000,0 days 01:09:22.696000,210.0,184.0,,307.0,False,SOFT,4.0,True,McLaren,0 days 01:07:43.849000,,1,19.0,,,False,False,2023,5
0 days 01:11:13.153000,NOR,4,0 days 00:01:50.478000,5.0,2.0,0 days 01:09:41.311000,,0 days 00:00:48.748000,0 days 00:00:35.323000,0 days 00:00:26.407000,0 days 01:10:11.444000,0 days 01:10:46.767000,0 days 01:11:13.174000,209.0,186.0,270.0,298.0,False,HARD,1.0,True,McLaren,0 days 01:09:22.675000,,1,19.0,,,False,False,2023,5
0 days 01:26:38.184000,DEV,21,0 days 00:01:38.808000,15.0,1.0,,0 days 01:26:32.737000,0 days 00:00:31.906000,0 days 00:00:35.702000,0 days 00:00:31.200000,0 days 01:25:31.282000,0 days 01:26:06.984000,0 days 01:26:38.184000,211.0,185.0,,313.0,False,MEDIUM,15.0,True,AlphaTauri,0 days 01:24:59.376000,,1,17.0,,,False,False,2023,5
0 days 01:28:28.315000,DEV,21,0 days 00:01:50.131000,16.0,2.0,0 days 01:26:56.331000,,0 days 00:00:48.550000,0 days 00:00:35.439000,0 days 00:00:26.142000,0 days 01:27:26.734000,0 days 01:28:02.173000,0 days 01:28:28.315000,213.0,186.0,271.0,307.0,False,HARD,1.0,True,AlphaTauri,0 days 01:26:38.184000,,1,19.0,,,False,False,2023,5
0 days 01:10:53.733000,PIA,81,0 days 00:01:38.967000,5.0,1.0,,0 days 01:10:48.248000,0 days 00:00:32.426000,0 days 00:00:35.599000,0 days 00:00:30.942000,0 days 01:09:47.257000,0 days 01:10:22.856000,0 days 01:10:53.798000,210.0,185.0,,325.0,False,SOFT,5.0,True,McLaren,0 days 01:09:14.766000,,1,18.0,,,False,False,2023,5
0 days 01:12:41.752000,PIA,81,0 days 00:01:48.019000,6.0,2.0,0 days 01:11:10.513000,,0 days 00:00:46.676000,0 days 00:00:35.083000,0 days 00:00:26.260000,0 days 01:11:40.474000,0 days 01:12:15.557000,0 days 01:12:41.817000,209.0,185.0,270.0,312.0,False,HARD,1.0,True,McLaren,0 days 01:10:53.733000,,1,18.0,,,False,False,2023,5
0 days 01:06:14.457000,SAR,2,0 days 00:01:41.093000,2.0,1.0,,0 days 01:06:09.079000,0 days 00:00:33.226000,0 days 00:00:36.202000,0 days 00:00:31.665000,0 days 01:05:06.635000,0 days 01:05:42.837000,0 days 01:06:14.502000,210.0,181.0,,290.0,False,MEDIUM,2.0,True,Williams,0 days 01:04:33.364000,,1,20.0,,,False,False,2023,5
0 days 01:08:30.082000,SAR,2,0 days 00:02:15.625000,3.0,2.0,0 days 01:06:57.985000,,0 days 00:01:14.336000,0 days 00:00:35.227000,0 days 00:00:26.062000,0 days 01:07:28.838000,0 days 01:08:04.065000,0 days 01:08:30.127000,212.0,184.0,268.0,310.0,False,HARD,1.0,True,Williams,0 days 01:06:14.457000,,1,20.0,,,False,False,2023,5
0 days 02:14:41.264000,VER,1,0 days 00:02:10.567000,55.0,1.0,,0 days 02:14:17.451000,0 days 00:00:28.610000,0 days 00:00:55.513000,0 days 00:00:46.444000,0 days 02:12:59.330000,0 days 02:13:54.843000,0 days 02:14:41.287000,108.0,115.0,,238.0,False,MEDIUM,55.0,True,Red Bull Racing,0 days 02:12:30.697000,,12,1.0,,,False,False,2023,6
0 days 02:16:27.395000,VER,1,0 days 00:01:46.131000,56.0,2.0,0 days 02:14:41.935000,,0 days 00:00:30.769000,0 days 00:00:48.885000,0 days 00:00:26.477000,0 days 02:15:12.056000,0 days 02:16:00.941000,0 days 02:16:27.418000,104.0,137.0,247.0,250.0,False,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 02:14:41.264000,,21,1.0,,,False,False,2023,6
0 days 02:03:39.134000,GAS,10,0 days 00:01:33.267000,47.0,1.0,,0 days 02:03:16.010000,0 days 00:00:19.997000,0 days 00:00:36.277000,0 days 00:00:36.993000,0 days 02:02:25.906000,0 days 02:03:02.183000,0 days 02:03:39.176000,210.0,193.0,,281.0,False,HARD,47.0,True,Alpine,0 days 02:02:05.867000,,1,7.0,,,False,False,2023,6
0 days 02:04:59.018000,GAS,10,0 days 00:01:19.884000,48.0,2.0,0 days 02:03:39.885000,,0 days 00:00:22.937000,0 days 00:00:36.318000,0 days 00:00:20.629000,0 days 02:04:02.113000,0 days 02:04:38.431000,0 days 02:04:59.060000,193.0,189.0,257.0,282.0,False,MEDIUM,1.0,True,Alpine,0 days 02:03:39.134000,,1,8.0,,,False,False,2023,6
0 days 02:13:46.742000,GAS,10,0 days 00:02:01.097000,54.0,2.0,,0 days 02:13:17.530000,0 days 00:00:24.039000,0 days 00:00:49.579000,0 days 00:00:47.479000,0 days 02:12:09.726000,0 days 02:12:59.305000,0 days 02:13:46.784000,127.0,137.0,,262.0,False,MEDIUM,7.0,True,Alpine,0 days 02:11:45.645000,,12,8.0,,,False,False,2023,6
0 days 02:15:29.962000,GAS,10,0 days 00:01:43.220000,55.0,3.0,0 days 02:13:47.499000,,0 days 00:00:28.683000,0 days 00:00:48.890000,0 days 00:00:25.647000,0 days 02:14:15.467000,0 days 02:15:04.357000,0 days 02:15:30.004000,111.0,147.0,252.0,246.0,False,INTERMEDIATE,1.0,True,Alpine,0 days 02:13:46.742000,,21,7.0,,,False,False,2023,6
0 days 01:04:01.387000,PER,11,0 days 00:01:58.190000,1.0,1.0,,0 days 01:03:37.245000,,0 days 00:00:45.390000,0 days 00:00:39.598000,,0 days 01:03:21.871000,0 days 01:04:01.479000,157.0,170.0,,273.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:02:02.950000,,12,18.0,,,False,False,2023,6
0 days 01:05:21.091000,PER,11,0 days 00:01:19.704000,2.0,2.0,0 days 01:04:02.058000,,0 days 00:00:22.935000,0 days 00:00:36.337000,0 days 00:00:20.432000,0 days 01:04:24.360000,0 days 01:05:00.697000,0 days 01:05:21.129000,195.0,188.0,254.0,274.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:04:01.387000,,1,18.0,,,False,False,2023,6
0 days 01:47:57.728000,PER,11,0 days 00:01:46.451000,34.0,2.0,,0 days 01:47:25.730000,0 days 00:00:21.041000,0 days 00:00:38.770000,0 days 00:00:46.640000,0 days 01:46:32.356000,0 days 01:47:11.126000,0 days 01:47:57.766000,181.0,181.0,,274.0,False,HARD,33.0,True,Red Bull Racing,0 days 01:46:11.277000,,1,19.0,,,False,False,2023,6
0 days 01:49:17.309000,PER,11,0 days 00:01:19.581000,35.0,3.0,0 days 01:47:58.386000,,0 days 00:00:22.615000,0 days 00:00:36.538000,0 days 00:00:20.428000,0 days 01:48:20.381000,0 days 01:48:56.919000,0 days 01:49:17.347000,181.0,191.0,258.0,278.0,False,MEDIUM,2.0,False,Red Bull Racing,0 days 01:47:57.728000,,1,19.0,,,False,False,2023,6
0 days 02:13:42.115000,PER,11,0 days 00:01:55.544000,53.0,3.0,,0 days 02:13:18.655000,0 days 00:00:23.928000,0 days 00:00:50.178000,0 days 00:00:41.438000,0 days 02:12:10.537000,0 days 02:13:00.715000,0 days 02:13:42.153000,124.0,134.0,,252.0,False,MEDIUM,20.0,False,Red Bull Racing,0 days 02:11:46.571000,,1,19.0,,,False,False,2023,6
0 days 02:15:24.447000,PER,11,0 days 00:01:42.332000,54.0,4.0,0 days 02:13:42.827000,,0 days 00:00:27.307000,0 days 00:00:49.163000,0 days 00:00:25.862000,0 days 02:14:09.460000,0 days 02:14:58.623000,0 days 02:15:24.485000,120.0,140.0,252.0,254.0,False,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 02:13:42.115000,,12,17.0,,,False,False,2023,6
0 days 02:20:55.787000,PER,11,0 days 00:02:05.839000,57.0,4.0,,0 days 02:20:27.429000,0 days 00:00:27.613000,0 days 00:00:47.840000,0 days 00:00:50.386000,0 days 02:19:17.599000,0 days 02:20:05.439000,0 days 02:20:55.825000,126.0,137.0,,243.0,False,INTERMEDIATE,4.0,True,Red Bull Racing,0 days 02:18:49.948000,,12,17.0,,,False,False,2023,6
0 days 02:22:41.776000,PER,11,0 days 00:01:45.989000,58.0,5.0,0 days 02:20:56.475000,,0 days 00:00:29.661000,0 days 00:00:49.225000,0 days 00:00:27.103000,0 days 02:21:25.486000,0 days 02:22:14.711000,0 days 02:22:41.814000,119.0,135.0,248.0,260.0,False,WET,1.0,True,Red Bull Racing,0 days 02:20:55.787000,,12,17.0,,,False,False,2023,6
0 days 02:42:40.975000,PER,11,0 days 00:01:58.066000,70.0,5.0,,0 days 02:42:16.515000,0 days 00:00:26.043000,0 days 00:00:49.873000,0 days 00:00:42.150000,0 days 02:41:08.990000,0 days 02:41:58.863000,0 days 02:42:41.013000,140.0,142.0,,244.0,False,WET,13.0,True,Red Bull Racing,0 days 02:40:42.909000,,1,17.0,,,False,False,2023,6
0 days 02:44:17.719000,PER,11,0 days 00:01:36.744000,71.0,6.0,0 days 02:42:41.702000,,0 days 00:00:27.390000,0 days 00:00:46.278000,0 days 00:00:23.076000,0 days 02:43:08.403000,0 days 02:43:54.681000,0 days 02:44:17.757000,143.0,153.0,259.0,263.0,False,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 02:42:40.975000,,1,17.0,,,False,False,2023,6
0 days 02:12:55.370000,ALO,14,0 days 00:01:50.311000,54.0,1.0,,0 days 02:12:31.906000,0 days 00:00:23.855000,0 days 00:00:46.657000,0 days 00:00:39.799000,0 days 02:11:28.970000,0 days 02:12:15.627000,0 days 02:12:55.426000,133.0,159.0,,271.0,False,HARD,55.0,False,Aston Martin,0 days 02:11:05.059000,,1,2.0,,,False,False,2023,6
0 days 02:15:02.005000,ALO,14,0 days 00:02:06.635000,55.0,2.0,0 days 02:12:56.125000,0 days 02:14:36.873000,0 days 00:00:28.660000,0 days 00:00:51.697000,0 days 00:00:46.278000,0 days 02:13:24.086000,0 days 02:14:15.783000,0 days 02:15:02.061000,119.0,118.0,,253.0,False,MEDIUM,2.0,False,Aston Martin,0 days 02:12:55.370000,,12,2.0,,,False,False,2023,6
0 days 02:16:50.536000,ALO,14,0 days 00:01:48.531000,56.0,3.0,0 days 02:15:02.716000,,0 days 00:00:28.632000,0 days 00:00:52.761000,0 days 00:00:27.138000,0 days 02:15:30.693000,0 days 02:16:23.454000,0 days 02:16:50.592000,96.0,138.0,249.0,240.0,False,INTERMEDIATE,1.0,True,Aston Martin,0 days 02:15:02.005000,,21,2.0,,,False,False,2023,6
0 days 01:59:48.130000,LEC,16,0 days 00:01:35.442000,44.0,1.0,,0 days 01:59:24.702000,0 days 00:00:20.431000,0 days 00:00:37.230000,0 days 00:00:37.781000,0 days 01:58:33.159000,0 days 01:59:10.389000,0 days 01:59:48.170000,202.0,183.0,,281.0,False,HARD,44.0,True,Ferrari,0 days 01:58:12.688000,,1,8.0,,,False,False,2023,6
0 days 02:01:07.693000,LEC,16,0 days 00:01:19.563000,45.0,2.0,0 days 01:59:48.889000,,0 days 00:00:23.019000,0 days 00:00:36.229000,0 days 00:00:20.315000,0 days 02:00:11.189000,0 days 02:00:47.418000,0 days 02:01:07.733000,204.0,189.0,259.0,280.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:59:48.130000,,1,8.0,,,False,False,2023,6
0 days 02:15:27.524000,LEC,16,0 days 00:02:09.246000,55.0,2.0,,0 days 02:15:02.560000,0 days 00:00:26.046000,0 days 00:00:57.053000,0 days 00:00:46.147000,0 days 02:13:44.364000,0 days 02:14:41.417000,0 days 02:15:27.564000,109.0,123.0,,216.0,False,MEDIUM,11.0,True,Ferrari,0 days 02:13:18.278000,,12,6.0,,,False,False,2023,6
0 days 02:17:10.532000,LEC,16,0 days 00:01:43.008000,56.0,3.0,0 days 02:15:28.262000,,0 days 00:00:28.371000,0 days 00:00:48.266000,0 days 00:00:26.371000,0 days 02:15:55.935000,0 days 02:16:44.201000,0 days 02:17:10.572000,133.0,132.0,251.0,245.0,False,INTERMEDIATE,1.0,True,Ferrari,0 days 02:15:27.524000,,21,6.0,,,False,False,2023,6
0 days 02:10:16.158000,STR,18,0 days 00:01:44.501000,51.0,1.0,,0 days 02:09:52.253000,0 days 00:00:21.097000,0 days 00:00:43.922000,0 days 00:00:39.482000,0 days 02:08:52.783000,0 days 02:09:36.705000,0 days 02:10:16.187000,167.0,164.0,,266.0,False,HARD,52.0,False,Aston Martin,0 days 02:08:31.657000,,1,19.0,,,False,False,2023,6
0 days 02:11:48.347000,STR,18,0 days 00:01:32.189000,52.0,2.0,0 days 02:10:16.893000,,0 days 00:00:26.112000,0 days 00:00:42.828000,0 days 00:00:23.249000,0 days 02:10:42.299000,0 days 02:11:25.127000,0 days 02:11:48.376000,144.0,160.0,265.0,272.0,False,INTERMEDIATE,1.0,True,Aston Martin,0 days 02:10:16.158000,,1,17.0,,,False,False,2023,6
0 days 01:29:25.267000,SAR,2,0 days 00:01:37.211000,20.0,1.0,,0 days 01:29:01.859000,0 days 00:00:21.255000,0 days 00:00:37.766000,0 days 00:00:38.190000,0 days 01:28:09.311000,0 days 01:28:47.077000,0 days 01:29:25.267000,190.0,180.0,,280.0,False,MEDIUM,20.0,True,Williams,0 days 01:27:48.056000,,1,20.0,,,False,False,2023,6
0 days 01:30:46.913000,SAR,2,0 days 00:01:21.646000,21.0,2.0,0 days 01:29:25.968000,,0 days 00:00:23.847000,0 days 00:00:37.029000,0 days 00:00:20.770000,0 days 01:29:49.114000,0 days 01:30:26.143000,0 days 01:30:46.913000,189.0,185.0,255.0,277.0,False,HARD,1.0,True,Williams,0 days 01:29:25.267000,,1,20.0,,,False,False,2023,6
0 days 01:33:42.591000,SAR,2,0 days 00:01:38.195000,23.0,2.0,,0 days 01:33:15.776000,0 days 00:00:20.425000,0 days 00:00:36.517000,0 days 00:00:41.253000,0 days 01:32:24.821000,0 days 01:33:01.338000,0 days 01:33:42.591000,200.0,187.0,,279.0,False,HARD,3.0,True,Williams,0 days 01:32:04.396000,,1,20.0,,,False,False,2023,6
0 days 01:35:03.273000,SAR,2,0 days 00:01:20.682000,24.0,3.0,0 days 01:33:43.307000,,0 days 00:00:23.238000,0 days 00:00:36.623000,0 days 00:00:20.821000,0 days 01:34:05.829000,0 days 01:34:42.452000,0 days 01:35:03.273000,194.0,185.0,257.0,281.0,False,SOFT,1.0,True,Williams,0 days 01:33:42.591000,,1,20.0,,,False,False,2023,6
0 days 02:12:44.183000,SAR,2,0 days 00:01:57.918000,52.0,3.0,,0 days 02:12:19.188000,0 days 00:00:24.629000,0 days 00:00:49.957000,0 days 00:00:43.332000,0 days 02:11:10.894000,0 days 02:12:00.851000,0 days 02:12:44.183000,118.0,148.0,,229.0,False,SOFT,29.0,True,Williams,0 days 02:10:46.265000,,1,20.0,,,False,False,2023,6
0 days 02:14:26.224000,SAR,2,0 days 00:01:42.041000,53.0,4.0,0 days 02:12:44.906000,,0 days 00:00:26.987000,0 days 00:00:48.440000,0 days 00:00:26.614000,0 days 02:13:11.170000,0 days 02:13:59.610000,0 days 02:14:26.224000,130.0,138.0,252.0,250.0,False,INTERMEDIATE,1.0,True,Williams,0 days 02:12:44.183000,,12,20.0,,,False,False,2023,6
0 days 02:20:16.282000,MAG,20,,56.0,1.0,,0 days 02:19:25.914000,0 days 00:00:38.677000,0 days 00:01:03.774000,0 days 00:01:29.612000,0 days 02:17:42.963000,0 days 02:18:46.728000,0 days 02:20:16.429000,90.0,105.0,,174.0,False,HARD,56.0,True,Haas F1 Team,0 days 02:17:04.180000,,12,19.0,,,False,False,2023,6
0 days 02:22:04.300000,MAG,20,0 days 00:01:48.018000,57.0,2.0,0 days 02:20:16.992000,,0 days 00:00:31.422000,0 days 00:00:49.120000,0 days 00:00:27.476000,0 days 02:20:47.718000,0 days 02:21:36.838000,0 days 02:22:04.314000,128.0,133.0,245.0,256.0,False,WET,1.0,True,Haas F1 Team,0 days 02:20:16.282000,,21,19.0,,,False,False,2023,6
0 days 02:46:17.043000,MAG,20,,71.0,2.0,,0 days 02:46:17.057000,0 days 00:00:25.289000,0 days 00:00:53.453000,,0 days 02:45:05.371000,0 days 02:45:58.823000,,149.0,127.0,,203.0,False,WET,15.0,True,Haas F1 Team,0 days 02:44:40.035000,,1,19.0,,,False,False,2023,6
0 days 02:13:10.418000,DEV,21,0 days 00:01:58.795000,53.0,1.0,,0 days 02:12:46.843000,0 days 00:00:24.074000,0 days 00:00:52.005000,0 days 00:00:42.716000,0 days 02:11:35.730000,0 days 02:12:27.735000,0 days 02:13:10.451000,123.0,114.0,,242.0,False,MEDIUM,53.0,True,AlphaTauri,0 days 02:11:11.623000,,1,13.0,,,False,False,2023,6
0 days 02:14:58.276000,DEV,21,0 days 00:01:47.858000,54.0,2.0,0 days 02:13:11.062000,,0 days 00:00:28.977000,0 days 00:00:51.667000,0 days 00:00:27.214000,0 days 02:13:39.428000,0 days 02:14:31.095000,0 days 02:14:58.309000,107.0,143.0,250.0,230.0,False,INTERMEDIATE,1.0,True,AlphaTauri,0 days 02:13:10.418000,,12,13.0,,,False,False,2023,6
0 days 02:12:51.174000,TSU,22,0 days 00:02:05.687000,53.0,1.0,,0 days 02:12:18.203000,0 days 00:00:24.880000,0 days 00:00:50.118000,0 days 00:00:50.689000,0 days 02:11:10.400000,0 days 02:12:00.518000,0 days 02:12:51.207000,120.0,142.0,,224.0,False,MEDIUM,53.0,True,AlphaTauri,0 days 02:10:45.487000,,1,11.0,,,False,False,2023,6
0 days 02:14:32.184000,TSU,22,0 days 00:01:41.010000,54.0,2.0,0 days 02:12:51.812000,,0 days 00:00:27.933000,0 days 00:00:47.660000,0 days 00:00:25.417000,0 days 02:13:19.140000,0 days 02:14:06.800000,0 days 02:14:32.217000,125.0,145.0,251.0,208.0,False,INTERMEDIATE,1.0,True,AlphaTauri,0 days 02:12:51.174000,,12,9.0,,,False,False,2023,6
0 days 01:26:35.488000,ALB,23,0 days 00:01:38.414000,18.0,1.0,,0 days 01:26:12.175000,0 days 00:00:21.136000,0 days 00:00:38.899000,0 days 00:00:38.379000,0 days 01:25:18.231000,0 days 01:25:57.130000,0 days 01:26:35.509000,191.0,181.0,,280.0,False,MEDIUM,18.0,True,Williams,0 days 01:24:57.074000,,1,20.0,,,False,False,2023,6
0 days 01:27:58.681000,ALB,23,0 days 00:01:23.193000,19.0,2.0,0 days 01:26:36.205000,,0 days 00:00:24.061000,0 days 00:00:37.316000,0 days 00:00:21.816000,0 days 01:26:59.570000,0 days 01:27:36.886000,0 days 01:27:58.702000,174.0,182.0,203.0,279.0,False,HARD,1.0,True,Williams,0 days 01:26:35.488000,,1,20.0,,,False,False,2023,6
0 days 02:12:03.358000,ALB,23,0 days 00:01:55.852000,52.0,2.0,,0 days 02:11:37.126000,0 days 00:00:25.159000,0 days 00:00:48.205000,0 days 00:00:42.488000,0 days 02:10:32.686000,0 days 02:11:20.891000,0 days 02:12:03.379000,112.0,147.0,,268.0,False,HARD,34.0,True,Williams,0 days 02:10:07.506000,,1,19.0,,,False,False,2023,6
