Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Season,Round,EventName
0 days 02:40:41.096000,STR,18,0 days 00:01:34.526000,28.0,3.0,,,0 days 00:00:30.067000,0 days 00:00:38.600000,0 days 00:00:25.859000,0 days 02:39:36.695000,0 days 02:40:15.295000,0 days 02:40:41.154000,284.0,248.0,244.0,296.0,True,HARD,14.0,False,Aston Martin,0 days 02:39:06.570000,,1,14.0,,,False,True,2022,10,British Grand Prix
0 days 02:42:15.229000,STR,18,0 days 00:01:34.133000,29.0,3.0,,,0 days 00:00:29.844000,0 days 00:00:38.465000,0 days 00:00:25.824000,0 days 02:41:10.998000,0 days 02:41:49.463000,0 days 02:42:15.287000,285.0,251.0,244.0,295.0,True,HARD,15.0,False,Aston Martin,0 days 02:40:41.096000,,1,14.0,,,False,True,2022,10,British Grand Prix
0 days 02:43:49.602000,STR,18,0 days 00:01:34.373000,30.0,3.0,,,0 days 00:00:29.973000,0 days 00:00:38.507000,0 days 00:00:25.893000,0 days 02:42:45.260000,0 days 02:43:23.767000,0 days 02:43:49.660000,283.0,248.0,244.0,295.0,False,HARD,16.0,False,Aston Martin,0 days 02:42:15.229000,,1,14.0,,,False,True,2022,10,British Grand Prix
0 days 02:45:23.618000,STR,18,0 days 00:01:34.016000,31.0,3.0,,,0 days 00:00:29.852000,0 days 00:00:38.434000,0 days 00:00:25.730000,0 days 02:44:19.512000,0 days 02:44:57.946000,0 days 02:45:23.676000,284.0,250.0,245.0,294.0,True,HARD,17.0,False,Aston Martin,0 days 02:43:49.602000,,1,14.0,,,False,True,2022,10,British Grand Prix
0 days 02:46:58.734000,STR,18,0 days 00:01:35.116000,32.0,3.0,,,0 days 00:00:29.936000,0 days 00:00:38.665000,0 days 00:00:26.515000,0 days 02:45:53.612000,0 days 02:46:32.277000,0 days 02:46:58.792000,281.0,248.0,244.0,298.0,False,HARD,18.0,False,Aston Martin,0 days 02:45:23.618000,,1,14.0,,,False,True,2022,10,British Grand Prix
0 days 02:48:32.986000,STR,18,0 days 00:01:34.252000,33.0,3.0,,,0 days 00:00:29.853000,0 days 00:00:38.525000,0 days 00:00:25.874000,0 days 02:47:28.645000,0 days 02:48:07.170000,0 days 02:48:33.044000,284.0,250.0,245.0,294.0,False,HARD,19.0,False,Aston Martin,0 days 02:46:58.734000,,1,13.0,,,False,True,2022,10,British Grand Prix
0 days 02:50:06.767000,STR,18,0 days 00:01:33.781000,34.0,3.0,,,0 days 00:00:29.773000,0 days 00:00:38.311000,0 days 00:00:25.697000,0 days 02:49:02.817000,0 days 02:49:41.128000,0 days 02:50:06.825000,283.0,249.0,246.0,294.0,True,HARD,20.0,False,Aston Martin,0 days 02:48:32.986000,,1,13.0,,,False,True,2022,10,British Grand Prix
0 days 02:51:40.515000,STR,18,0 days 00:01:33.748000,35.0,3.0,,,0 days 00:00:29.802000,0 days 00:00:38.175000,0 days 00:00:25.771000,0 days 02:50:36.627000,0 days 02:51:14.802000,0 days 02:51:40.573000,284.0,250.0,246.0,295.0,True,HARD,21.0,False,Aston Martin,0 days 02:50:06.767000,,1,13.0,,,False,True,2022,10,British Grand Prix
0 days 02:53:14.303000,STR,18,0 days 00:01:33.788000,36.0,3.0,,,0 days 00:00:29.708000,0 days 00:00:38.363000,0 days 00:00:25.717000,0 days 02:52:10.281000,0 days 02:52:48.644000,0 days 02:53:14.361000,286.0,251.0,247.0,295.0,False,HARD,22.0,False,Aston Martin,0 days 02:51:40.515000,,1,13.0,,,False,True,2022,10,British Grand Prix
0 days 02:54:48.025000,STR,18,0 days 00:01:33.722000,37.0,3.0,,,0 days 00:00:29.686000,0 days 00:00:38.262000,0 days 00:00:25.774000,0 days 02:53:44.047000,0 days 02:54:22.309000,0 days 02:54:48.083000,288.0,250.0,247.0,296.0,True,HARD,23.0,False,Aston Martin,0 days 02:53:14.303000,,1,13.0,,,False,True,2022,10,British Grand Prix
0 days 02:56:27.565000,STR,18,0 days 00:01:39.540000,38.0,3.0,,,0 days 00:00:29.648000,0 days 00:00:38.551000,0 days 00:00:31.341000,0 days 02:55:17.731000,0 days 02:55:56.282000,0 days 02:56:27.623000,307.0,257.0,71.0,320.0,False,HARD,24.0,False,Aston Martin,0 days 02:54:48.025000,,124,12.0,,,False,False,2022,10,British Grand Prix
0 days 02:58:34.045000,STR,18,0 days 00:02:06.480000,39.0,3.0,,,0 days 00:00:41.977000,0 days 00:00:54.188000,0 days 00:00:30.315000,0 days 02:57:09.600000,0 days 02:58:03.788000,0 days 02:58:34.103000,250.0,233.0,168.0,251.0,False,HARD,25.0,False,Aston Martin,0 days 02:56:27.565000,,4,12.0,,,False,False,2022,10,British Grand Prix
0 days 03:00:39.599000,STR,18,0 days 00:02:05.554000,40.0,3.0,,0 days 03:00:33.756000,0 days 00:00:42.648000,0 days 00:00:51.583000,0 days 00:00:31.323000,0 days 02:59:16.751000,0 days 03:00:08.334000,0 days 03:00:39.657000,179.0,182.0,,209.0,False,HARD,26.0,False,Aston Martin,0 days 02:58:34.045000,,4,9.0,,,False,False,2022,10,British Grand Prix
0 days 03:02:42.686000,STR,18,0 days 00:02:03.087000,41.0,4.0,0 days 03:01:03.517000,,0 days 00:00:52.681000,0 days 00:00:42.388000,0 days 00:00:28.018000,0 days 03:01:32.338000,0 days 03:02:14.726000,0 days 03:02:42.744000,258.0,247.0,240.0,223.0,False,MEDIUM,4.0,False,Aston Martin,0 days 03:00:39.599000,,4,12.0,,,False,False,2022,10,British Grand Prix
0 days 03:04:59.307000,STR,18,0 days 00:02:16.621000,42.0,4.0,,,0 days 00:00:36.523000,0 days 00:00:59.624000,0 days 00:00:40.474000,0 days 03:03:19.267000,0 days 03:04:18.891000,0 days 03:04:59.365000,213.0,190.0,244.0,153.0,False,MEDIUM,5.0,False,Aston Martin,0 days 03:02:42.686000,,41,12.0,,,False,False,2022,10,British Grand Prix
0 days 03:06:33.871000,STR,18,0 days 00:01:34.564000,43.0,4.0,,,0 days 00:00:30.021000,0 days 00:00:38.671000,0 days 00:00:25.872000,0 days 03:05:29.386000,0 days 03:06:08.057000,0 days 03:06:33.929000,295.0,253.0,248.0,301.0,False,MEDIUM,6.0,False,Aston Martin,0 days 03:04:59.307000,,1,12.0,,,False,True,2022,10,British Grand Prix
0 days 03:08:07.646000,STR,18,0 days 00:01:33.775000,44.0,4.0,,,0 days 00:00:29.602000,0 days 00:00:38.414000,0 days 00:00:25.759000,0 days 03:07:03.531000,0 days 03:07:41.945000,0 days 03:08:07.704000,294.0,255.0,249.0,303.0,False,MEDIUM,7.0,False,Aston Martin,0 days 03:06:33.871000,,1,12.0,,,False,True,2022,10,British Grand Prix
0 days 03:09:40.859000,STR,18,0 days 00:01:33.213000,45.0,4.0,,,0 days 00:00:29.354000,0 days 00:00:38.340000,0 days 00:00:25.519000,0 days 03:08:37.058000,0 days 03:09:15.398000,0 days 03:09:40.917000,315.0,258.0,250.0,321.0,True,MEDIUM,8.0,False,Aston Martin,0 days 03:08:07.646000,,1,12.0,,,False,True,2022,10,British Grand Prix
0 days 03:11:14.320000,STR,18,0 days 00:01:33.461000,46.0,4.0,,,0 days 00:00:29.427000,0 days 00:00:38.410000,0 days 00:00:25.624000,0 days 03:10:10.344000,0 days 03:10:48.754000,0 days 03:11:14.378000,313.0,259.0,249.0,323.0,False,MEDIUM,9.0,False,Aston Martin,0 days 03:09:40.859000,,1,12.0,,,False,True,2022,10,British Grand Prix
0 days 03:12:47.815000,STR,18,0 days 00:01:33.495000,47.0,4.0,,,0 days 00:00:29.553000,0 days 00:00:38.229000,0 days 00:00:25.713000,0 days 03:11:43.931000,0 days 03:12:22.160000,0 days 03:12:47.873000,315.0,259.0,249.0,323.0,False,MEDIUM,10.0,False,Aston Martin,0 days 03:11:14.320000,,1,12.0,,,False,True,2022,10,British Grand Prix
0 days 03:14:21.011000,STR,18,0 days 00:01:33.196000,48.0,4.0,,,0 days 00:00:29.669000,0 days 00:00:38.115000,0 days 00:00:25.412000,0 days 03:13:17.542000,0 days 03:13:55.657000,0 days 03:14:21.069000,312.0,259.0,251.0,329.0,True,MEDIUM,11.0,False,Aston Martin,0 days 03:12:47.815000,,1,12.0,,,False,True,2022,10,British Grand Prix
0 days 03:15:55.135000,STR,18,0 days 00:01:34.124000,49.0,4.0,,,0 days 00:00:30.411000,0 days 00:00:38.052000,0 days 00:00:25.661000,0 days 03:14:51.480000,0 days 03:15:29.532000,0 days 03:15:55.193000,310.0,259.0,246.0,321.0,False,MEDIUM,12.0,False,Aston Martin,0 days 03:14:21.011000,,1,11.0,,,False,True,2022,10,British Grand Prix
0 days 03:17:27.947000,STR,18,0 days 00:01:32.812000,50.0,4.0,,,0 days 00:00:29.705000,0 days 00:00:37.498000,0 days 00:00:25.609000,0 days 03:16:24.898000,0 days 03:17:02.396000,0 days 03:17:28.005000,290.0,252.0,247.0,298.0,True,MEDIUM,13.0,False,Aston Martin,0 days 03:15:55.135000,,1,11.0,,,False,True,2022,10,British Grand Prix
0 days 03:19:00.363000,STR,18,0 days 00:01:32.416000,51.0,4.0,,,0 days 00:00:29.599000,0 days 00:00:37.498000,0 days 00:00:25.319000,0 days 03:17:57.604000,0 days 03:18:35.102000,0 days 03:19:00.421000,290.0,253.0,248.0,299.0,True,MEDIUM,14.0,False,Aston Martin,0 days 03:17:27.947000,,1,11.0,,,False,True,2022,10,British Grand Prix
0 days 03:20:32.742000,STR,18,0 days 00:01:32.379000,52.0,4.0,,,0 days 00:00:29.506000,0 days 00:00:37.569000,0 days 00:00:25.304000,0 days 03:19:29.927000,0 days 03:20:07.496000,0 days 03:20:32.800000,290.0,253.0,249.0,302.0,True,MEDIUM,15.0,False,Aston Martin,0 days 03:19:00.363000,,1,11.0,,,False,True,2022,10,British Grand Prix
0 days 01:05:07.702000,MAG,20,0 days 00:02:51.320000,1.0,1.0,,0 days 01:04:58.332000,,0 days 00:01:00.100000,0 days 00:00:45.525000,,0 days 01:04:22.222000,0 days 01:05:07.783000,141.0,91.0,,233.0,False,SOFT,1.0,True,Haas F1 Team,0 days 01:02:16.093000,,125,12.0,,,False,False,2022,10,British Grand Prix
0 days 01:58:25.527000,MAG,20,,2.0,2.0,0 days 01:56:01.853000,,,0 days 00:00:57.633000,0 days 00:00:53.826000,,0 days 01:57:31.906000,0 days 01:58:25.713000,253.0,48.0,66.0,249.0,False,MEDIUM,3.0,False,Haas F1 Team,0 days 01:55:00.091000,,1,14.0,,,False,False,2022,10,British Grand Prix
0 days 02:00:31.230000,MAG,20,0 days 00:02:05.703000,3.0,2.0,,,0 days 00:00:56.971000,0 days 00:00:41.841000,0 days 00:00:26.891000,0 days 01:59:22.543000,0 days 02:00:04.384000,0 days 02:00:31.275000,289.0,249.0,244.0,301.0,True,MEDIUM,4.0,False,Haas F1 Team,0 days 01:58:25.527000,,1,15.0,,,False,True,2022,10,British Grand Prix
0 days 02:02:09.014000,MAG,20,0 days 00:01:37.784000,4.0,2.0,,,0 days 00:00:30.835000,0 days 00:00:40.208000,0 days 00:00:26.741000,0 days 02:01:02.110000,0 days 02:01:42.318000,0 days 02:02:09.059000,292.0,250.0,243.0,297.0,True,MEDIUM,5.0,False,Haas F1 Team,0 days 02:00:31.230000,,1,15.0,,,False,True,2022,10,British Grand Prix
0 days 02:03:44.949000,MAG,20,0 days 00:01:35.935000,5.0,2.0,,,0 days 00:00:30.308000,0 days 00:00:39.551000,0 days 00:00:26.076000,0 days 02:02:39.367000,0 days 02:03:18.918000,0 days 02:03:44.994000,303.0,251.0,243.0,312.0,True,MEDIUM,6.0,False,Haas F1 Team,0 days 02:02:09.014000,,1,15.0,,,False,True,2022,10,British Grand Prix
0 days 02:05:20.498000,MAG,20,0 days 00:01:35.549000,6.0,2.0,,,0 days 00:00:30.207000,0 days 00:00:39.395000,0 days 00:00:25.947000,0 days 02:04:15.201000,0 days 02:04:54.596000,0 days 02:05:20.543000,305.0,250.0,243.0,313.0,True,MEDIUM,7.0,False,Haas F1 Team,0 days 02:03:44.949000,,1,14.0,,,False,True,2022,10,British Grand Prix
0 days 02:06:55.740000,MAG,20,0 days 00:01:35.242000,7.0,2.0,,,0 days 00:00:30.378000,0 days 00:00:38.872000,0 days 00:00:25.992000,0 days 02:05:50.921000,0 days 02:06:29.793000,0 days 02:06:55.785000,285.0,252.0,244.0,316.0,True,MEDIUM,8.0,False,Haas F1 Team,0 days 02:05:20.498000,,1,13.0,,,False,True,2022,10,British Grand Prix
0 days 02:08:31.351000,MAG,20,0 days 00:01:35.611000,8.0,2.0,,,0 days 00:00:30.133000,0 days 00:00:39.449000,0 days 00:00:26.029000,0 days 02:07:25.918000,0 days 02:08:05.367000,0 days 02:08:31.396000,306.0,248.0,244.0,317.0,False,MEDIUM,9.0,False,Haas F1 Team,0 days 02:06:55.740000,,1,13.0,,,False,True,2022,10,British Grand Prix
0 days 02:10:06.794000,MAG,20,0 days 00:01:35.443000,9.0,2.0,,,0 days 00:00:30.181000,0 days 00:00:39.350000,0 days 00:00:25.912000,0 days 02:09:01.577000,0 days 02:09:40.927000,0 days 02:10:06.839000,306.0,252.0,244.0,320.0,False,MEDIUM,10.0,False,Haas F1 Team,0 days 02:08:31.351000,,1,13.0,,,False,True,2022,10,British Grand Prix
0 days 02:11:42.335000,MAG,20,0 days 00:01:35.541000,10.0,2.0,,,0 days 00:00:30.178000,0 days 00:00:39.380000,0 days 00:00:25.983000,0 days 02:10:37.017000,0 days 02:11:16.397000,0 days 02:11:42.380000,306.0,251.0,243.0,318.0,False,MEDIUM,11.0,False,Haas F1 Team,0 days 02:10:06.794000,,1,13.0,,,False,True,2022,10,British Grand Prix
0 days 02:13:17.856000,MAG,20,0 days 00:01:35.521000,11.0,2.0,,,0 days 00:00:30.198000,0 days 00:00:39.243000,0 days 00:00:26.080000,0 days 02:12:12.578000,0 days 02:12:51.821000,0 days 02:13:17.901000,306.0,254.0,244.0,323.0,False,MEDIUM,12.0,False,Haas F1 Team,0 days 02:11:42.335000,,12,11.0,,,False,True,2022,10,British Grand Prix
0 days 02:14:53.278000,MAG,20,0 days 00:01:35.422000,12.0,2.0,,,0 days 00:00:30.130000,0 days 00:00:39.278000,0 days 00:00:26.014000,0 days 02:13:48.031000,0 days 02:14:27.309000,0 days 02:14:53.323000,305.0,252.0,243.0,321.0,False,MEDIUM,13.0,False,Haas F1 Team,0 days 02:13:17.856000,,1,11.0,,,False,True,2022,10,British Grand Prix
0 days 02:16:28.681000,MAG,20,0 days 00:01:35.403000,13.0,2.0,,,0 days 00:00:30.132000,0 days 00:00:39.445000,0 days 00:00:25.826000,0 days 02:15:23.455000,0 days 02:16:02.900000,0 days 02:16:28.726000,307.0,246.0,243.0,316.0,False,MEDIUM,14.0,False,Haas F1 Team,0 days 02:14:53.278000,,1,11.0,,,False,True,2022,10,British Grand Prix
0 days 02:18:03.939000,MAG,20,0 days 00:01:35.258000,14.0,2.0,,,0 days 00:00:30.180000,0 days 00:00:39.281000,0 days 00:00:25.797000,0 days 02:16:58.906000,0 days 02:17:38.187000,0 days 02:18:03.984000,305.0,251.0,244.0,315.0,False,MEDIUM,15.0,False,Haas F1 Team,0 days 02:16:28.681000,,1,11.0,,,False,True,2022,10,British Grand Prix
0 days 02:19:40.531000,MAG,20,0 days 00:01:36.592000,15.0,2.0,,,0 days 00:00:30.154000,0 days 00:00:40.387000,0 days 00:00:26.051000,0 days 02:18:34.138000,0 days 02:19:14.525000,0 days 02:19:40.576000,307.0,250.0,244.0,312.0,False,MEDIUM,16.0,False,Haas F1 Team,0 days 02:18:03.939000,,1,12.0,,,False,True,2022,10,British Grand Prix
0 days 02:21:15.596000,MAG,20,0 days 00:01:35.065000,16.0,2.0,,,0 days 00:00:30.162000,0 days 00:00:39.062000,0 days 00:00:25.841000,0 days 02:20:10.738000,0 days 02:20:49.800000,0 days 02:21:15.641000,302.0,251.0,245.0,314.0,True,MEDIUM,17.0,False,Haas F1 Team,0 days 02:19:40.531000,,1,12.0,,,False,True,2022,10,British Grand Prix
0 days 02:22:51.444000,MAG,20,0 days 00:01:35.848000,17.0,2.0,,,0 days 00:00:30.361000,0 days 00:00:39.172000,0 days 00:00:26.315000,0 days 02:21:46.002000,0 days 02:22:25.174000,0 days 02:22:51.489000,287.0,248.0,242.0,295.0,False,MEDIUM,18.0,False,Haas F1 Team,0 days 02:21:15.596000,,1,12.0,,,False,True,2022,10,British Grand Prix
0 days 02:24:27.313000,MAG,20,0 days 00:01:35.869000,18.0,2.0,,,0 days 00:00:30.259000,0 days 00:00:38.946000,0 days 00:00:26.664000,0 days 02:23:21.748000,0 days 02:24:00.694000,0 days 02:24:27.358000,289.0,250.0,244.0,300.0,False,MEDIUM,19.0,False,Haas F1 Team,0 days 02:22:51.444000,,1,13.0,,,False,True,2022,10,British Grand Prix
0 days 02:26:02.308000,MAG,20,0 days 00:01:34.995000,19.0,2.0,,,0 days 00:00:30.137000,0 days 00:00:39.025000,0 days 00:00:25.833000,0 days 02:24:57.495000,0 days 02:25:36.520000,0 days 02:26:02.353000,301.0,250.0,243.0,317.0,True,MEDIUM,20.0,False,Haas F1 Team,0 days 02:24:27.313000,,1,13.0,,,False,True,2022,10,British Grand Prix
0 days 02:27:37.619000,MAG,20,0 days 00:01:35.311000,20.0,2.0,,,0 days 00:00:30.417000,0 days 00:00:39.215000,0 days 00:00:25.679000,0 days 02:26:32.770000,0 days 02:27:11.985000,0 days 02:27:37.664000,283.0,251.0,244.0,315.0,False,MEDIUM,21.0,False,Haas F1 Team,0 days 02:26:02.308000,,1,10.0,,,False,True,2022,10,British Grand Prix
0 days 02:29:12.565000,MAG,20,0 days 00:01:34.946000,21.0,2.0,,,0 days 00:00:30.273000,0 days 00:00:38.749000,0 days 00:00:25.924000,0 days 02:28:07.937000,0 days 02:28:46.686000,0 days 02:29:12.610000,280.0,250.0,243.0,293.0,True,MEDIUM,22.0,False,Haas F1 Team,0 days 02:27:37.619000,,1,9.0,,,False,True,2022,10,British Grand Prix
0 days 02:30:46.814000,MAG,20,0 days 00:01:34.249000,22.0,2.0,,0 days 02:30:40.946000,0 days 00:00:30.175000,0 days 00:00:38.607000,0 days 00:00:25.467000,0 days 02:29:42.785000,0 days 02:30:21.392000,0 days 02:30:46.859000,283.0,251.0,,301.0,False,MEDIUM,23.0,False,Haas F1 Team,0 days 02:29:12.565000,,1,9.0,,,False,False,2022,10,British Grand Prix
0 days 02:32:42.017000,MAG,20,0 days 00:01:55.203000,23.0,3.0,0 days 02:31:10.395000,,0 days 00:00:51.071000,0 days 00:00:38.394000,0 days 00:00:25.738000,0 days 02:31:37.930000,0 days 02:32:16.324000,0 days 02:32:42.062000,292.0,251.0,237.0,300.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 02:30:46.814000,,1,12.0,,,False,False,2022,10,British Grand Prix
0 days 02:34:16.595000,MAG,20,0 days 00:01:34.578000,24.0,3.0,,,0 days 00:00:30.125000,0 days 00:00:38.509000,0 days 00:00:25.944000,0 days 02:33:12.187000,0 days 02:33:50.696000,0 days 02:34:16.640000,278.0,249.0,246.0,290.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 02:32:42.017000,,1,12.0,,,False,True,2022,10,British Grand Prix
0 days 02:35:50.793000,MAG,20,0 days 00:01:34.198000,25.0,3.0,,,0 days 00:00:30.081000,0 days 00:00:38.347000,0 days 00:00:25.770000,0 days 02:34:46.721000,0 days 02:35:25.068000,0 days 02:35:50.838000,282.0,251.0,246.0,295.0,True,MEDIUM,3.0,True,Haas F1 Team,0 days 02:34:16.595000,,1,12.0,,,False,True,2022,10,British Grand Prix
0 days 02:37:24.468000,MAG,20,0 days 00:01:33.675000,26.0,3.0,,,0 days 00:00:29.770000,0 days 00:00:38.353000,0 days 00:00:25.552000,0 days 02:36:20.608000,0 days 02:36:58.961000,0 days 02:37:24.513000,300.0,256.0,245.0,314.0,True,MEDIUM,4.0,True,Haas F1 Team,0 days 02:35:50.793000,,1,12.0,,,False,True,2022,10,British Grand Prix
0 days 02:38:58.596000,MAG,20,0 days 00:01:34.128000,27.0,3.0,,,0 days 00:00:29.877000,0 days 00:00:38.483000,0 days 00:00:25.768000,0 days 02:37:54.390000,0 days 02:38:32.873000,0 days 02:38:58.641000,301.0,250.0,246.0,317.0,False,MEDIUM,5.0,True,Haas F1 Team,0 days 02:37:24.468000,,1,12.0,,,False,True,2022,10,British Grand Prix
0 days 02:40:32.956000,MAG,20,0 days 00:01:34.360000,28.0,3.0,,,0 days 00:00:29.914000,0 days 00:00:38.747000,0 days 00:00:25.699000,0 days 02:39:28.555000,0 days 02:40:07.302000,0 days 02:40:33.001000,303.0,251.0,246.0,316.0,False,MEDIUM,6.0,True,Haas F1 Team,0 days 02:38:58.596000,,1,12.0,,,False,True,2022,10,British Grand Prix
0 days 02:42:08.094000,MAG,20,0 days 00:01:35.138000,29.0,3.0,,,0 days 00:00:29.898000,0 days 00:00:39.455000,0 days 00:00:25.785000,0 days 02:41:02.899000,0 days 02:41:42.354000,0 days 02:42:08.139000,304.0,255.0,245.0,313.0,False,MEDIUM,7.0,True,Haas F1 Team,0 days 02:40:32.956000,,1,12.0,,,False,True,2022,10,British Grand Prix
0 days 02:43:43.100000,MAG,20,0 days 00:01:35.006000,30.0,3.0,,,0 days 00:00:30.059000,0 days 00:00:39.175000,0 days 00:00:25.772000,0 days 02:42:38.198000,0 days 02:43:17.373000,0 days 02:43:43.145000,300.0,250.0,246.0,311.0,False,MEDIUM,8.0,True,Haas F1 Team,0 days 02:42:08.094000,,1,12.0,,,False,True,2022,10,British Grand Prix
0 days 02:45:17.462000,MAG,20,0 days 00:01:34.362000,31.0,3.0,,,0 days 00:00:29.774000,0 days 00:00:38.942000,0 days 00:00:25.646000,0 days 02:44:12.919000,0 days 02:44:51.861000,0 days 02:45:17.507000,306.0,253.0,246.0,315.0,False,MEDIUM,9.0,True,Haas F1 Team,0 days 02:43:43.100000,,1,12.0,,,False,True,2022,10,British Grand Prix
0 days 02:46:52.677000,MAG,20,0 days 00:01:35.215000,32.0,3.0,,,0 days 00:00:29.847000,0 days 00:00:39.340000,0 days 00:00:26.028000,0 days 02:45:47.354000,0 days 02:46:26.694000,0 days 02:46:52.722000,302.0,255.0,246.0,327.0,False,MEDIUM,10.0,True,Haas F1 Team,0 days 02:45:17.462000,,1,12.0,,,False,True,2022,10,British Grand Prix
0 days 02:48:26.836000,MAG,20,0 days 00:01:34.159000,33.0,3.0,,,0 days 00:00:29.794000,0 days 00:00:38.434000,0 days 00:00:25.931000,0 days 02:47:22.516000,0 days 02:48:00.950000,0 days 02:48:26.881000,318.0,251.0,244.0,289.0,False,MEDIUM,11.0,True,Haas F1 Team,0 days 02:46:52.677000,,1,11.0,,,False,True,2022,10,British Grand Prix
0 days 02:50:01.274000,MAG,20,0 days 00:01:34.438000,34.0,3.0,,,0 days 00:00:30.133000,0 days 00:00:38.425000,0 days 00:00:25.880000,0 days 02:48:57.014000,0 days 02:49:35.439000,0 days 02:50:01.319000,280.0,250.0,246.0,288.0,False,MEDIUM,12.0,True,Haas F1 Team,0 days 02:48:26.836000,,1,11.0,,,False,True,2022,10,British Grand Prix
0 days 02:51:35.515000,MAG,20,0 days 00:01:34.241000,35.0,3.0,,,0 days 00:00:30.038000,0 days 00:00:38.350000,0 days 00:00:25.853000,0 days 02:50:31.357000,0 days 02:51:09.707000,0 days 02:51:35.560000,281.0,251.0,245.0,291.0,False,MEDIUM,13.0,True,Haas F1 Team,0 days 02:50:01.274000,,1,11.0,,,False,True,2022,10,British Grand Prix
0 days 02:53:09.449000,MAG,20,0 days 00:01:33.934000,36.0,3.0,,,0 days 00:00:29.935000,0 days 00:00:38.267000,0 days 00:00:25.732000,0 days 02:52:05.495000,0 days 02:52:43.762000,0 days 02:53:09.494000,283.0,251.0,245.0,291.0,False,MEDIUM,14.0,True,Haas F1 Team,0 days 02:51:35.515000,,1,11.0,,,False,True,2022,10,British Grand Prix
0 days 02:54:42.974000,MAG,20,0 days 00:01:33.525000,37.0,3.0,,,0 days 00:00:29.901000,0 days 00:00:38.005000,0 days 00:00:25.619000,0 days 02:53:39.395000,0 days 02:54:17.400000,0 days 02:54:43.019000,283.0,253.0,245.0,292.0,True,MEDIUM,15.0,True,Haas F1 Team,0 days 02:53:09.449000,,1,11.0,,,False,True,2022,10,British Grand Prix
0 days 02:56:19.915000,MAG,20,0 days 00:01:36.941000,38.0,3.0,,,0 days 00:00:30.001000,0 days 00:00:37.998000,0 days 00:00:28.942000,0 days 02:55:13.020000,0 days 02:55:51.018000,0 days 02:56:19.960000,286.0,253.0,60.0,295.0,False,MEDIUM,16.0,True,Haas F1 Team,0 days 02:54:42.974000,,124,10.0,,,False,False,2022,10,British Grand Prix
0 days 02:58:28.613000,MAG,20,0 days 00:02:08.698000,39.0,3.0,,,0 days 00:00:40.380000,0 days 00:00:52.452000,0 days 00:00:35.866000,0 days 02:57:00.340000,0 days 02:57:52.792000,0 days 02:58:28.658000,172.0,211.0,178.0,194.0,False,MEDIUM,17.0,True,Haas F1 Team,0 days 02:56:19.915000,,4,10.0,,,False,False,2022,10,British Grand Prix
0 days 03:00:33.913000,MAG,20,0 days 00:02:05.300000,40.0,3.0,,,0 days 00:00:40.810000,0 days 00:00:52.796000,0 days 00:00:31.694000,0 days 02:59:09.468000,0 days 03:00:02.264000,0 days 03:00:33.958000,248.0,229.0,225.0,217.0,False,MEDIUM,18.0,True,Haas F1 Team,0 days 02:58:28.613000,,4,8.0,,,False,False,2022,10,British Grand Prix
0 days 03:02:22.743000,MAG,20,0 days 00:01:48.830000,41.0,3.0,,,0 days 00:00:31.747000,0 days 00:00:40.222000,0 days 00:00:36.861000,0 days 03:01:05.705000,0 days 03:01:45.927000,0 days 03:02:22.788000,267.0,236.0,106.0,242.0,False,MEDIUM,19.0,True,Haas F1 Team,0 days 03:00:33.913000,,4,8.0,,,False,False,2022,10,British Grand Prix
0 days 03:04:57.191000,MAG,20,,42.0,3.0,,,0 days 00:00:51.817000,0 days 00:00:59.262000,0 days 00:00:43.277000,0 days 03:03:14.710000,0 days 03:04:13.976000,0 days 03:04:57.261000,193.0,186.0,249.0,117.0,False,MEDIUM,20.0,True,Haas F1 Team,0 days 03:02:22.743000,,41,8.0,,,False,False,2022,10,British Grand Prix
0 days 03:06:32.666000,MAG,20,0 days 00:01:35.475000,43.0,3.0,,,0 days 00:00:29.873000,0 days 00:00:39.647000,0 days 00:00:25.955000,0 days 03:05:27.109000,0 days 03:06:06.756000,0 days 03:06:32.711000,296.0,249.0,247.0,293.0,False,MEDIUM,21.0,True,Haas F1 Team,0 days 03:04:57.191000,,1,10.0,,,False,True,2022,10,British Grand Prix
0 days 03:08:06.358000,MAG,20,0 days 00:01:33.692000,44.0,3.0,,,0 days 00:00:29.932000,0 days 00:00:38.094000,0 days 00:00:25.666000,0 days 03:07:02.643000,0 days 03:07:40.737000,0 days 03:08:06.403000,283.0,253.0,246.0,294.0,False,MEDIUM,22.0,True,Haas F1 Team,0 days 03:06:32.666000,,1,10.0,,,False,True,2022,10,British Grand Prix
